 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.024590924	0.019836927	0.030415824	0.05984209	0.014872454	0.011598264	0.0022542274	0.005758974	0.13526505	0.025132054	0.11176904	0.1740313	0.039089937	0.049714275	0.01783085	0.15643717	0.12156065
a8	4.6407226e-06	4.3589816e-06	0.004361238	0.26582637	0.1670599	0.09355727	0.01777537	0.0020113925	0.0011005052	0.22162487	0.13888957	0.0063906317	0.000310463	5.6785542e-05	9.947643e-05	0.06049291	0.020434229
a31	8.144267e-07	6.173958e-06	4.9388622e-05	0.02204935	0.019921687	0.028257761	0.022970265	0.01691154	0.009483773	0.09844219	0.1372657	0.022619797	0.0008551597	0.00046810988	0.00043060436	0.32351696	0.29675075
a41	5.0613953e-06	7.373174e-05	0.00011236048	0.015103464	0.026825327	0.083289854	0.039941534	0.045908727	0.010376643	0.050486356	0.04958026	0.12855874	0.019678172	0.008054531	0.008282131	0.30608663	0.2076364
a10	5.8076757e-06	2.3327299e-05	4.093225e-05	0.0024703287	0.0025505277	0.015519582	0.09851182	0.14379925	0.046906933	0.027500605	0.02020336	0.14449634	0.10879086	0.0069037583	0.0042552743	0.20895785	0.1690634
a20	2.4711146e-05	2.7109103e-05	1.5758014e-05	0.020196166	0.012730858	0.03459247	0.12616454	0.21181524	0.064430006	0.02495535	0.043138355	0.20362382	0.058787674	0.008040401	0.004427962	0.10741288	0.07961668
a31	2.3545064e-05	1.2503556e-05	2.0967553e-05	0.021744447	0.023373615	0.08048688	0.2221581	0.20966415	0.037558604	0.05069389	0.012256345	0.059506558	0.06264273	0.02200626	0.007392357	0.14098997	0.049469154
a37	1.9959889e-05	1.761775e-05	1.9403013e-05	0.02074059	0.026310587	0.05873639	0.12204159	0.21819972	0.06045906	0.021982543	0.024307963	0.085574806	0.03590799	0.013432149	0.0019281766	0.21047676	0.099844635
a31	2.2684088e-05	3.0649917e-05	7.887943e-05	0.033611394	0.031199267	0.069604255	0.09822197	0.16399713	0.19962399	0.09710968	0.0371455	0.053220954	0.11329953	0.01317409	0.002806456	0.06986801	0.016985508
a18	0.00037005453	0.00014507349	0.00091291574	0.061249193	0.043945026	0.047645178	0.08121353	0.14424789	0.1246275	0.03175376	0.0062793796	0.049549192	0.021598889	0.039714728	0.002413236	0.22824256	0.11609184
a31	0.001238891	0.00022388545	0.0016490899	0.05604222	0.08120941	0.14623538	0.06431746	0.06297428	0.050883573	0.13300592	0.011623833	0.068177976	0.05575265	0.051775545	0.0036011122	0.18394262	0.027346157
a46	0.021768983	0.018224573	0.03544592	0.022249036	0.020917661	0.025677541	0.033271953	0.019794777	0.041473377	0.05000708	0.0023428851	0.051279154	0.03286407	0.16999754	0.009870727	0.3312039	0.113610774
a20	0.0012269882	0.00018006092	0.0006359427	0.02613777	0.015354762	0.026757404	0.01371137	0.010222566	0.018646343	0.023956833	0.0049929875	0.14277701	0.04120339	0.27702364	0.0046389103	0.33468693	0.05784711
a31	0.07362019	0.10117093	0.098947264	0.08522371	0.09821921	0.06277809	0.023034852	0.007555628	0.016320856	0.07123452	0.0019824954	0.026533438	0.011753097	0.14268285	0.009726613	0.13327336	0.035942975
a20	0.087632574	0.110263176	0.11564257	0.012301397	0.021371946	0.0458955	0.02874385	0.008494592	0.01448218	0.105852745	0.0066534947	0.047940627	0.021574022	0.1610172	0.041146263	0.13544144	0.035546355
a29	0.0043263044	0.0018184714	0.005619644	0.0585749	0.137001	0.18987973	0.012753461	0.0059987847	0.0061936937	0.037428066	0.00480373	0.039038803	0.04200837	0.20781782	0.0061843325	0.20890118	0.031651754
a8	0.051288392	0.12114454	0.118112065	0.09745607	0.15653992	0.10253204	0.032682568	0.0091419015	0.0041956743	0.07038052	0.0025952347	0.009532546	0.0074265883	0.082389005	0.017042061	0.08942918	0.028111707
a20	0.018867493	0.019260805	0.0062165717	0.13314934	0.14661102	0.049227268	0.00733758	0.0023033256	0.0016706163	0.02288748	0.0017136494	0.015131134	0.0071804402	0.19332695	0.03443802	0.23142974	0.10924859
a31	0.066502	0.16263798	0.14793704	0.014530796	0.024144163	0.037047062	0.04600997	0.020234207	0.0188219	0.076548	0.006848131	0.021333622	0.0076041124	0.06737965	0.08126546	0.10715528	0.094000615
