 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.0152501855	0.024191797	0.02822159	0.020946521	0.009704244	0.11992249	0.071582764	0.0024288693	0.014868018	0.047294557	0.02622571	0.096137926	0.3032545	0.21997084
a23	1.122477e-05	5.056491e-08	0.00022745902	0.0010195051	0.0002834012	0.005009772	0.00027590556	0.11260603	0.8536445	0.005005497	0.00156756	0.0021294209	0.016822703	0.0013970358
a31	2.9253878e-08	3.5977448e-07	3.7071666e-05	7.4595755e-06	0.00053466123	0.025050167	0.011295647	0.006245993	0.11231081	0.30553973	0.04027144	0.04963906	0.34495133	0.104116276
a7	5.1906405e-05	4.867409e-06	0.0014596464	0.0005332379	0.001242017	0.02555547	0.08477635	0.02531542	0.027874835	0.43983302	0.06227121	0.020277567	0.17095335	0.13985111
a10	9.750223e-07	1.8000736e-07	7.238274e-06	0.0002839568	0.00030345205	0.0012460414	0.0037600575	0.005247286	0.02512546	0.3943676	0.4305348	0.09735781	0.0169368	0.024828311
a38	5.6070217e-05	1.0138013e-05	6.370395e-05	0.0021622812	0.0019825827	0.01335834	0.039936393	0.02820753	0.05895899	0.31374207	0.23984745	0.1997894	0.051466107	0.050418947
a10	5.9405225e-05	7.662552e-07	1.0306514e-05	0.0029659462	0.0027583323	0.018340467	0.08621063	0.03586019	0.09654138	0.14701638	0.20958866	0.27856377	0.09211754	0.029966226
a11	0.005026138	0.000252974	0.0006229974	0.0388413	0.074331716	0.152664	0.14481837	0.038696297	0.08674112	0.018755022	0.021515293	0.0899232	0.29746896	0.030342614
a31	0.010067181	0.00024169376	0.0004121403	0.048667148	0.109947704	0.035959315	0.041916195	0.032233354	0.04297131	0.00656513	0.009967845	0.03934824	0.55322653	0.068476215
a13	0.0032987576	0.00013320669	0.0010628832	0.01405511	0.0018674402	0.0059457086	0.01034674	0.05342347	0.07067437	0.0069882604	0.009552639	0.092158474	0.5863172	0.14417571
a31	0.00826281	0.0004496559	0.00017516926	0.03319671	0.15065488	0.027046708	0.024793101	0.023656705	0.03391201	0.00952654	0.013916027	0.058106784	0.5575058	0.05879711
a0	0.008031411	0.00017112153	0.0014225553	0.018145762	0.0018132001	0.004510953	0.006704821	0.02975614	0.048633344	0.0055466196	0.008285139	0.085905075	0.67176354	0.1093103
a31	0.0015014661	2.5750667e-05	7.16056e-05	0.0046537505	0.020669622	0.016490279	0.05387061	0.0319759	0.016402382	0.072532736	0.07206457	0.080374986	0.57701796	0.052348405
a39	0.015715519	0.002951614	0.005297358	0.054855485	0.005595862	0.016312687	0.011970089	0.028243592	0.030697215	0.005926596	0.0067113335	0.11516294	0.65964234	0.040917344
a31	0.0014346837	3.3029315e-05	0.0003245598	0.005966589	0.014677072	0.0320774	0.065632515	0.021512305	0.010870531	0.06636274	0.06360812	0.09056777	0.5883084	0.038624305
a17	0.035102878	0.021907823	0.022971073	0.12779726	0.014653949	0.038648684	0.034087833	0.028611416	0.037456658	0.014427915	0.013248389	0.18648626	0.39732966	0.027270239
a20	0.0024203942	0.00010195547	0.001061486	0.013769498	0.024336997	0.061124656	0.09303647	0.016936481	0.0059783487	0.037926674	0.036260292	0.08684765	0.5857542	0.034444943
a21	0.030519895	0.005328353	0.005876749	0.31638318	0.18128932	0.08492322	0.07188627	0.041009128	0.012611881	0.0040711784	0.0034574124	0.03577801	0.18792373	0.018941633
a31	0.017639697	0.0010574363	0.00024817357	0.0526819	0.1819899	0.07078774	0.05314838	0.0685426	0.0075040455	0.0047987243	0.0042344076	0.019851087	0.3582058	0.1593101
a18	0.049953762	0.12682147	0.06263574	0.1407448	0.028304497	0.040518034	0.039796997	0.020763144	0.044155482	0.03837583	0.03720407	0.15315399	0.18408263	0.033489555
a46	0.03324938	0.006281222	0.011271094	0.07712229	0.12134914	0.09130261	0.24849221	0.048102453	0.00713516	0.017827516	0.015658276	0.033069067	0.25165838	0.037481237
a31	0.00817531	0.0022078252	0.00032194005	0.043268386	0.22190657	0.09540188	0.07791972	0.058377992	0.011150903	0.0052787894	0.004274274	0.041058145	0.3397135	0.09094478
a38	0.04720464	0.21773233	0.08513958	0.14363751	0.0366584	0.038991563	0.040738996	0.016795736	0.039676894	0.042890556	0.04573904	0.10357984	0.10999215	0.031222744
a3	0.05582137	0.0087360535	0.01657192	0.10940243	0.14084575	0.07347286	0.17910121	0.04985818	0.006031548	0.013227491	0.011859398	0.029968461	0.23550494	0.0695984
a21	0.04978804	0.006947673	0.0068862466	0.31898898	0.21238144	0.07143079	0.07696613	0.029994989	0.015693268	0.007930709	0.0059794746	0.047755916	0.10067805	0.048578236
a8	0.06555471	0.021181904	0.0327729	0.40135995	0.121188246	0.051981334	0.04800203	0.019688426	0.017733892	0.010566592	0.008194858	0.052055445	0.08155412	0.06816559
a28	0.009043047	0.008091321	0.0023162488	0.15245204	0.25724334	0.10542415	0.068594	0.037150074	0.021602511	0.006840348	0.0050648684	0.061624985	0.14396806	0.12058501
a31	0.045960713	0.108412884	0.09022422	0.22994694	0.040550362	0.026457986	0.02878969	0.06922535	0.07610694	0.038710922	0.03359352	0.06633748	0.074172124	0.07151086
