 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	0.028571295	0.0062339744	0.06239497	0.41343042	0.1953995	0.06073768	0.005843033	0.032647744	0.037319757	0.041752085	0.1156695
a17	0.00042511726	0.0002841043	0.010166306	0.082138635	0.19958566	0.29208162	0.07078697	0.18556686	0.018136159	0.02088609	0.119942494
a31	4.1915163e-07	9.977614e-08	1.8133946e-05	0.0006415247	0.04168144	0.54492223	0.04085023	0.11050019	0.008033595	0.00857198	0.24478018
a17	9.078154e-07	5.8607486e-07	7.196179e-05	0.0019076525	0.11591803	0.6381849	0.06102867	0.12815413	0.013817856	0.0062896577	0.034625664
a20	7.0233295e-06	2.32198e-06	9.072917e-05	0.0017049758	0.035628233	0.15061298	0.03479421	0.4111987	0.19546741	0.010700495	0.15979287
a8	2.0953405e-05	1.3087383e-05	0.00048510404	0.0066681174	0.088373885	0.18823867	0.06336267	0.28267673	0.30016205	0.016765995	0.05323275
a20	0.00047544317	0.00034900298	0.0035092388	0.02301403	0.039750688	0.060975786	0.0336721	0.33580086	0.3454	0.094265245	0.0627876
a31	0.013547634	0.024484009	0.019778576	0.022538738	0.022837412	0.011040123	0.00885427	0.05350442	0.15323666	0.55825984	0.11191827
a46	0.024276812	0.018358054	0.090869986	0.12867233	0.09178134	0.009000025	0.00443662	0.046471816	0.2406269	0.25206423	0.09344191
a31	0.0010812613	0.00068490853	0.002569126	0.018924147	0.035504304	0.068077736	0.036977552	0.26163948	0.2055454	0.30058223	0.06841389
a35	0.009200741	0.0058703963	0.038390275	0.09374218	0.053942505	0.0077382303	0.011669268	0.14370544	0.3039101	0.26963794	0.062192928
a33	0.0010265823	0.0010141975	0.004137387	0.04110382	0.08929945	0.06975904	0.028166339	0.1524986	0.22607104	0.31652522	0.07039835
a8	0.0030871117	0.005272973	0.025569597	0.1171797	0.09830006	0.03815655	0.025228744	0.10200224	0.21134852	0.29456162	0.07929289
a24	0.019452184	0.024072802	0.065714575	0.12510268	0.08371488	0.021858418	0.037962522	0.11450808	0.21194807	0.17812619	0.11753968
a27	0.019444544	0.018617604	0.027249355	0.070904806	0.03789214	0.025641011	0.052644063	0.18643591	0.20472462	0.17980939	0.17663656
a31	0.01117665	0.013019412	0.04098383	0.123641185	0.06706822	0.021789195	0.038806632	0.16249818	0.18729019	0.17541711	0.15830939
a10	0.022242349	0.021349374	0.03141098	0.062415674	0.025467632	0.024888495	0.071740456	0.18810211	0.24800369	0.20812547	0.09625382
a11	0.00619903	0.008997696	0.04434028	0.14686391	0.08619385	0.03435408	0.040659606	0.14394145	0.16920222	0.19034334	0.12890455
a24	0.015145059	0.01860871	0.12419769	0.31468424	0.14350551	0.053677507	0.05124357	0.08319382	0.07684022	0.066661075	0.052242603
a28	0.028204832	0.031724736	0.14838466	0.30493513	0.11839172	0.05536508	0.051249467	0.07461818	0.0698039	0.062188815	0.055133455
a31	0.020133263	0.024625761	0.14342241	0.33302724	0.16210002	0.061641227	0.045521054	0.060214568	0.05483969	0.049319893	0.045154832
a46	0.06670347	0.062313017	0.066583216	0.08925315	0.034818627	0.04235097	0.08934325	0.13774763	0.14823106	0.14117031	0.12148537
a31	0.007167333	0.009699361	0.06625227	0.27897397	0.27793512	0.055523127	0.03593852	0.06740144	0.07108495	0.069686905	0.06033695
a26	0.09442458	0.09300749	0.13218424	0.16834769	0.066491514	0.05875124	0.069181	0.08218064	0.08202545	0.07998684	0.07341938
a31	0.012150127	0.018800762	0.12777412	0.25578195	0.22686453	0.06691013	0.0354757	0.09031055	0.07905836	0.05473946	0.032134343
a46	0.14636822	0.1483862	0.1766336	0.17527542	0.06844731	0.048377622	0.04524902	0.04984099	0.04876896	0.047709793	0.044942897
a20	0.013795514	0.020259786	0.114626795	0.25810075	0.263349	0.073505834	0.03866303	0.086998954	0.062073804	0.037154295	0.031472236
a35	0.1430046	0.151241	0.22505422	0.22712064	0.097190134	0.04334789	0.023455368	0.02475935	0.022674914	0.021151192	0.021000728
</S>	0.0397845	0.04468291	0.15145412	0.2998909	0.23196149	0.09007759	0.033701163	0.03554477	0.027705116	0.022763629	0.022433804
