 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.008552926	0.011156969	0.029056784	0.111832865	0.15696956	0.10192835	0.58050257
a46	7.629928e-06	0.000112897374	0.0005972909	0.7784933	0.11126067	0.067143925	0.04238421
a35	0.00035318834	0.0012002244	0.007403672	0.4790902	0.39002505	0.05801571	0.06391197
a3	0.0015414491	0.021507898	0.037479512	0.40768197	0.28157794	0.17687672	0.07333445
a31	0.025315782	0.094209194	0.08356444	0.3753655	0.07677451	0.27328482	0.07148579
a18	0.010154799	0.06258252	0.03633315	0.37003127	0.074845985	0.39620686	0.04984544
a31	0.0022367344	0.009419357	0.0073916884	0.4637465	0.073982514	0.39004657	0.05317673
a46	0.010925113	0.064330466	0.009857553	0.3578838	0.06656886	0.43975818	0.05067601
a31	7.729483e-05	0.000777761	0.0031608285	0.28182653	0.18513788	0.4475949	0.08142475
a46	0.08486556	0.21208088	0.018432118	0.12348997	0.09697721	0.396189	0.06796533
a31	0.00073519314	0.020461889	0.03423762	0.3040852	0.2768949	0.3030696	0.06051561
a17	0.62020195	0.17948353	0.002032661	0.011634077	0.029460149	0.100157104	0.057030585
a20	0.015575868	0.042245947	0.06959987	0.14043425	0.380658	0.24712598	0.10436008
a31	0.5390153	0.27109855	0.04197717	0.0073912875	0.0364816	0.045196883	0.058839224
a7	0.5134429	0.17915474	0.032393664	0.022221902	0.069389455	0.08896198	0.09443547
a39	0.23336376	0.3629794	0.21720718	0.034986626	0.059141736	0.04713904	0.0451822
a31	0.37346637	0.32291242	0.10164515	0.03897555	0.054308545	0.053948645	0.054743364
</S>	0.3961723	0.16636671	0.09230219	0.059636164	0.09163893	0.09568937	0.098194286
