 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.024808208	0.032279566	0.1666492	0.2693071	0.16166557	0.23269722	0.11259308
a13	0.00069802464	0.109500125	0.004438758	0.8630481	0.001993091	0.018461201	0.0018607583
a24	6.270585e-05	0.0015945077	0.0005693751	0.19527471	0.004589577	0.5282085	0.2697007
a41	0.0020752298	0.0009280745	0.03246506	0.8563807	0.071877226	0.016770061	0.01950349
a31	0.0012211289	0.00053599704	0.007245669	0.70393395	0.20233528	0.04968441	0.035043534
a41	0.000995053	0.00036037609	0.002523105	0.7965638	0.062420323	0.06140994	0.0757273
a46	0.0028455576	0.0014089904	0.06372683	0.38326383	0.33884707	0.093681484	0.116226256
a31	0.00075665687	0.0022701295	0.025228187	0.24069083	0.5753524	0.115074426	0.04062735
a20	0.008428292	0.040777575	0.0645178	0.16867569	0.4203528	0.18826394	0.10898397
a15	0.012285241	0.0167317	0.04372585	0.071040824	0.4720442	0.34160626	0.042565897
a31	0.008886369	0.009583007	0.07000171	0.16964544	0.34607866	0.3165304	0.07927438
a20	0.018267866	0.08745851	0.009487571	0.028251063	0.4309558	0.38217798	0.04340118
a31	0.026702935	0.011364246	0.020535566	0.06987904	0.3649394	0.44344115	0.06313768
a23	0.031864718	0.06411192	0.010617485	0.035595424	0.41592833	0.3917516	0.050130524
a31	0.029952902	0.042543165	0.101107925	0.13225196	0.27203813	0.3770419	0.045063972
a27	0.089269705	0.08964851	0.017735219	0.055430934	0.30798474	0.31983286	0.120098025
a35	0.14797463	0.094752535	0.074999765	0.08371361	0.24380796	0.25469694	0.10005458
a31	0.30347112	0.09922059	0.044599645	0.08871373	0.1775247	0.19656716	0.08990304
a39	0.20880698	0.071094096	0.028169673	0.06445754	0.22809505	0.22823083	0.17114578
a41	0.18551686	0.18750365	0.07445105	0.09867112	0.14996988	0.17491636	0.12897104
a24	0.32750127	0.24176265	0.04282759	0.06537432	0.108632915	0.10857989	0.10532136
a41	0.17360489	0.2922028	0.048401818	0.08627257	0.13343184	0.1335054	0.13258071
a3	0.35022962	0.21237962	0.039182413	0.06313835	0.111875005	0.11220646	0.11098851
a31	0.426723	0.21212137	0.039954457	0.05900822	0.08727572	0.08807288	0.08684431
a0	0.1855603	0.03394317	0.046760738	0.090968914	0.21617617	0.21600388	0.21058685
a20	0.1667984	0.41607103	0.056836095	0.08087441	0.09268265	0.09384316	0.092894144
a31	0.38067812	0.29933503	0.04864925	0.05856424	0.07100005	0.071043804	0.07072959
a20	0.24956834	0.05973371	0.07247258	0.11109097	0.16991481	0.16984999	0.16736956
a31	0.22052276	0.4851827	0.05208287	0.056905303	0.06171277	0.061947104	0.06164654
a37	0.33480027	0.10992318	0.08529516	0.10428142	0.12321665	0.12321877	0.119264506
a46	0.35080636	0.44603962	0.041392665	0.038389515	0.04109068	0.041311424	0.04096977
a31	0.3552677	0.43810254	0.042544696	0.03998878	0.04134718	0.041430857	0.041318245
</S>	0.28433347	0.13221574	0.09685036	0.11184593	0.12503307	0.12502854	0.12469298
