 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
a23	0.0035418114	0.04996806	0.07963853	0.12937759	0.33164564	0.1758671	0.06359009	0.024785051	0.14158621
a31	1.0244665e-05	0.0001414436	0.09274674	0.0421716	0.054064162	0.14514986	0.009941916	0.082044676	0.57372934
a38	0.0003472874	0.055369996	0.2843195	0.14398392	0.24440852	0.011431498	0.0016372842	0.006346576	0.25215533
a17	0.00028613853	0.00091789674	0.03380915	0.013186652	0.030587224	0.06563495	0.134203	0.118131764	0.60324323
a31	0.00046566027	0.0001575466	0.00458322	0.001572159	0.0293659	0.11080324	0.65242153	0.05472033	0.14591046
a41	0.00040801585	0.00016119929	0.005901075	0.0021644486	0.009989495	0.020068828	0.1546462	0.25136316	0.5552976
a17	6.779263e-05	4.3896413e-05	0.0019535434	0.00067185535	0.0062665	0.02553424	0.43195102	0.18531178	0.34819934
a31	0.0010534122	0.0003545466	0.0052739927	0.010911242	0.055952758	0.082673974	0.38115463	0.21417122	0.24845432
a0	0.003598308	0.0004178282	0.016891353	0.007737475	0.031344127	0.01836768	0.15373805	0.2501188	0.5177864
a31	0.00415773	0.003406579	0.046467062	0.06097213	0.08175454	0.12665845	0.30128884	0.18118745	0.19410715
a37	0.031862415	0.0377486	0.07982026	0.15197201	0.13995886	0.043621257	0.3138012	0.0679004	0.13331503
a10	0.006208811	0.009356527	0.049298078	0.12297885	0.08215222	0.45348716	0.13468023	0.04885914	0.09297904
a31	0.013741122	0.021391816	0.066085644	0.34357917	0.117173955	0.1658265	0.11118952	0.052556586	0.10845566
a16	0.031697992	0.08050116	0.018874055	0.11826553	0.044913627	0.15497957	0.47617757	0.025904328	0.048686184
a17	0.008192057	0.013973936	0.06044861	0.15973423	0.18240796	0.22529875	0.10836273	0.086371064	0.1552106
a20	0.028053593	0.026863547	0.11950114	0.36783886	0.29559162	0.026819672	0.03984855	0.03212516	0.063357845
a31	0.033779424	0.09933722	0.0627683	0.35560936	0.13060099	0.03860926	0.060087882	0.094795294	0.124412276
a39	0.047354702	0.10113104	0.021035496	0.12734029	0.05029674	0.21582666	0.2628007	0.06085592	0.11335842
a20	0.016864205	0.012467658	0.08945879	0.39681223	0.31092018	0.026485613	0.021969534	0.04887364	0.076148205
a31	0.041944265	0.1510252	0.07276198	0.33658856	0.1152972	0.058054738	0.07409045	0.0693745	0.0808631
a33	0.05552709	0.1226193	0.040786907	0.14576046	0.065332	0.1788485	0.1890098	0.08134902	0.120766856
a48	0.013954533	0.0124666765	0.12758185	0.4113109	0.33290172	0.015179231	0.016935853	0.029666876	0.0400024
a31	0.0016392358	0.002614385	0.014062862	0.09609489	0.18621357	0.013089515	0.515461	0.044746697	0.12607774
a19	0.012071085	0.03205997	0.026798707	0.1380372	0.041158356	0.2954338	0.30464333	0.051161475	0.09863607
a31	0.007200538	0.007475103	0.08584486	0.6107667	0.22121306	0.011257753	0.03831604	0.00726492	0.010661046
a37	0.06395528	0.11973284	0.08828126	0.13910277	0.10158533	0.14420325	0.14509162	0.08756434	0.11048331
a31	0.066676654	0.17869312	0.12743539	0.31468153	0.15610941	0.02753966	0.03939761	0.04330399	0.04616267
a8	0.10333813	0.14110216	0.097992845	0.120576024	0.105972506	0.11538344	0.115666136	0.095316015	0.10465282
</S>	0.08197267	0.07317131	0.11650244	0.3568005	0.21904244	0.034366924	0.037535552	0.03960501	0.041003127
