 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.015807383	0.18643466	0.59816664	0.046448607	0.018290985	0.035363745	0.09948796
a0	0.00015863933	0.011937686	0.04237283	0.5117653	0.19440632	0.1556391	0.08372017
a31	2.543434e-06	0.00038999008	0.007866564	0.01893185	0.004474605	0.2931929	0.6751415
a13	4.765462e-06	0.0012322477	0.020120956	0.31320354	0.14885746	0.28194222	0.2346388
a31	1.1892259e-05	0.00047040803	0.008059812	0.47570264	0.30512345	0.06594586	0.14468594
a8	1.386044e-05	0.0015938442	0.025943741	0.38434055	0.39768532	0.11766099	0.072761655
a31	3.037116e-05	0.00041990037	0.010990977	0.7432188	0.18431358	0.031387243	0.029639095
a13	0.018264035	0.029154353	0.17309672	0.11899248	0.37501055	0.22193354	0.06354829
a31	0.00033963117	0.0066932156	0.13587528	0.6434477	0.10016732	0.07229617	0.041180708
a17	0.096988775	0.046396043	0.06467787	0.10862827	0.36211395	0.23206122	0.089133896
a31	0.00052260864	0.009773448	0.21705654	0.5466875	0.084160075	0.088766396	0.053033452
a13	0.12263014	0.077728145	0.07419913	0.1341542	0.26378027	0.20938899	0.118119106
a31	0.0010331403	0.04471909	0.33096424	0.39076266	0.07711381	0.08475791	0.07064911
a28	0.12108761	0.101362936	0.08362016	0.14622651	0.22841837	0.19175817	0.1275262
a10	0.0013471282	0.0664834	0.4174664	0.28646085	0.07757783	0.07879424	0.07187021
a31	0.048065405	0.36471525	0.28815603	0.08212681	0.07649339	0.073312946	0.06713013
a30	0.08507339	0.14706656	0.09703426	0.15289411	0.19527686	0.1782505	0.14440425
a31	0.0066618854	0.2491752	0.4698899	0.09305014	0.06467993	0.061398186	0.05514479
a20	0.07032209	0.2464615	0.105994485	0.13571079	0.15421872	0.14928843	0.13800393
a28	0.004349236	0.25000605	0.47233883	0.09657013	0.060578257	0.059199117	0.056958392
a31	0.049803685	0.48618376	0.28801808	0.050609503	0.04317794	0.041581277	0.040625643
a35	0.20353463	0.2796123	0.09987184	0.101650484	0.10648795	0.105524324	0.103318416
a31	0.032943178	0.2127074	0.27494898	0.109198734	0.12357092	0.12519959	0.121431194
a46	0.3115612	0.21762843	0.092677765	0.09297309	0.09586219	0.09525343	0.09404391
a31	0.052827474	0.21738707	0.22537647	0.10643269	0.13164183	0.13477468	0.13155976
a10	0.3107678	0.19162801	0.096930064	0.09880622	0.10141361	0.100798056	0.09965622
a8	0.12661466	0.50469536	0.14601888	0.056489438	0.05582024	0.055427697	0.05493366
a31	0.16202283	0.50224435	0.13842696	0.050498363	0.049227625	0.048860468	0.048719388
</S>	0.2644918	0.16938552	0.10586641	0.11293757	0.1161651	0.11585223	0.11530133
