 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.057228543	0.34147394	0.017711237	0.0053475676	0.012875924	0.13447663	0.01586623	0.026248304	0.0014356783	0.0025472275	0.07469406	0.3100947
a3	3.0613244e-06	0.0026996303	0.00014288808	0.000134805	1.2567275e-05	0.008249555	0.004843678	0.0027556443	6.645534e-05	0.0012823212	0.12589698	0.8539125
a31	0.0006929523	0.047863714	0.0075163697	0.0030268026	0.005978712	0.2453598	0.51060617	0.00090436393	4.443372e-06	1.7016398e-05	0.016717194	0.1613125
a7	0.0019948608	0.08599966	0.012808603	0.007222072	0.0019734746	0.090441145	0.037830777	0.005965132	0.00021046119	0.0010083002	0.40556225	0.34898326
a20	0.00039938308	0.024897125	0.0075865197	0.005821848	0.00097008777	0.034225322	0.029738907	0.0060177306	0.0005211879	0.002046286	0.59251523	0.2952604
a24	0.0010528592	0.07964432	0.01924777	0.0050353515	0.00070559076	0.037182447	0.02546309	0.0069595356	0.0027273616	0.00657776	0.45293173	0.3624722
a31	0.004039327	0.11689011	0.115815334	0.009720107	0.0013518326	0.08771797	0.043266837	0.020089483	0.020467864	0.015039011	0.29282272	0.27277943
a20	0.00030501795	0.01715929	0.006310383	0.00287073	0.00043242698	0.016824735	0.017678136	0.005378273	0.002885736	0.009728963	0.4445608	0.47586554
a31	0.009073225	0.09530124	0.24645536	0.07751779	0.0054752817	0.12399884	0.0166773	0.009935637	0.011964909	0.009645418	0.183435	0.21051997
a28	0.010146515	0.11429558	0.15913863	0.05677424	0.005519364	0.08447245	0.014273118	0.007980643	0.020023612	0.01737064	0.24187422	0.26813102
a31	0.026488008	0.09596876	0.513832	0.18818894	0.02724867	0.059109975	0.014891848	0.0039195656	0.016385095	0.0035105485	0.022820286	0.027636364
a3	0.1402251	0.20861621	0.23504122	0.19466025	0.07129178	0.036194924	0.010161554	0.00970427	0.033050593	0.018498657	0.019697165	0.022858264
a31	0.028324995	0.11385249	0.49952027	0.2144533	0.07261226	0.02883714	0.019087218	0.004131918	0.007819406	0.0011811956	0.003892951	0.006286881
a35	0.12039098	0.04246985	0.11485882	0.29667473	0.30595326	0.006545116	0.03066156	0.008069955	0.034746088	0.02605734	0.0047992896	0.008773013
a31	0.033944838	0.15329619	0.36472985	0.22207507	0.1094821	0.07061123	0.025822543	0.0062811635	0.0030009898	0.0013225055	0.0022855597	0.0071479245
a20	0.19206414	0.05767537	0.08196072	0.19219974	0.337782	0.0050548087	0.048702784	0.014437019	0.024974685	0.025230216	0.0043000123	0.015618509
a0	0.05860323	0.18763588	0.29004744	0.25699523	0.103985496	0.04054638	0.045838453	0.0024498322	0.0021031243	0.0012104716	0.002100294	0.0084841475
a31	0.17782778	0.16515788	0.12828282	0.19022685	0.22392537	0.027458407	0.04872002	0.0074827527	0.008328259	0.0070862575	0.005213242	0.010290404
a38	0.34105903	0.059853926	0.05572735	0.1179658	0.24029064	0.00914927	0.041892666	0.02353141	0.030599622	0.03223493	0.01733298	0.03036236
a8	0.14509165	0.1629941	0.1560819	0.1994282	0.18276526	0.05984951	0.06410918	0.0054676086	0.0058114533	0.004275162	0.004993254	0.009132731
a31	0.20119075	0.18028638	0.116356574	0.12855937	0.2007281	0.05653088	0.06815103	0.009663659	0.009741775	0.009317624	0.009028437	0.01044538
a46	0.37906173	0.05508048	0.051355742	0.09707317	0.192175	0.01210087	0.04168556	0.027838517	0.035621017	0.037285175	0.0335385	0.037184257
a31	0.18152411	0.15321474	0.11813712	0.16658415	0.20332527	0.071029484	0.06595204	0.008208	0.007958532	0.0071474793	0.0076125897	0.00930649
</S>	0.414445	0.05919608	0.0473992	0.08665593	0.17382939	0.01958849	0.0389797	0.029828971	0.033022508	0.033691168	0.029829938	0.033533648
