 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.008716228	0.07885461	0.019504303	0.026755704	0.014886963	0.004934678	0.0014957156	0.0017154303	0.009918577	0.009612754	0.05864394	0.12714426	0.0744689	0.36141977	0.027936226	0.17399189
a31	2.0668584e-07	0.00017502191	0.0036143316	0.001609078	0.0038066902	3.928591e-05	2.723839e-05	5.176979e-05	0.009250107	0.002170071	0.94942945	0.002814259	0.0003283112	0.0021893552	0.011094525	0.013400323
a37	0.00052806805	0.019603314	0.4686167	0.12376578	0.049734995	0.016665906	0.008634432	0.011262809	0.024663003	0.011220365	0.18214734	0.00078278646	6.2651765e-05	0.021773204	0.010567795	0.049970906
a31	0.00012632743	0.00027522317	0.026802449	0.0045187655	0.049165595	0.030346628	0.06699644	0.08471091	0.15022865	0.021870308	0.33115125	0.045996033	0.0029148785	0.03925723	0.0864256	0.059213705
a24	4.608498e-05	8.737115e-05	0.0010612685	0.0004239335	0.0032889312	0.0043743714	0.020754457	0.022021716	0.064273685	0.008912262	0.087065846	0.2057621	0.01386329	0.08871384	0.28113163	0.19821925
a46	1.1518653e-05	6.596164e-05	0.0011661414	0.00022652271	0.0013515819	0.0022018827	0.0059470963	0.006292658	0.013119565	0.004416873	0.030843055	0.136929	0.028322889	0.21065165	0.2914863	0.2669673
a31	9.243145e-06	1.5393205e-05	0.0021824643	0.0008585964	0.0056866156	0.029857205	0.08039427	0.093789585	0.028564433	0.030060658	0.14612046	0.06490892	0.07560032	0.18935396	0.14051892	0.112078995
a39	5.3885302e-05	2.7240036e-05	0.0011911078	0.00015507359	0.0022686052	0.015582359	0.024328869	0.05564023	0.02783844	0.03267176	0.09799721	0.051032837	0.043603312	0.2478964	0.23486392	0.1648487
a8	6.38939e-05	0.00013145157	0.0036682473	0.00056305545	0.0040760697	0.041752525	0.12643583	0.15098771	0.035580654	0.04042292	0.07646272	0.052511126	0.069242746	0.18161151	0.113364674	0.10312486
a3	8.9382724e-05	6.9899776e-05	0.002404788	0.0029031858	0.012480048	0.10945841	0.14755614	0.19243518	0.017882062	0.24794239	0.09422704	0.0072108395	0.02294837	0.06075151	0.04630961	0.035331164
a31	0.002322898	0.0025737553	0.070534214	0.03427121	0.052939948	0.15846847	0.11086752	0.16210055	0.019039726	0.1302383	0.04040909	0.0056194644	0.02180768	0.082285784	0.049597774	0.056923598
a10	0.0072125965	0.05204642	0.030090574	0.026424889	0.008553612	0.012811258	0.0056540347	0.012497861	0.0014634342	0.02156432	0.02108263	0.018942086	0.10351772	0.6161036	0.032410737	0.029624177
a3	0.017728738	0.018614924	0.07647805	0.038595855	0.07918328	0.1566587	0.05921308	0.06952218	0.015699035	0.06568019	0.025414579	0.014318064	0.099920034	0.18001719	0.037166294	0.04578976
a39	0.005296065	0.0016282526	0.03658354	0.0117077315	0.03391307	0.10248744	0.13220935	0.19882438	0.0148392785	0.038629677	0.0063894987	0.023719342	0.057131812	0.2039649	0.06457037	0.06810527
a31	0.0028646237	0.0004236577	0.03305147	0.010320097	0.037495393	0.07789131	0.098258406	0.18166074	0.02042415	0.06350238	0.013283558	0.037194096	0.049623895	0.21274295	0.070510276	0.09075292
a27	0.010193367	0.031761587	0.027604315	0.021253353	0.010674451	0.0063774227	0.002781306	0.0040056915	0.0019671805	0.02187462	0.02228216	0.02345945	0.22573484	0.5444842	0.020946572	0.024599455
a7	0.03994355	0.015060878	0.09826023	0.03445616	0.10542789	0.16657373	0.037931424	0.05391472	0.017347535	0.076248474	0.022026256	0.01906497	0.065825514	0.10975383	0.04770998	0.09045478
a31	0.037026454	0.011435964	0.12888129	0.040118158	0.1397409	0.12161064	0.043217525	0.068423405	0.014162449	0.0502067	0.013439283	0.035713557	0.07065615	0.14134175	0.028870296	0.05515547
a20	0.027660107	0.055781137	0.038612533	0.02384564	0.023008669	0.015599029	0.0054345503	0.006376712	0.004167514	0.031556133	0.030414978	0.032466058	0.25970504	0.40845808	0.015848547	0.021065269
a3	0.04872514	0.012871143	0.12592886	0.035832472	0.13762425	0.14811268	0.05319182	0.08350167	0.025479106	0.05672065	0.013001817	0.03166236	0.04136882	0.06398901	0.039965395	0.08202479
a20	0.027232144	0.011076435	0.20163938	0.07127494	0.18925257	0.10053468	0.031957213	0.055000685	0.015752371	0.042684186	0.017220004	0.047644995	0.044940624	0.076489165	0.020605518	0.046695128
a28	0.036040474	0.04563213	0.18533099	0.06741972	0.14024301	0.13239956	0.016284421	0.020996656	0.015944649	0.057681333	0.039055806	0.022651974	0.05474822	0.07878842	0.029600937	0.05718172
a29	0.041374642	0.03582214	0.1916548	0.065172814	0.14966771	0.13386554	0.017705802	0.022901911	0.017560778	0.054031815	0.033369787	0.02519066	0.047615018	0.06906518	0.03418616	0.06081522
a31	0.038812567	0.05317672	0.15892784	0.05901527	0.12969184	0.1800277	0.02416592	0.018713769	0.021630649	0.066572465	0.04775211	0.015745353	0.043886464	0.059801422	0.031074787	0.05100512
a28	0.031802434	0.04230459	0.0452473	0.022089997	0.041022103	0.040070225	0.0076537817	0.006608438	0.020184077	0.07099038	0.06864906	0.04075002	0.21087442	0.2418794	0.033898555	0.07597526
a46	0.04658807	0.032374494	0.17095217	0.06309356	0.10135035	0.09175437	0.015193632	0.019299235	0.022768093	0.07499594	0.05221977	0.040037446	0.04598615	0.067845784	0.06644272	0.08909811
a20	0.007755849	0.0024710018	0.12207513	0.08562347	0.13485168	0.024784232	0.015763223	0.030729616	0.01236635	0.0205946	0.011337443	0.110023275	0.093705244	0.13389084	0.07394295	0.12008514
a31	0.040544044	0.11025409	0.17784598	0.07291396	0.093444794	0.09058259	0.024740957	0.016957717	0.02439793	0.058385767	0.05841038	0.02322456	0.053178795	0.057850685	0.044554323	0.05271345
a37	0.044731736	0.0606841	0.049246226	0.021857217	0.041360945	0.050803266	0.012371005	0.007074215	0.042129923	0.090839446	0.09138007	0.04439489	0.13225761	0.14042974	0.06896993	0.101469666
a27	0.053581268	0.08934713	0.16764863	0.07927245	0.07286489	0.061702132	0.028162142	0.027655758	0.02416115	0.06331348	0.06349476	0.03787578	0.049311783	0.058634855	0.058947712	0.06402608
a11	0.06889132	0.1176777	0.18417819	0.08897277	0.10604279	0.09556624	0.039191067	0.026312642	0.026641704	0.042350437	0.03813003	0.022789422	0.035780516	0.038857535	0.031604636	0.037012972
a31	0.08765539	0.1160083	0.18297791	0.09309216	0.109705895	0.09606645	0.035032626	0.02042679	0.02635353	0.038741063	0.03427283	0.023059204	0.034184173	0.036675032	0.030598864	0.03514982
a20	0.08594827	0.08293279	0.05488417	0.027852857	0.050542	0.05937598	0.024563422	0.009873052	0.054021318	0.08168707	0.08186926	0.04932724	0.095881864	0.09880329	0.061788846	0.080648586
a3	0.054421436	0.13195263	0.1802626	0.11371449	0.06808306	0.04950763	0.029423974	0.035982035	0.02509791	0.04743201	0.047866248	0.036840945	0.04166266	0.04540018	0.045244236	0.04710798
a18	0.07502436	0.16196686	0.18525371	0.13245194	0.091574915	0.06760108	0.03493165	0.029023664	0.023990614	0.031521358	0.029480722	0.024553915	0.028051775	0.029084789	0.026820647	0.028668078
a0	0.10292798	0.2127105	0.16344486	0.115845405	0.08516737	0.06398201	0.034460254	0.03404254	0.020959284	0.026646703	0.02570911	0.019248698	0.02366777	0.024236614	0.023003075	0.023947854
a31	0.09776631	0.19534893	0.1709991	0.14528012	0.08434817	0.059115544	0.02883552	0.01964406	0.02246818	0.026986768	0.02560593	0.02342912	0.024990834	0.025467794	0.024421282	0.025292266
a13	0.15089867	0.13090464	0.054718003	0.036472306	0.047691677	0.050972544	0.043513473	0.028714225	0.04982844	0.05937771	0.059720837	0.045377877	0.061538827	0.06224986	0.057785906	0.060235057
a31	0.05265983	0.23248614	0.16597773	0.14008272	0.059254035	0.03912906	0.027502915	0.047224138	0.021555973	0.03210557	0.033333037	0.02809092	0.029527262	0.03031432	0.030233249	0.03052307
