 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.0014658743	0.024658596	0.0328657	0.012337549	0.0022137312	0.0045375363	0.0011039776	0.0007917125	0.0016080573	0.0026080296	0.104931585	0.1745465	0.08689003	0.36682612	0.18261498
a31	1.5224668e-07	4.969329e-07	7.477903e-05	0.00043511056	0.0005741685	0.010994816	0.08804778	0.007175433	0.00849616	0.052557737	0.05231849	0.020002656	0.45333555	0.20221297	0.10377364
a8	0.00014279771	1.4023816e-05	0.0044925627	0.004276209	0.011083607	0.0015413157	0.010738769	0.09016328	0.028560158	0.37263346	0.19046782	0.18351257	0.024182677	0.06851363	0.009677237
a31	2.3976872e-06	7.107179e-07	4.2999563e-05	0.00011516008	0.0014595167	0.0045680613	0.010414717	0.026601762	0.24318588	0.041661374	0.026484838	0.13006353	0.07719404	0.28127584	0.15692922
a20	1.9701938e-05	1.1559429e-07	1.2361582e-05	4.3951597e-05	0.015092487	0.004185225	0.06413527	0.15009874	0.3216157	0.08275291	0.038313907	0.22799943	0.0016735448	0.09109376	0.002962933
a31	6.3439456e-06	1.410504e-05	0.00027042473	0.0007715904	0.0050682956	0.012399546	0.22547811	0.12098764	0.055846166	0.014102963	0.012344881	0.018731989	0.026746187	0.40469953	0.10253223
a13	8.754949e-06	1.6749243e-07	9.950152e-06	6.954654e-05	0.017399635	0.0072870464	0.086729035	0.073021606	0.2379177	0.009003546	0.008862345	0.10584895	0.0016836254	0.43263397	0.019524168
a18	1.7084421e-05	3.880574e-05	0.0002906315	0.0018674595	0.0034775692	0.009215446	0.21262114	0.07196622	0.047503803	0.006047269	0.0076914197	0.015252396	0.0366079	0.28536633	0.30203652
a31	0.00017521618	1.0469037e-05	0.00042101942	0.0014596427	0.005599567	0.0048565427	0.020293552	0.07224426	0.16722204	0.06743918	0.08021458	0.075705126	0.21555978	0.11064366	0.17815536
a20	0.0006283251	6.8384584e-06	0.00026315622	0.004188872	0.0072171404	0.013474833	0.025380433	0.06252861	0.1688456	0.06657405	0.04630788	0.053186916	0.070014566	0.1460777	0.3353051
a39	0.00025429655	0.0002122967	0.00019507653	0.0025804348	0.0014972787	0.0077440627	0.015544747	0.015491825	0.02220774	0.0061007547	0.009444258	0.021345573	0.16097009	0.091553524	0.64485806
a13	0.00036706004	6.459548e-05	0.00015369669	0.0018426768	0.0003705837	0.00421507	0.0008873942	0.043245133	0.036751334	0.056068595	0.039812546	0.015169471	0.12527196	0.109106295	0.56667364
a31	0.026166582	0.048359044	0.022183118	0.095807634	0.023685575	0.05838557	0.020360297	0.07626455	0.022886893	0.020236135	0.026088445	0.020483734	0.20588562	0.027140059	0.30606675
a18	0.03615746	0.077642426	0.0349245	0.039813735	0.008462182	0.03147796	0.011724668	0.013018957	0.011907555	0.0061341505	0.018127304	0.028295511	0.23399632	0.04049173	0.40782565
a31	0.010145644	0.006245187	0.005827342	0.020967659	0.031788167	0.014770132	0.0062820907	0.0091733625	0.013196848	0.004508143	0.008029677	0.03642662	0.188393	0.09954843	0.54469776
a37	0.035470568	0.0155754145	0.03037693	0.034412052	0.012182477	0.027817545	0.0018890329	0.007114981	0.020073175	0.006353751	0.041878007	0.042456027	0.29318333	0.042995665	0.3882211
a18	0.009160676	0.005162733	0.011105475	0.03930675	0.14150557	0.025909804	0.008642735	0.018941415	0.051250804	0.026486019	0.025504217	0.04494034	0.16143808	0.07974102	0.35090432
a31	0.034593362	0.010629295	0.0623393	0.11189581	0.15655397	0.024653729	0.001384009	0.009296819	0.04078591	0.020752328	0.05160692	0.047008265	0.1644246	0.052308645	0.21176702
a20	0.062068943	0.06794523	0.09448548	0.06355335	0.036887173	0.038501352	0.0019953477	0.011707541	0.036444284	0.016517838	0.07487558	0.03822462	0.1952871	0.036476064	0.22503017
a31	0.017676577	0.004119759	0.020658208	0.04688271	0.21951336	0.024910003	0.002271388	0.008420835	0.045752406	0.023900263	0.022772757	0.09055565	0.097086646	0.1688862	0.20659323
a29	0.0755936	0.06574842	0.13801433	0.07098504	0.07659504	0.053366095	0.004487758	0.030205289	0.05240552	0.043171786	0.08117144	0.04831784	0.10275681	0.045139346	0.11204168
a31	0.02110039	0.0048115356	0.051617905	0.08889596	0.37481463	0.03147309	0.0057957442	0.036132216	0.06418857	0.07898161	0.03579009	0.040689137	0.053419	0.04478333	0.06750683
a11	0.09345372	0.08280884	0.1619334	0.06492318	0.073822156	0.04924402	0.003688824	0.030304182	0.051391874	0.044514664	0.07080651	0.048793282	0.0861046	0.046604898	0.09160579
a31	0.02231453	0.004585791	0.047555458	0.065518655	0.38807288	0.020217488	0.002437475	0.015483379	0.048161846	0.049185712	0.02723972	0.0659526	0.059585143	0.08981253	0.09387693
a20	0.0838283	0.100340255	0.16253439	0.06100983	0.07948096	0.052021895	0.017894162	0.052091792	0.051505137	0.05174816	0.061085634	0.04867051	0.06418041	0.04713881	0.06646979
a13	0.02973271	0.0058884607	0.07260043	0.074089415	0.42232132	0.018889027	0.003380188	0.020833367	0.044803992	0.053303156	0.028051473	0.052537262	0.04715054	0.06278839	0.06363026
a20	0.08534693	0.069538526	0.26613	0.10905758	0.07599301	0.03571067	0.004609646	0.06030916	0.043055657	0.054185174	0.041820854	0.035042346	0.042309143	0.03432631	0.042565003
a31	0.051911157	0.06403463	0.18691288	0.092855126	0.17970127	0.041102014	0.025663795	0.07031555	0.041274216	0.05274222	0.04099436	0.035428908	0.041069336	0.03479398	0.041200597
a20	0.088737406	0.15198252	0.10355138	0.057459626	0.05582024	0.05133132	0.047334284	0.060599238	0.04935769	0.048987877	0.059625264	0.045226518	0.06737099	0.044294104	0.0683216
a46	0.048770815	0.02630672	0.15248942	0.09389585	0.27545357	0.037333447	0.0066077434	0.053369276	0.043992657	0.057756048	0.040155675	0.039996296	0.041436438	0.04001957	0.042416483
a31	0.0823318	0.021275263	0.17458555	0.0830651	0.04199302	0.04188439	0.0004671102	0.042578638	0.07528262	0.08493929	0.06990768	0.06873925	0.07158611	0.06863941	0.0727248
a46	0.09150614	0.1517246	0.103559196	0.055540673	0.057237085	0.051072083	0.056086466	0.06082824	0.04947046	0.04976298	0.05690649	0.046227958	0.061992485	0.045480367	0.062604785
a31	0.051496495	0.0076648775	0.11442335	0.10523575	0.07020181	0.043460034	0.00046246155	0.0558303	0.084207624	0.11135439	0.07051704	0.07112585	0.07063415	0.07101957	0.07236631
