 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.00049053977	0.016771356	0.0825035	0.1623637	0.27995878	0.14249428	0.14721984	0.16819802
a21	5.45326e-05	0.00066296646	0.015259358	0.2258481	0.7388774	0.0026132523	0.008348005	0.008336341
a37	1.6787247e-07	1.7956972e-05	0.0009609783	0.07235616	0.001840487	0.021670412	0.29347873	0.6096751
a31	0.00033022877	0.0011301327	0.02015447	0.39531034	0.032025285	0.1877673	0.19196762	0.17131466
a17	5.1810675e-05	0.00021507096	0.0009592095	0.07078254	0.0034583136	0.082582176	0.37665585	0.4652951
a20	2.674983e-05	0.0007911467	0.026788088	0.04021123	0.013601798	0.2959923	0.34296307	0.2796256
a41	0.000620462	0.0012997834	0.013744031	0.046773065	0.027003443	0.43337646	0.26257375	0.21460892
a31	0.012854815	0.028403373	0.10987618	0.109204255	0.06842267	0.54443127	0.0721463	0.054661185
a46	0.014165614	0.024642231	0.035087124	0.038757026	0.15523092	0.42702088	0.15079744	0.15429872
a31	0.0007373322	0.0054804776	0.041400883	0.02626826	0.0141908685	0.7832452	0.081636496	0.047040537
a13	0.01880229	0.03361532	0.01960323	0.025029814	0.32284296	0.4398665	0.06904905	0.07119078
a41	0.0022000896	0.016400157	0.09039566	0.079934426	0.04251176	0.6093529	0.09426953	0.06493555
a31	0.028791388	0.06352911	0.046054605	0.02073853	0.2525237	0.47200584	0.057388514	0.058968246
a33	0.038438283	0.027838185	0.020809831	0.022540953	0.35631892	0.45466918	0.039052308	0.040332332
a31	0.0053332946	0.018034527	0.07266695	0.10117249	0.036368057	0.63336074	0.07347474	0.059589222
a28	0.06366015	0.06348288	0.04314022	0.028783388	0.315035	0.3770921	0.05302645	0.055779915
a20	0.016839892	0.033007964	0.09555327	0.13055202	0.04961561	0.5199317	0.08152304	0.072976485
a8	0.07530239	0.16536102	0.09636688	0.034882072	0.1814484	0.214607	0.11433771	0.11769456
a31	0.042496093	0.045832034	0.054924637	0.085974246	0.14830332	0.23751701	0.19476338	0.19018927
a39	0.06513311	0.028138816	0.027952021	0.028464751	0.2296975	0.26911068	0.17388783	0.17761534
a41	0.075905465	0.039609976	0.030225147	0.11162862	0.09802964	0.2712013	0.18727967	0.1861202
a13	0.1031275	0.16106637	0.07614682	0.04356527	0.15000728	0.1653404	0.14997895	0.15076742
a31	0.09997964	0.1518089	0.07423028	0.043933626	0.13935019	0.1701376	0.1600995	0.16046025
a35	0.064857334	0.051400214	0.10078522	0.036190514	0.19541395	0.22748066	0.160342	0.16353004
a31	0.07795673	0.033813853	0.016734473	0.09451855	0.08962895	0.24707823	0.22032292	0.2199463
a21	0.117034145	0.07706518	0.102449216	0.059428018	0.17331268	0.18641816	0.14107376	0.14321886
a31	0.089125246	0.065444395	0.050832327	0.12833178	0.08377909	0.21566428	0.18350449	0.18331838
a10	0.16358486	0.11265293	0.09920769	0.086480156	0.14272726	0.14738885	0.123375095	0.12458322
</S>	0.13478693	0.23692237	0.12322355	0.09829543	0.08477362	0.116116054	0.10277624	0.103105895
