 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.013105764	0.16495042	8.021078e-05	0.09144382	0.11910429	0.08570567	0.084187865	0.0819422	0.07881342	0.013196592	0.043917593	0.12680085	0.09675134
a39	5.6388393e-07	1.395424e-06	0.00015947736	0.15160562	0.5316828	0.07150252	0.017776197	0.0035476019	0.0013519904	7.56238e-05	0.000112181195	0.19270402	0.029480001
a31	5.631406e-08	1.3255727e-05	0.004053198	0.09324978	0.04640387	0.008328813	0.0047338083	0.0073274164	0.010133183	0.0002920741	0.004167122	0.6514315	0.1698659
a18	5.27443e-07	9.68377e-06	0.09020304	0.19677612	0.08979834	0.013662291	0.0052580577	0.096232116	0.0148050515	0.006350647	0.004389155	0.3552928	0.1272222
a37	7.897536e-06	0.00020905107	0.017686473	0.21570013	0.07249911	0.004835383	0.0025836886	0.07856229	0.008447877	0.0031743078	0.0029154208	0.517847	0.07553136
a11	5.332818e-05	8.246525e-05	0.4121225	0.32476762	0.06083806	0.006469051	0.0011963072	0.084878795	0.0017260223	0.003243055	0.0008497331	0.075450085	0.02832302
a18	0.00020649955	4.9203765e-05	0.51301706	0.19519454	0.046775084	0.0120441625	0.0016408883	0.0978287	0.0023515804	0.01069559	0.0025380303	0.092800066	0.024858601
a31	0.006983592	0.00137925	0.36919975	0.19082505	0.101273574	0.038134445	0.0022623914	0.10812454	0.0012813611	0.02385519	0.013906517	0.096087106	0.046687223
a18	0.06644602	0.07974861	0.1581411	0.19712612	0.16212215	0.052522335	0.0077413507	0.1495295	0.0015048067	0.011129858	0.013763675	0.056576554	0.0436479
a46	0.0017682607	0.0003589094	0.22103977	0.101812154	0.05798979	0.026934706	0.003664414	0.130486	0.004887495	0.059436247	0.01592502	0.29530418	0.08039301
a31	0.0007702603	0.0005642722	0.079082124	0.04098628	0.024075687	0.012699814	0.0034576354	0.39575392	0.009543633	0.18884134	0.013224546	0.18517363	0.045826785
a46	0.084546864	0.20438978	0.054722246	0.102897994	0.11276931	0.07640635	0.020984014	0.1107509	0.0060589076	0.020612635	0.051647484	0.08869786	0.06551556
a31	0.00021020113	0.0002510369	0.02087739	0.019900912	0.018227478	0.006624771	0.0015108739	0.31089205	0.0053962194	0.32115445	0.0068883756	0.25786984	0.030196307
a15	0.025499128	0.06028858	0.029478857	0.10141097	0.1358466	0.090457454	0.05532243	0.13872424	0.012944951	0.035955213	0.06405359	0.1529545	0.09706352
a46	0.00013806003	0.00072352705	0.0168119	0.039291333	0.027639473	0.010449443	0.0013574298	0.45094007	0.004821759	0.21913733	0.005341004	0.19637498	0.026973676
a31	0.010419594	0.013286737	0.011922404	0.08271355	0.14247148	0.06777641	0.02233431	0.1745717	0.004217218	0.18021147	0.041725583	0.18944952	0.0589
a13	0.020593852	0.04000977	0.011688142	0.043242566	0.08245408	0.0506238	0.13628025	0.0873104	0.08667789	0.095434465	0.070601545	0.19964595	0.0754373
a39	0.0004174355	0.0012176024	0.04427069	0.050794173	0.03472607	0.04454988	0.013763712	0.26103708	0.017202787	0.24458124	0.020297304	0.20910208	0.058039974
a20	0.01069963	0.010589953	0.014719837	0.06174523	0.086401075	0.08085895	0.05437152	0.17944512	0.01075672	0.20258385	0.05689127	0.16889298	0.062043913
a46	0.011263737	0.02271041	0.008672589	0.025008911	0.049478136	0.02939377	0.08500017	0.056933563	0.02593432	0.100849375	0.17499849	0.22964016	0.18011637
a31	0.0046123285	0.0071375165	0.00935004	0.031857647	0.033651654	0.057677396	0.041685868	0.14132844	0.011480758	0.18471381	0.13409527	0.20691977	0.1354895
a24	0.014132434	0.022525704	0.0071691168	0.017457118	0.035628553	0.02079008	0.0809914	0.037641376	0.12556738	0.07029036	0.16941535	0.23381259	0.16457862
a31	0.0087488135	0.0084323045	0.0052741347	0.03489045	0.060097817	0.046110068	0.09017072	0.084145874	0.024565782	0.12169722	0.16349278	0.18287323	0.16950083
a24	0.020471327	0.012166139	0.0065918313	0.029468028	0.06444787	0.03787864	0.12810977	0.07316522	0.16389646	0.112074226	0.09256433	0.16884899	0.09031718
a31	0.010628738	0.011866059	0.007783778	0.049178667	0.05496856	0.06713983	0.07896924	0.11252085	0.020000588	0.13802446	0.13949358	0.16344856	0.1459771
a46	0.042574033	0.008029615	0.0058681187	0.042302627	0.07484827	0.056629848	0.13212243	0.099351525	0.15489426	0.123903945	0.06633087	0.1283619	0.064782575
a39	0.0065545817	0.02715752	0.046085697	0.029566491	0.013524835	0.053742412	0.015097111	0.2039409	0.008689955	0.21853264	0.0985218	0.1739787	0.1046074
a31	0.0783233	0.28780478	0.0059974454	0.055894263	0.06151208	0.057601918	0.06540849	0.06286999	0.056231957	0.06568028	0.06695118	0.068631895	0.06709243
a37	0.034228865	0.090149745	0.0038484673	0.054730646	0.079226755	0.062429424	0.09519423	0.08079014	0.09950652	0.092654265	0.10078361	0.10560702	0.100850336
a18	0.0760071	0.0898762	0.014679695	0.08197271	0.07257215	0.08103176	0.081174076	0.09004159	0.031602148	0.094308086	0.09322946	0.0984029	0.09510215
a31	0.1541399	0.13127199	0.006497762	0.05805261	0.06264318	0.06200258	0.07340903	0.07134957	0.065734684	0.07629882	0.07898867	0.08061175	0.07899952
a20	0.08641387	0.04781411	0.004152575	0.052383777	0.07694242	0.060360555	0.09536579	0.08032044	0.101797506	0.09344779	0.097734086	0.10593284	0.0973343
a18	0.07437563	0.04279073	0.028531695	0.07383386	0.054900806	0.087210044	0.0769968	0.103291266	0.03850433	0.105986275	0.10342867	0.10642667	0.10372323
a31	0.20541711	0.2728408	0.0075384714	0.047625527	0.049410813	0.04826704	0.052555013	0.051162995	0.05019811	0.052820925	0.05393191	0.054291077	0.05394024
a1	0.12417222	0.073174536	0.004536823	0.05852986	0.07499646	0.06406533	0.08481079	0.07643261	0.08794789	0.08381105	0.0884573	0.0907272	0.08833793
a39	0.08851064	0.040184233	0.06676052	0.06634491	0.046656247	0.081551954	0.07120812	0.09661399	0.054939274	0.09803217	0.09645196	0.09711338	0.095632575
a31	0.20658349	0.32197258	0.01588398	0.04485749	0.045028247	0.04468789	0.045928087	0.0453641	0.045197498	0.045835584	0.04619455	0.046282828	0.046183623
a46	0.12059374	0.09708831	0.005884917	0.06406201	0.07498412	0.06779551	0.08049042	0.075479455	0.08216739	0.07985551	0.08379615	0.08403864	0.08376387
a31	0.19222605	0.13515148	0.049696315	0.063828014	0.055316977	0.063619316	0.061487786	0.064991504	0.05212213	0.06539613	0.06532893	0.06555511	0.06528023
a46	0.18205076	0.12677523	0.008045067	0.0611605	0.06707015	0.06322953	0.06991972	0.067337655	0.07064468	0.0695424	0.071319304	0.071594894	0.07131006
a28	0.30322158	0.07873431	0.06680068	0.05734859	0.043400675	0.057125878	0.05307399	0.05934331	0.043216962	0.05974991	0.059232485	0.059624564	0.05912706
</S>	0.27364254	0.30035073	0.009600661	0.039973006	0.04127785	0.040098544	0.042166308	0.041218605	0.04197533	0.0419302	0.042587902	0.04259473	0.042583518
