 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.007173273	0.016213916	0.0928886	0.18077558	0.02574194	0.07125699	0.0811183	0.5248314
a20	5.383261e-07	2.8558567e-05	0.0009999945	0.012836186	0.16760416	0.05341219	0.10167762	0.66344076
a31	1.2503892e-07	2.5932904e-06	0.00040848175	0.0015295214	0.40049225	0.1677811	0.058591943	0.37119395
a29	6.0480415e-06	3.7770833e-06	3.7001042e-05	0.0011524109	0.5420378	0.099754535	0.074521564	0.2824868
a31	6.7028295e-06	2.7005462e-06	8.566123e-05	0.018765459	0.3209764	0.14605436	0.017655287	0.4964534
a20	2.6334912e-05	1.0895356e-05	0.00014044288	0.025888223	0.29670113	0.09909179	0.07283883	0.5053023
a31	1.5779196e-05	2.6691057e-06	0.00014336866	0.03746816	0.22839037	0.09965235	0.11628717	0.5180401
a18	0.0012781972	0.00026862443	0.0026909276	0.19843398	0.097902924	0.049495317	0.14424612	0.5056839
a20	0.0019335301	0.00072083704	0.009850819	0.21658683	0.09304771	0.05145507	0.13302158	0.49338368
a31	0.0044620694	0.005074635	0.10751392	0.109278075	0.044181902	0.040325336	0.12137627	0.56778777
a28	0.06730406	0.058911934	0.40779817	0.027128179	0.03839341	0.05440675	0.07247052	0.27358696
a31	0.004572663	0.0011407818	0.01079482	0.057657674	0.039645873	0.07424476	0.09120494	0.72073853
a11	0.117456906	0.06288538	0.19558993	0.02461979	0.033061247	0.07201022	0.05896976	0.43540683
a24	0.021606585	0.0039456887	0.017398141	0.094154336	0.04245739	0.12207436	0.076132394	0.6222311
a38	0.13710059	0.060474515	0.21591468	0.02637455	0.01695651	0.06869909	0.024007156	0.45047283
a31	0.1961024	0.06685551	0.12582672	0.04927257	0.020152653	0.14387195	0.024628097	0.37329003
a46	0.35685527	0.19641073	0.039509296	0.039482027	0.01555008	0.08954514	0.017987354	0.24466006
a20	0.03909191	0.052364565	0.08998426	0.15359657	0.091667384	0.2404377	0.10491371	0.22794381
a31	0.23821747	0.32606146	0.13013887	0.054455325	0.01589881	0.08728633	0.020547295	0.12739436
a46	0.3050427	0.3501831	0.04311713	0.056397747	0.016880982	0.08655084	0.021930069	0.119897455
a31	0.06813554	0.25546408	0.26352158	0.090601794	0.06702702	0.092820436	0.06967793	0.09275159
a8	0.37689602	0.42843762	0.039734855	0.034067113	0.014103837	0.041316215	0.017467747	0.04797658
a31	0.13043845	0.34937382	0.2744548	0.06133722	0.04237755	0.050742026	0.041508224	0.049767893
</S>	0.41631684	0.42117202	0.036872916	0.027953213	0.014326615	0.03155484	0.016989216	0.03481429
