 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.01550662	0.012855782	0.009932625	0.0038039475	0.0089312885	0.0076051713	0.0032462997	0.04187602	0.0042711133	0.00037900405	0.00041855298	0.0007766697	0.020484244	0.1524088	0.16331472	0.03828859	0.032904685	0.015367968	0.084834255	0.16243461	0.14000575	0.08035332
a8	2.6869973e-06	1.640229e-08	1.5274924e-07	3.9095376e-05	4.1542815e-05	0.00046502572	0.0021466818	0.011472605	0.015604869	0.09113701	0.0041753687	0.15274124	0.25272682	0.36026797	0.07760935	0.021467319	0.0046689142	0.00010029703	0.0022232367	0.0008184058	0.0017839727	0.0005073714
a31	3.9781685e-09	4.7922306e-09	6.290986e-08	4.3579405e-07	1.0438773e-06	0.00061404763	0.0027185504	0.10776163	0.036064725	0.010404129	0.010612913	0.0025461714	0.7751841	0.015364974	0.004910763	0.0053584627	0.0022055798	1.73794e-05	0.00021734313	0.0036687604	0.010870106	0.011478876
a18	1.2052072e-07	1.1588535e-08	3.325718e-08	5.611655e-06	7.170325e-07	0.00016485309	0.004502932	0.015100786	0.047334846	0.06605088	0.05373853	0.0030556354	0.77194685	0.011381574	0.0040206807	0.004230339	0.0028308805	0.0007588487	0.001390389	0.0026755834	0.0033515776	0.0074582845
a31	4.6163936e-07	4.8694773e-08	8.374245e-08	1.6312442e-05	3.7140635e-05	0.0024881002	0.0059672305	0.07494102	0.044703685	0.03474564	0.060309503	0.0050730673	0.6498393	0.026091894	0.006261505	0.012957139	0.006976273	0.0035870115	0.015490297	0.009782063	0.01032385	0.030408463
a28	4.5931407e-07	5.055624e-08	1.4221898e-07	2.408366e-05	1.624027e-06	0.00047045108	0.005572907	0.07176117	0.085878596	0.07035385	0.04366483	0.003514993	0.65486413	0.027599983	0.0026672957	0.0064279526	0.004216025	0.008663369	0.0073191	0.0021082307	0.0015171235	0.0033737205
a31	5.743284e-07	9.9021825e-08	4.9773444e-08	1.669126e-05	6.9912596e-05	0.0009442027	0.0015103823	0.023467746	0.021497294	0.0150828725	0.023319785	0.0034231916	0.6859301	0.06969229	0.0070912866	0.017857457	0.008735326	0.03305855	0.048093572	0.013033248	0.0084542	0.01872122
a46	3.3995177e-05	2.6951566e-06	7.777352e-07	0.00030889545	1.11055315e-05	0.0007696092	0.004061294	0.08184662	0.119476765	0.05064912	0.021191763	0.0053731	0.4405118	0.16625749	0.0036970316	0.004219241	0.0020786684	0.034435175	0.04182661	0.011138535	0.0037426664	0.00836699
a31	5.1027364e-06	2.5010803e-07	3.9516756e-08	3.38371e-05	0.00036566067	0.001399909	0.0012441755	0.026091924	0.022568343	0.013261577	0.01776334	0.005426396	0.4371136	0.291311	0.00776564	0.021447081	0.009700027	0.030169785	0.065893784	0.028682401	0.008147105	0.011609103
a18	0.0009776078	0.00023570372	1.5383815e-05	0.00039025577	7.270083e-05	0.0017184145	0.0054911445	0.056814864	0.1468937	0.054718003	0.02723767	0.010996306	0.13614836	0.104186475	0.0151975965	0.004996607	0.0023264787	0.068809226	0.14141239	0.15817845	0.027181774	0.03600087
a31	0.00028789538	1.738488e-05	9.1710785e-07	0.0001664967	0.0035341987	0.0074926377	0.0076792575	0.10592086	0.07973092	0.01663545	0.025491407	0.012668311	0.15337613	0.2857911	0.03359101	0.011629276	0.007930802	0.035998598	0.10305714	0.07373932	0.015448085	0.019812858
a37	0.0023173282	0.00052085734	3.32465e-05	0.0003021658	0.00042367622	0.0041548773	0.007238644	0.012126078	0.030243106	0.019766651	0.0054756165	0.016948318	0.03462505	0.036296777	0.027336286	0.0071146986	0.0058659804	0.053407125	0.27195367	0.36670336	0.061262533	0.03588397
a31	0.0005861143	0.00017705813	2.4470015e-05	0.0003356831	0.007733563	0.026855059	0.028043015	0.10241326	0.18298939	0.015637878	0.023242844	0.01204315	0.08190303	0.120643996	0.03714281	0.021421544	0.01695007	0.050616596	0.089888565	0.1339719	0.025252111	0.022127857
a20	0.0058023636	0.0008805657	3.5712805e-05	0.0005437512	0.0021238083	0.0046602944	0.0053684385	0.0026187794	0.007483038	0.0038911563	0.002556262	0.007151228	0.02112167	0.02722805	0.028074095	0.00900857	0.010693188	0.077279165	0.3790184	0.31930128	0.058174487	0.026985671
a21	0.0011896925	4.0283605e-05	3.803374e-06	0.0001881152	0.013416335	0.016797839	0.012067708	0.040276792	0.04709013	0.0062547666	0.021380521	0.009081393	0.07573751	0.18839915	0.11104478	0.014996179	0.017376041	0.046925247	0.03786939	0.24685939	0.05350809	0.039496783
a20	0.0002464901	5.7878206e-06	1.106048e-06	2.8277169e-05	0.004664866	0.0058474606	0.0071894545	0.025623705	0.056551702	0.017849581	0.03203345	0.01815465	0.04863295	0.17653146	0.11485895	0.02100152	0.01737418	0.025813792	0.037087724	0.30911878	0.037748445	0.043635637
a3	0.0022265606	5.494386e-05	3.010725e-06	0.00033711677	0.018824458	0.009064779	0.0086226575	0.03499294	0.10093534	0.020621652	0.010897358	0.042479623	0.019862272	0.075251386	0.07612869	0.025362404	0.029038731	0.023559876	0.10697907	0.28065124	0.079148635	0.03495725
a31	0.0009233328	4.3715736e-05	3.8358057e-06	0.00019926677	0.025889002	0.0071184775	0.004994623	0.03039638	0.09916189	0.02137103	0.019035071	0.036256123	0.018195083	0.12872362	0.10668673	0.022459788	0.025576115	0.023614956	0.06260579	0.23106547	0.08533888	0.05034087
a24	0.040730916	0.05085537	0.0072089736	0.0073904092	0.0039402964	0.004178326	0.004091887	0.0015231699	0.01280392	0.0030939777	0.0024103369	0.016928049	0.006795611	0.0190847	0.030059054	0.045815535	0.054681424	0.10610618	0.23265627	0.22037666	0.10440099	0.024867935
a31	0.008712403	0.0031951098	0.0008416319	0.0017605504	0.024495479	0.014921498	0.013780297	0.028685624	0.17595282	0.06223947	0.047943994	0.09016545	0.010680096	0.054093465	0.06076964	0.059997648	0.054281473	0.014792027	0.039098296	0.13516605	0.06069886	0.03772812
a20	0.03364483	0.03374187	0.0033499326	0.0064771967	0.0064936113	0.004141628	0.0052484763	0.0034975125	0.014960588	0.0029558935	0.0027467378	0.015053672	0.0077279042	0.020815296	0.031970665	0.04986097	0.058862858	0.1586175	0.24388625	0.20833977	0.070442624	0.017164214
a31	0.0050785346	0.0003643213	0.00010494815	0.0017755054	0.032157317	0.02254477	0.018459491	0.056347713	0.17523801	0.0149100255	0.028076371	0.009836314	0.016144937	0.11460563	0.13742842	0.04690943	0.050177336	0.011071803	0.01692998	0.14616822	0.059482362	0.036188558
a17	0.05253942	0.06645356	0.0175983	0.011247154	0.008276618	0.0038983761	0.003874485	0.002687035	0.019549293	0.007290617	0.006195	0.035804655	0.005028283	0.023709936	0.038172934	0.06860017	0.073292695	0.111702815	0.15891108	0.15514258	0.10041128	0.029613717
a31	0.0014477447	7.5428536e-05	4.68982e-05	0.0009442546	0.026069136	0.033450264	0.02613505	0.11547656	0.18339278	0.01612408	0.041140366	0.0058597494	0.019670924	0.1263679	0.14322855	0.031747244	0.03675538	0.004687312	0.008780132	0.108604416	0.04562117	0.02437463
a13	0.06303275	0.09689556	0.05028237	0.016872967	0.011094937	0.004261275	0.0041262317	0.0036332973	0.023186592	0.0138717005	0.011054381	0.057588246	0.003852363	0.025484588	0.039158456	0.0656036	0.06781065	0.09042208	0.11162357	0.11056179	0.089444175	0.040138412
a31	0.00421241	0.00039204318	0.00023225619	0.0024303093	0.027931493	0.031962346	0.031474978	0.13411629	0.23833144	0.058525957	0.07180563	0.02368811	0.008567948	0.07279215	0.07335719	0.045099758	0.044135932	0.0039007352	0.011859217	0.064563625	0.033473134	0.01714699
a17	0.06865207	0.110917605	0.07185185	0.022133816	0.012619024	0.0044976245	0.004290861	0.004977619	0.025898682	0.017280431	0.014179753	0.05950811	0.0035961403	0.028293442	0.041274033	0.06313666	0.06470371	0.080097236	0.09331865	0.09262795	0.07769468	0.038450066
a13	0.0019878582	0.00014433709	0.00013034012	0.0021467363	0.02466143	0.059094626	0.07066349	0.16585577	0.17406783	0.030694105	0.0534446	0.009308418	0.019081937	0.07594198	0.087362185	0.036564626	0.038670875	0.0030067991	0.008380697	0.07376571	0.04316723	0.021858444
a38	0.043257628	0.0065969913	0.00422019	0.03103435	0.055656407	0.047281224	0.044899985	0.055781923	0.094619684	0.055742998	0.023123201	0.10405664	0.004120362	0.037551995	0.044136643	0.053411458	0.05474152	0.03256214	0.060293242	0.061692342	0.053932726	0.031286344
a31	0.030908886	0.0032202972	0.0018813517	0.028543603	0.04195786	0.021892112	0.017212082	0.043088418	0.12577033	0.0846874	0.030525895	0.12834539	0.004921093	0.041265234	0.045888033	0.0525827	0.053778965	0.018771732	0.053990893	0.058549687	0.056413215	0.05580482
a46	0.071761735	0.1403722	0.13184887	0.029279009	0.012821486	0.004017865	0.0035905887	0.0063825934	0.025104497	0.01941676	0.016653905	0.053144086	0.003062641	0.02742237	0.037107065	0.051254995	0.052155666	0.06466707	0.06702683	0.06708823	0.06411685	0.0517047
