 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.019445112	0.10960593	0.22495082	0.21875045	0.17914438	0.0396012	0.024559414	0.018353429	0.011804635	0.0032871196	0.0053790202	0.01839517	0.047729824	0.07899349
a31	4.4096214e-06	2.4125167e-05	0.010402178	0.005622091	0.005067379	0.021733183	0.17677861	0.75703883	0.012804054	0.0019976136	0.0017025489	0.0005873188	0.0019355016	0.004302128
a27	3.4190505e-06	2.137076e-05	0.016589394	0.013758273	0.011378857	0.39419353	0.32486916	0.23812224	0.00013090766	1.2267461e-06	2.9018186e-06	1.228586e-05	5.3570442e-05	0.00086294726
a17	8.208792e-05	0.000635511	0.008251419	0.01289871	0.14029346	0.15347098	0.20138241	0.0665361	0.09133171	0.028754646	0.041976564	0.023364034	0.116131246	0.11489108
a31	9.203381e-06	9.845076e-05	0.003933637	0.0025706994	0.030226773	0.056766458	0.1549459	0.33612987	0.26881495	0.015138825	0.029121662	0.009841622	0.03894843	0.053453475
a24	2.8302718e-06	3.4902657e-06	0.00041541643	0.00026853126	0.0014858118	0.0040656165	0.017689124	0.05036511	0.2416292	0.23951459	0.3034003	0.041147202	0.05927576	0.04073707
a29	3.072902e-06	3.468388e-05	0.0003251006	0.00026663308	0.003043212	0.0058893976	0.020951416	0.03206479	0.2054037	0.33699074	0.3312458	0.038660742	0.012911795	0.012208924
a38	2.110625e-05	7.3048075e-05	0.0015483175	0.0018999785	0.15784745	0.09633813	0.14341505	0.13173035	0.09997023	0.101622425	0.17989443	0.046738178	0.018527338	0.02037401
a31	0.0004983815	0.00033881038	0.046786696	0.040898085	0.2897815	0.07779277	0.07941763	0.04189711	0.031061856	0.045199044	0.15019596	0.12815809	0.034197055	0.03377693
a37	0.009905497	0.0027284967	0.12708077	0.082102895	0.19961748	0.17072754	0.10126004	0.045296054	0.01007662	0.008385612	0.054718506	0.12272862	0.023842407	0.041529465
a28	0.007685158	0.01513125	0.11854571	0.16937964	0.3716282	0.045070376	0.022024112	0.008318296	0.0042374376	0.0042666057	0.023083711	0.098099746	0.08962563	0.022904117
a39	0.006908084	0.0040005026	0.062585436	0.06821424	0.19990206	0.05580677	0.052320622	0.013890848	0.007603728	0.011948581	0.05127451	0.109344825	0.2637726	0.09242721
a18	0.005417026	0.0032507097	0.02266663	0.024761401	0.13880017	0.06034183	0.07172702	0.014653153	0.009105632	0.020615343	0.065278806	0.13795926	0.31738785	0.10803523
a46	0.013863286	0.007686922	0.047963746	0.07076938	0.22632813	0.051256485	0.022109061	0.004232283	0.0012837	0.0029407004	0.021453334	0.14079729	0.32904115	0.060274523
a31	0.0025574104	0.0028760592	0.008338639	0.010246474	0.09864972	0.04688036	0.061368424	0.0152887795	0.011475266	0.026164664	0.069174685	0.1452691	0.3832664	0.11844403
a13	0.05605017	0.07231053	0.021710813	0.029183013	0.036428604	0.021091703	0.014044102	0.0064646592	0.006518967	0.017241426	0.08022647	0.29928923	0.27087566	0.06856456
a39	0.008038586	0.003988705	0.015957056	0.025498379	0.10901799	0.029060528	0.021837309	0.0032677974	0.0014145765	0.0055026645	0.025088752	0.15142089	0.4996944	0.10021241
a31	0.0038467837	0.0024750964	0.0060875667	0.015536283	0.22056434	0.062200814	0.04729958	0.006338646	0.002500263	0.009217998	0.03220971	0.12881267	0.3900545	0.072855756
