 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.011223008	0.11634328	0.40604618	0.092947155	0.004332041	0.0005364491	6.6820416e-05	0.00059275737	0.0004099638	0.36750236
a28	3.427852e-05	0.0008971394	0.39113292	0.45628902	0.10104714	0.008611356	0.0006743395	0.00036109082	0.006291302	0.034661382
a31	2.3124923e-07	1.1155417e-05	0.02183597	0.3040487	0.30551684	0.0058239605	0.0012954143	0.00021089286	0.0013883379	0.35986856
a17	2.0778532e-05	0.00010866354	0.01704484	0.13726519	0.55899954	0.00021710532	4.719582e-05	2.6806038e-06	0.00016817384	0.28612587
a31	4.4679605e-06	2.5542374e-06	0.010756394	0.8334702	0.04605492	7.629018e-05	2.0887885e-05	3.471855e-06	9.857611e-05	0.109512106
a20	6.5214015e-05	1.1077477e-05	0.002920938	0.21115534	0.54885346	0.0010443481	0.00024055847	1.7916298e-05	0.00052631344	0.23516485
a31	0.00029071394	0.00012910384	0.104071446	0.62108916	0.058678813	0.00012489365	8.325084e-05	3.7518366e-05	9.9844714e-05	0.21539524
a20	0.0017106439	0.00013119096	0.07410371	0.68404955	0.13699922	0.0012177527	0.00027828486	0.00011735178	0.0012247874	0.1001676
a35	0.00045812243	0.0008302474	0.428671	0.47912824	0.02468947	9.695321e-05	1.3241945e-05	5.701352e-05	7.591526e-05	0.065979764
a36	0.005666778	0.06472877	0.5203605	0.18037215	0.044433873	9.933665e-05	3.039633e-05	5.8164507e-05	0.00018976686	0.18406022
a31	0.0025393718	0.12803186	0.5177785	0.22921568	0.042990543	0.00017572922	5.545887e-06	7.566486e-05	0.0002718969	0.078915164
a20	0.038734827	0.060196094	0.25944358	0.23430729	0.12500155	0.025659846	0.00079895	0.07571409	0.008256942	0.1718868
a17	0.0016712728	0.031898748	0.44828752	0.34912533	0.10644025	0.0007508351	5.802773e-06	0.00045367752	0.0005069152	0.06085954
a28	0.015853796	0.2161909	0.5160052	0.116811916	0.016591612	0.0005877342	1.49578345e-05	0.0006854024	0.00097120437	0.11628729
a31	0.051049083	0.21400468	0.23870488	0.119141765	0.056452107	0.025218548	0.0032804897	0.12544505	0.031709973	0.13499346
a24	0.0935709	0.095667355	0.038334318	0.028760899	0.026678186	0.043287445	0.014642382	0.398741	0.034813304	0.22550428
a31	0.04273203	0.24814387	0.29294315	0.10198713	0.04999684	0.025254132	0.005245261	0.094036885	0.027427116	0.11223357
a15	0.18366715	0.171807	0.035647154	0.017163366	0.015935736	0.047593925	0.014440878	0.30828825	0.02433379	0.18112274
a31	0.04430858	0.124813065	0.49095413	0.17836037	0.07454137	0.021281885	0.0051262933	0.012994797	0.004720464	0.042899013
a46	0.42205086	0.2305755	0.037945762	0.008213832	0.007235076	0.046406716	0.018051185	0.0946168	0.045618024	0.08928628
a41	0.20337677	0.22442605	0.30352914	0.12799367	0.060229503	0.022153603	0.011383162	0.015324177	0.0069893403	0.024594689
</S>	0.52098197	0.26555616	0.035332635	0.0076902425	0.0063076285	0.02892199	0.016972616	0.039984006	0.037720162	0.04053256
