 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a31	0.0016148508	0.03945895	0.0331214	0.119322985	0.11733914	0.1867575	0.10223479	0.06667267	0.07546434	0.13257547	0.014651964	0.0187961	0.032711435	0.019615699	0.039662756
a46	0.44423953	0.0008847004	0.1939697	0.095081106	0.09933579	0.0039597824	0.05350542	0.000606386	0.058819998	0.013713744	0.014607953	0.01407283	0.0045112767	0.0025948316	9.695618e-05
a31	0.020266775	1.1935926e-05	0.053198777	0.0025234846	0.07711369	0.00095828914	0.17583404	0.076772556	0.3992908	0.005517385	0.00094059744	0.0130973365	0.04885539	0.096758395	0.028860549
a46	0.029774979	2.6273465e-06	0.029576702	0.0055659534	0.043861527	0.00072069984	0.3836648	0.05426221	0.2715554	0.004633363	0.0019863572	0.02317887	0.02928662	0.038601786	0.08332819
a8	0.022740582	0.00021725129	0.064344354	0.0086976215	0.059035454	0.005121408	0.1973402	0.055673614	0.13822034	0.0060482863	0.0026405763	0.07809732	0.21489294	0.12394837	0.022981688
a31	0.038819652	0.0017733746	0.08947089	0.04388539	0.074587874	0.032922443	0.20149985	0.03612421	0.032533333	0.014802701	0.026268143	0.22343025	0.1399697	0.026690714	0.017221468
a28	0.033250064	3.4322562e-05	0.034859657	0.014129592	0.03849435	0.01381392	0.63612217	0.06377145	0.058671355	0.006925102	0.009207779	0.03828548	0.025735863	0.009004737	0.01769414
a8	0.009789317	0.00015588285	0.01841885	0.0032058426	0.006284971	0.0128900455	0.05460199	0.15933341	0.09991076	0.021983743	0.017535878	0.2236285	0.2801102	0.0769538	0.015196879
a31	0.12499851	0.013709788	0.13389552	0.07127446	0.06175177	0.22968523	0.097500935	0.024947401	0.027254304	0.096563	0.033629227	0.039273303	0.02484085	0.014540425	0.0061353277
a11	0.16443999	0.014456408	0.36474952	0.03596867	0.089752845	0.090779655	0.043740712	0.025470117	0.019808281	0.07911451	0.01837317	0.01717088	0.0053010695	0.009839966	0.021034189
a31	0.108048715	0.018425433	0.069234714	0.03055389	0.018443188	0.11625214	0.076959126	0.048271526	0.118793994	0.20102552	0.043956336	0.06005713	0.038489234	0.042510837	0.008978297
a11	0.19080743	0.020681975	0.10334029	0.014586352	0.023638578	0.036053397	0.03274676	0.026828764	0.03284534	0.3187704	0.038576793	0.04770172	0.01712697	0.056203358	0.040091876
a39	0.014867424	0.0047500203	0.027510561	0.010336039	0.00923592	0.03663951	0.038173255	0.11454047	0.27738324	0.059239488	0.01850625	0.14295006	0.10616017	0.12662645	0.0130811
a31	0.058842856	0.031325385	0.031837143	0.03912519	0.012766917	0.12358464	0.04895927	0.05316709	0.1477685	0.28143877	0.018267196	0.042758536	0.030096153	0.057114642	0.02294771
a8	0.08101651	0.10085033	0.0103550125	0.0080824	0.0058456124	0.02037931	0.015866006	0.008780678	0.015278254	0.32597882	0.09224499	0.09723595	0.03052297	0.16871801	0.018845158
a46	0.012911475	0.0027594105	0.040051267	0.028052812	0.023209581	0.06372074	0.06162529	0.24867557	0.30749592	0.025248267	0.004400485	0.059077006	0.058360565	0.055316996	0.009094621
a35	0.0710171	0.075304456	0.066652454	0.08694114	0.032244734	0.19034547	0.034300387	0.023569612	0.042735178	0.27063507	0.016466517	0.019652212	0.009037289	0.04386693	0.017231535
a31	0.08822314	0.073175415	0.040784452	0.06267028	0.024524393	0.11661303	0.035589326	0.013807437	0.047290135	0.3334616	0.016486393	0.016615255	0.007221066	0.04505043	0.07848764
a24	0.039561022	0.11081459	0.0046723112	0.006187269	0.00453975	0.013518724	0.009174799	0.0052064876	0.008733673	0.20934466	0.1679192	0.14975548	0.0882908	0.1631977	0.019083483
a31	0.054987356	0.12585506	0.013853903	0.08462509	0.0210475	0.07982672	0.044821285	0.0146084875	0.03431936	0.26542073	0.037726752	0.056686435	0.035341706	0.09556541	0.035314143
a28	0.024250846	0.25969136	0.0031221888	0.011314665	0.003240704	0.03576729	0.010071305	0.00866234	0.006901914	0.13454069	0.117030196	0.14768825	0.078079596	0.14987616	0.009762412
a18	0.024084993	0.030972969	0.026185436	0.105363995	0.04195473	0.088530295	0.042226322	0.17811987	0.20920268	0.056146454	0.004051487	0.044761207	0.027882067	0.10380271	0.016714815
a31	0.03750221	0.3830299	0.01510324	0.11729353	0.028721161	0.072992615	0.019995607	0.008815928	0.010720836	0.08274491	0.050238855	0.05648097	0.032145508	0.071705975	0.01250878
a3	0.024033453	0.26668411	0.004682188	0.02527332	0.00759884	0.04762578	0.0128587345	0.007616572	0.0083845435	0.12481246	0.11853214	0.122467965	0.09619975	0.123424254	0.009805835
a31	0.016812535	0.049170338	0.028922737	0.11445602	0.05687672	0.07005557	0.06979456	0.17444274	0.20496866	0.059442688	0.0053506377	0.03701293	0.019260818	0.07941607	0.014016966
a17	0.026636645	0.29358897	0.00645308	0.045792744	0.0144599285	0.051292382	0.02089574	0.010689919	0.012534163	0.10386594	0.10108804	0.10396484	0.09221603	0.10422573	0.012295834
a28	0.015316633	0.049315926	0.044565637	0.11701195	0.07263386	0.07098894	0.064663045	0.19712247	0.1987667	0.03395254	0.0039060412	0.034082565	0.020199569	0.06606883	0.011405239
a21	0.029581204	0.38550657	0.02775713	0.15319277	0.06378028	0.06583312	0.027764123	0.013969653	0.015963402	0.045876864	0.039169222	0.039815202	0.031603288	0.0424707	0.017716514
a28	0.042792853	0.16910025	0.053143222	0.1661674	0.110292405	0.055176057	0.05338145	0.021087568	0.030377451	0.068658546	0.043115318	0.045247857	0.026687454	0.05646147	0.05831066
a31	0.043434806	0.20891559	0.022166692	0.093411274	0.05199656	0.03445834	0.037643433	0.015739327	0.02340488	0.08238486	0.07946939	0.07918161	0.07182365	0.07973083	0.076238744
a17	0.010037674	0.1259103	0.0053388034	0.034286194	0.012062267	0.057332113	0.019280668	0.010213066	0.012173231	0.12655798	0.12801513	0.12628959	0.121198356	0.12289698	0.08840767
a20	0.03636608	0.14791478	0.01693323	0.05393824	0.027198	0.019107442	0.05852752	0.044792857	0.073119015	0.09137986	0.06336039	0.09242933	0.06747883	0.10944041	0.098014034
a10	0.029758591	0.3924302	0.011879467	0.08584303	0.02926433	0.04849849	0.024360074	0.012826772	0.015281056	0.060286354	0.05881439	0.06099187	0.05762755	0.060659137	0.051478684
a37	0.024436947	0.47759628	0.007815435	0.07118006	0.018620279	0.050384097	0.016594294	0.008736243	0.010100198	0.053700227	0.051776353	0.054557953	0.051033072	0.054276057	0.049192455
a43	0.023332974	0.48874396	0.007488555	0.068881854	0.01815182	0.050225772	0.016712546	0.008973505	0.010302784	0.052191287	0.0502805	0.053074896	0.04977829	0.052874632	0.04898655
a37	0.014492195	0.48969296	0.014326253	0.13743362	0.033067532	0.07726064	0.020311866	0.011965307	0.01295625	0.03543226	0.029234752	0.034320977	0.027361553	0.036259923	0.025883913
a8	0.03414887	0.32388297	0.011362484	0.07277904	0.02754615	0.044006284	0.023422971	0.01109049	0.013903111	0.07363146	0.07453494	0.0737916	0.07163595	0.072153606	0.07211
a31	0.025986355	0.33309358	0.03975232	0.17249054	0.08051062	0.06931387	0.030946914	0.017144479	0.019106505	0.039573025	0.034253217	0.03514264	0.029001875	0.036637902	0.03704624
a10	0.008550009	0.053175487	0.006302	0.033404954	0.017835695	0.034793872	0.035084967	0.016979575	0.023379115	0.12856503	0.13067311	0.12961935	0.12822023	0.12760492	0.12581171
a31	0.045408014	0.1693428	0.023551349	0.07041521	0.05133825	0.02569929	0.048516877	0.02293148	0.03595442	0.08689332	0.08502433	0.08522826	0.079743266	0.08591358	0.08403953
a46	0.006162429	0.10671312	0.007913168	0.056042306	0.023740128	0.07250824	0.036265027	0.020139493	0.023373455	0.110642225	0.11145472	0.111121036	0.10976717	0.10961737	0.09454007
a8	0.0557697	0.1713567	0.025940167	0.058228277	0.029765291	0.02196388	0.05482847	0.05910194	0.07620256	0.06988406	0.05432713	0.08052894	0.066221714	0.08920833	0.08667288
a31	0.035025496	0.24270536	0.067654826	0.16632684	0.10823259	0.05695423	0.03872727	0.023446083	0.026349576	0.041131496	0.03911299	0.039476335	0.037478026	0.03869183	0.038687106
a8	0.008411786	0.05367694	0.008944604	0.0417591	0.026487509	0.038080517	0.04729625	0.025130348	0.033346064	0.11949205	0.12096909	0.12029149	0.11952601	0.119147256	0.11744108
a31	0.06191353	0.15065672	0.10170425	0.14263129	0.121287644	0.04157344	0.04918218	0.031063275	0.037518878	0.046903208	0.042604078	0.04387096	0.040078897	0.043994136	0.0450175
a8	0.010523102	0.065349184	0.012894601	0.048830982	0.035719648	0.04041688	0.056331832	0.03337016	0.042501956	0.10916535	0.110228226	0.10976478	0.109271176	0.10907752	0.1065546
a31	0.07338459	0.19669887	0.108968586	0.16265564	0.11562272	0.05262386	0.040505648	0.027513605	0.030056776	0.034065157	0.03059755	0.032616742	0.029088665	0.03268057	0.032920994
