 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.007173273	0.016213916	0.0928886	0.18077558	0.02574194	0.07125699	0.0811183	0.5248314
a20	9.155416e-09	1.0009192e-06	0.0050540725	0.09515994	0.35403684	0.12965718	0.006619699	0.40947127
a28	7.305002e-05	0.0012590215	0.019014783	0.20910808	0.62612677	0.09033581	0.01644717	0.03763527
a7	0.00011778313	0.0007919007	0.0105493665	0.22458564	0.4013221	0.05993787	0.12695794	0.17573744
a20	0.00022536078	0.0002736022	0.00362699	0.11038342	0.2466641	0.051013306	0.45608807	0.13172518
a31	0.00031195293	0.00019674042	0.002248502	0.09562088	0.23030601	0.084479414	0.42281947	0.16401692
a11	0.002574344	0.0006375462	0.005722821	0.083585486	0.18384275	0.06832147	0.3400624	0.31525317
a31	0.0005953341	0.000107338354	0.0014398467	0.07269034	0.15869142	0.088156104	0.31686887	0.36145067
a11	0.0058342116	0.0018666992	0.015152346	0.09152111	0.1485095	0.073916145	0.29025495	0.37294504
a41	0.0020163134	0.00025279517	0.0045055067	0.070597455	0.12402013	0.08163045	0.28277493	0.43420243
a8	0.009396963	0.002200949	0.029498318	0.11331385	0.14781167	0.10793073	0.27773795	0.31210962
a30	3.730587e-05	8.871481e-06	0.0021641199	0.12367328	0.21951267	0.07087223	0.35992643	0.22380503
a31	0.06925013	0.104049794	0.39198986	0.04618397	0.06746221	0.076372564	0.08058492	0.16410658
a13	0.092794344	0.100709245	0.1932669	0.08237196	0.096674696	0.11182933	0.13207313	0.19028036
a31	0.043304443	0.009744722	0.042748775	0.09316911	0.09660965	0.23255333	0.13342854	0.34844133
a41	0.29241854	0.22375992	0.09467022	0.064899124	0.048801072	0.09678263	0.06065832	0.11801017
a20	0.10045438	0.026407849	0.036352687	0.15044595	0.061495498	0.3512595	0.073685594	0.1998986
a31	0.24373046	0.1757012	0.17196302	0.042711027	0.0137129575	0.09023405	0.016024917	0.2459224
a20	0.3847203	0.22401063	0.044307116	0.04415408	0.014047771	0.09479347	0.01716376	0.17680287
a31	0.2727915	0.17441449	0.08116458	0.111866966	0.040447425	0.13703325	0.047709193	0.1345726
a13	0.4211711	0.35901752	0.034601714	0.037639625	0.010069673	0.05695671	0.013081927	0.06746177
a24	0.38652313	0.2787353	0.085912175	0.06755605	0.030198647	0.060748544	0.032340325	0.057985798
a18	0.29264897	0.44568607	0.07696781	0.039856266	0.016629685	0.049557477	0.02063815	0.05801552
a31	0.18276596	0.3792568	0.24685445	0.040486634	0.026063368	0.046039358	0.029547187	0.048986215
a8	0.42554602	0.38212326	0.027429221	0.036144406	0.013726041	0.044658273	0.017202888	0.053169847
a31	0.049448952	0.24992791	0.38756427	0.0713004	0.05480478	0.06594272	0.055215452	0.065795474
a8	0.39415216	0.42947844	0.03830423	0.030550443	0.016304078	0.034374807	0.01920163	0.037634213
a31	0.13222438	0.362493	0.31480125	0.04618657	0.034164038	0.038631935	0.033384915	0.0381139
</S>	0.42461833	0.41748783	0.036309123	0.026875813	0.015496782	0.029494852	0.01790363	0.03181359
