 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.078805245	0.013153436	0.017400496	0.0046091336	0.003287133	0.0010936486	0.0013236279	0.0021624754	0.0011002612	0.0012859383	0.0069809686	0.024264546	0.0046843607	0.050800007	0.22300157	0.25964534	0.30640182
a31	4.138113e-08	1.624891e-08	0.0015669046	0.055346314	0.9173469	0.0015356047	0.018205332	0.00033394524	2.4587043e-05	6.6856315e-05	0.0002256745	9.9268516e-05	0.00019753654	0.00013721216	7.021344e-05	0.0010312429	0.003812451
a20	0.00013475737	0.00010841486	0.15756619	0.059057124	0.08699599	0.08384965	0.19356425	0.251718	0.017112777	0.0031072712	8.832464e-05	0.00021086464	0.00013911737	0.00017445943	0.000319774	0.040326346	0.105526686
a31	7.9827754e-07	1.4652092e-06	0.0056885006	0.17846039	0.44943693	0.008537074	0.06491477	0.016152078	0.03157743	0.007937145	0.0005073501	0.0015467763	0.00028540142	0.0047956235	0.01728839	0.07841634	0.13445356
a28	3.6395566e-06	2.6644711e-06	0.0029856802	0.042257946	0.40598264	0.009097834	0.03817513	0.0053946464	0.029222388	0.031100392	0.012409603	0.037604176	0.012403687	0.033096347	0.025776865	0.11298572	0.20150068
a37	1.4051048e-05	1.7889246e-05	0.0026075162	0.14047018	0.5332987	0.016085912	0.076208174	0.009212746	0.020995175	0.0205908	0.0029355616	0.0037545331	0.0027464272	0.00594005	0.009135457	0.04895875	0.10702817
a16	1.7304956e-05	2.3591725e-05	0.0020274306	0.042536914	0.14170577	0.14983277	0.4010215	0.06928009	0.011603034	0.049266476	0.004474584	0.013002034	0.030211007	0.0151107395	0.003537369	0.023525843	0.04282346
a21	1.5431764e-05	3.972345e-05	0.0036863196	0.04445603	0.06964177	0.31329194	0.3567283	0.10143705	0.009564668	0.020757185	0.0044950577	0.0047459123	0.030805483	0.016934188	0.004311286	0.0072265556	0.011863078
a31	3.7480546e-05	0.00011822905	0.007687144	0.060093857	0.06416008	0.29229775	0.27478006	0.18787259	0.011843072	0.02261891	0.0034553637	0.0033525878	0.03435434	0.016813949	0.003632431	0.0072499434	0.009632262
a37	3.068808e-05	1.2810264e-05	0.0058716573	0.03438786	0.061420258	0.24908227	0.29731405	0.2014984	0.008930797	0.022815552	0.0042198976	0.0070753875	0.036714908	0.032235224	0.007415862	0.015189799	0.015784591
a21	0.0006065492	0.00016395634	0.020765932	0.056572687	0.054380003	0.28895342	0.23898445	0.1646941	0.011066084	0.0120397145	0.006362006	0.012758965	0.029891366	0.055853374	0.017957881	0.014864794	0.014084687
a27	0.00067612383	0.0014025212	0.013155222	0.056446705	0.036377434	0.17512617	0.13266855	0.27955526	0.030825349	0.02199017	0.0054409765	0.0059139924	0.09780276	0.072424	0.016965613	0.027663622	0.025565498
a41	0.013482717	0.0035716782	0.0482195	0.05018407	0.02294148	0.14987683	0.07641845	0.23378806	0.027736116	0.011494497	0.0061316844	0.01749068	0.04751106	0.1601455	0.04608084	0.05131324	0.03361362
