 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.25839007	0.5831766	0.0044800946	0.0012702077	0.009681194	0.00113971	0.00085958675	0.0019046301	0.002026128	0.012705133	0.0021106363	0.007813207	0.092189215	0.007558166	0.014695401
a31	0.04696087	0.24780005	0.00020018859	1.9638841e-05	0.00042046752	3.1241114e-05	3.3641747e-05	4.6494064e-05	0.027112057	0.027962938	0.048361033	0.02679298	0.5468063	0.0048427214	0.022609359
a8	0.00819224	0.022532701	5.6815898e-05	1.4997537e-05	0.0002054987	1.8618797e-05	2.1684742e-05	1.7473934e-05	0.0010934342	0.014404029	0.0018969624	0.0072160843	0.89754	0.01256808	0.0342214
a31	0.0010371039	0.00058829586	0.0005895804	0.0006846463	0.0066560223	0.00056444795	0.00021875286	0.0016785935	0.0017817001	0.028148144	0.022759117	0.18023786	0.4849199	0.1784349	0.09170093
a20	0.0015842468	0.0006423583	9.235662e-05	0.00018297444	0.00029403975	0.00017669814	0.000117363015	0.00015312454	0.00030900445	0.00089888426	0.0014595933	0.074306875	0.8310499	0.07531461	0.013417985
a31	0.0017623632	0.0018615046	0.0013834055	0.00057544163	0.006871343	0.00051483617	0.00045153318	0.0018387738	0.00074730697	0.0037776784	0.0042194542	0.24617206	0.5757834	0.09365588	0.06038507
a13	0.0027912967	0.0007823583	0.00020393284	0.0005096542	0.00073277956	0.00051718263	0.00040868178	0.0012049492	0.0012817214	0.0017342037	0.0019490453	0.048045244	0.7960303	0.13369735	0.010111287
a18	0.0039093	0.0031344332	0.0008601708	0.0006645211	0.0021519563	0.0006751107	0.000640569	0.0034385936	0.0014911413	0.0027758921	0.0026724278	0.1258762	0.7343576	0.07964909	0.037702974
a31	0.04917864	0.025958948	0.0023597185	0.0015101982	0.0049355077	0.0015702986	0.0017119562	0.011713337	0.00392184	0.008800122	0.0065244203	0.05244251	0.5087336	0.19384079	0.1267981
a20	0.014734522	0.009932693	0.005567168	0.008785648	0.009895399	0.008793407	0.008046146	0.010993326	0.015767807	0.022303976	0.025477625	0.12735115	0.5661498	0.15458246	0.01161902
a39	0.07352871	0.04269008	0.0063035917	0.010091317	0.010462417	0.010225623	0.009675842	0.012826049	0.015223164	0.020529596	0.023234457	0.058890827	0.41643026	0.234822	0.0550661
a13	0.10825596	0.09456536	0.009737491	0.019654032	0.01478892	0.020014629	0.018113252	0.01892533	0.02820029	0.035633583	0.041040435	0.07229046	0.26763242	0.20612301	0.045024842
a31	0.12077684	0.103299506	0.010370762	0.021288361	0.015340883	0.021741645	0.019482061	0.02087801	0.032032847	0.041246906	0.04773688	0.07797913	0.22484392	0.19590804	0.047074143
a18	0.015761359	0.03196578	0.010581151	0.04350019	0.014184282	0.045072656	0.033508543	0.016100973	0.05323869	0.05188301	0.061679617	0.17074117	0.27903727	0.16511784	0.007627439
a31	0.13367188	0.15455393	0.008854551	0.03685716	0.011980871	0.03906003	0.025964139	0.014074893	0.049944796	0.047215607	0.060599044	0.06509412	0.11445661	0.20792001	0.029752309
a37	0.027375119	0.07689963	0.01212243	0.063264176	0.014019068	0.07110446	0.034283936	0.01503797	0.1034763	0.06806059	0.1132565	0.12195047	0.12021895	0.15010704	0.008823286
a18	0.05487638	0.11790349	0.012063124	0.049360704	0.013236109	0.05770047	0.025284948	0.013909501	0.10179695	0.053906098	0.116375335	0.0854947	0.061332393	0.21506825	0.02169156
