 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.043675046	0.075578086	0.5010921	0.01772995	0.033909403	0.008671489	0.0007864744	0.0755969	0.0059013264	0.014188735	0.011071358	0.0041615367	0.006532693	0.0051986305	0.008161296	0.18656798	0.0011769505
a29	0.0013444354	0.013378836	0.108967684	0.000863557	0.0023012075	0.00094429473	4.785968e-06	0.16347007	0.0009513997	0.019104727	0.0020390893	0.00019782265	0.00027600955	0.058460098	0.013781933	0.61158013	0.0023339177
a35	0.00024010961	0.0011867492	0.17433341	0.0034839923	0.012981794	0.037917286	0.00064148504	0.17503284	0.018454272	0.010035119	0.01024766	0.023913784	0.00051732943	0.114494026	0.0032688496	0.4111762	0.0020751753
a31	0.00010314712	0.00046447507	0.008581623	0.019244183	0.028956698	0.20739862	0.00058170484	0.24734472	0.114477865	0.07535847	0.064403564	0.06856224	0.0016926518	0.042424124	0.0017291544	0.11743776	0.0012389894
a39	0.00036367518	0.00034990683	0.006120374	0.00037037252	0.0011123336	0.005856264	0.0012259637	0.0491574	0.029677574	0.01781588	0.0106246155	0.03691839	0.0009497952	0.7086722	0.015698757	0.11308885	0.0019976164
a29	5.43927e-05	0.0002033704	0.0034252694	0.0018808697	0.004240918	0.04702765	0.0002124246	0.6491486	0.045929093	0.063819766	0.033708457	0.040251084	0.00084245024	0.09078952	0.0021069252	0.015577067	0.0007821584
a11	2.3309094e-05	0.00026914338	0.001708325	0.0021471062	0.002637954	0.016925981	0.000110151894	0.6303187	0.01289516	0.19333102	0.02380451	0.007229707	0.0004345005	0.073460974	0.004848089	0.02786474	0.0019907593
a24	5.206826e-05	0.0010184457	0.0009629272	0.0044976664	0.0065271184	0.011618255	4.2425807e-05	0.4113396	0.008202432	0.43002042	0.0423463	0.0018849684	0.0012783847	0.028345022	0.013554725	0.034420684	0.003888534
a31	0.00028666807	0.0033440588	0.002439171	0.006072669	0.007550142	0.006361332	6.876452e-05	0.19356078	0.005566767	0.49963322	0.039827794	0.0009469511	0.004335982	0.04558669	0.05762552	0.117165044	0.009628441
a28	8.1347964e-05	0.0005053605	0.0026376266	0.0014097525	0.002004422	0.006463406	0.00054272416	0.017800195	0.0018078989	0.019155145	0.019258067	0.004779196	0.001537367	0.24909887	0.00865295	0.6530823	0.011183362
a31	0.0006894263	0.0018982717	0.0034176991	0.009222252	0.0112190945	0.016374055	7.805584e-05	0.24437672	0.007129257	0.13250455	0.0335095	0.012851785	0.004017967	0.29456216	0.037402146	0.15576164	0.034985375
