 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	0.057665497	0.0058756373	0.006202014	0.0018639378	0.17522956	0.6520939	0.09509587	0.0059736315
a31	0.022567194	0.00224068	0.0008826593	0.00016537074	0.05066874	0.67665356	0.22064191	0.026179925
a37	0.0025883187	0.00020490054	0.00016550923	5.0128132e-05	0.008208095	0.394486	0.51402414	0.08027289
a20	0.0002924896	0.0012411315	0.00024856077	8.8096685e-06	0.015386075	0.6963671	0.28068814	0.005767643
a31	0.0014623397	0.0022951406	7.604434e-05	2.2783604e-05	0.0076065897	0.8853875	0.10079389	0.002355798
a7	0.00092638034	0.005944735	0.0018023791	8.3843435e-05	0.0053420863	0.7919597	0.19205289	0.0018879821
a10	0.0688472	0.035353277	0.011647858	0.0058313496	0.04821928	0.5234442	0.28485003	0.021806862
a41	0.08687981	0.094608605	0.08241343	0.049310435	0.05447138	0.50148344	0.11072846	0.020104462
a37	0.041740656	0.008939774	0.009121813	0.0079962965	0.10376868	0.7874357	0.037088856	0.003908201
a14	0.009684083	0.002570489	0.000963518	0.0012527134	0.12909587	0.8315937	0.02356974	0.0012698398
a31	0.001958558	0.0007525764	0.00014714304	0.00020588582	0.10538786	0.8676483	0.023309156	0.00059052766
a20	0.010564626	0.020871326	0.016880522	0.004294828	0.3034535	0.5976248	0.044742964	0.0015674038
a31	0.0062046973	0.0013907581	0.0021393318	0.0015706075	0.025183268	0.9054792	0.057505444	0.00052685605
a37	0.017893853	0.0935728	0.029415475	0.013727585	0.25677747	0.48026818	0.10535638	0.0029882789
a7	0.0033068475	0.0013429523	0.0015422939	0.001610554	0.02323106	0.8790543	0.088720396	0.0011915197
a10	0.042942323	0.038105536	0.040839616	0.037405986	0.029260363	0.71455455	0.080327034	0.0165646
a7	0.023685284	0.02632116	0.02959379	0.033166714	0.07546567	0.61021686	0.18152857	0.020022001
a39	0.032264218	0.051435273	0.04467353	0.05665777	0.25228223	0.33488232	0.15043586	0.07736883
a10	0.0073421653	0.0052006776	0.006996459	0.0135365445	0.14818925	0.7463992	0.06304041	0.009295194
a32	0.005000597	0.002271331	0.0036690247	0.00572363	0.04118745	0.8716332	0.05834465	0.012170151
a19	0.0044429153	0.009980617	0.015911175	0.027608545	0.072241634	0.19911754	0.39749804	0.27319953
a31	0.00486819	0.0074556535	0.0111915795	0.018902449	0.048932694	0.13972746	0.514178	0.254744
</S>	0.014695536	0.012441148	0.016079357	0.025073063	0.117646724	0.611803	0.17286757	0.029393554
