 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	0.08278684	0.002520391	0.21065244	0.014774883	0.008661424	0.012695983	0.010221791	0.0011512678	0.025079219	0.6233467	0.008109136
a17	0.00037194046	6.1356513e-07	0.00080342323	0.00011813228	1.8390303e-05	2.1590193e-05	5.4520846e-05	1.0509373e-05	0.008690316	0.9882973	0.0016131747
a31	0.00015324813	1.5485839e-05	0.0014937442	0.00018648099	8.3709865e-06	0.00012037466	0.010457429	0.0026554451	0.012480635	0.9703438	0.0020848701
a17	0.0021782934	0.0029579592	0.00772894	0.0038781764	0.0011379299	0.008779804	0.1323192	0.027424496	0.10483194	0.7053836	0.0033796905
a20	0.0004239242	0.00015177886	0.002313631	0.0015751597	0.00019029129	0.00050857617	0.007169601	0.0021290884	0.07820984	0.8978008	0.009527363
a8	0.00035942643	0.00012337098	0.0012867921	0.0008481574	0.00029458338	0.00037082966	0.0012890676	0.00028256277	0.06026507	0.9345378	0.0003422388
a20	0.0012215355	0.0012250212	0.036630288	0.003604499	0.0011731136	0.0017978899	0.0018209523	0.0010195007	0.026973482	0.92343754	0.0010962248
a31	0.0048634387	0.0006213546	0.017055629	0.006711843	0.0025785398	0.0022303148	0.0026941216	0.0010378091	0.038247716	0.9212653	0.0026938983
a46	0.00056947843	0.0009201498	0.0052675004	0.004533042	0.004609001	0.017785583	0.056871787	0.007631213	0.11399149	0.7871937	0.000626934
a31	0.060647193	0.0037290049	0.007164293	0.010337885	0.011519866	0.008803676	0.011477746	0.003531507	0.17610632	0.69774836	0.008934181
a35	0.0015132002	0.00383223	0.0041203517	0.0038911575	0.0033510367	0.00782475	0.04661854	0.0114489645	0.1403894	0.77607477	0.0009355126
a33	0.07311362	0.0073468173	0.007369595	0.01649544	0.02317689	0.014177217	0.02212029	0.012651444	0.1260723	0.6789863	0.01849011
a8	0.062306195	0.013573047	0.01201406	0.03108315	0.046837486	0.020015635	0.030195078	0.017079135	0.10605764	0.6385962	0.022242416
a24	0.13162936	0.01676804	0.020901136	0.045706563	0.06323028	0.026378045	0.04956177	0.027949307	0.11887595	0.45433304	0.044666488
a27	0.14034268	0.019743616	0.032397766	0.039278667	0.056192134	0.03371036	0.06937713	0.028150458	0.17243621	0.3585526	0.049818404
a31	0.10222242	0.009842144	0.120954305	0.04402273	0.049506005	0.032004077	0.06113298	0.022075959	0.19021916	0.34401292	0.024007224
a10	0.008209721	0.0052723675	0.011263977	0.012869038	0.012702653	0.041441713	0.20248243	0.032643158	0.23447362	0.43573454	0.002906798
a11	0.42479065	0.013946817	0.020317286	0.018592414	0.03516668	0.033020005	0.09091814	0.038965743	0.05981369	0.24189396	0.02257458
a24	0.3223512	0.020591056	0.021554353	0.021533335	0.03355016	0.052104235	0.14011046	0.061882455	0.077239916	0.22348554	0.025597306
a28	0.26547873	0.019728554	0.034402158	0.024412306	0.047503192	0.07078987	0.16271038	0.06282135	0.08379587	0.20287287	0.025484718
a31	0.29356614	0.014637334	0.053583283	0.024983432	0.050636075	0.0773502	0.16876253	0.07152912	0.105767645	0.1243617	0.014822562
a46	0.16622552	0.08795204	0.060769636	0.025316807	0.024740934	0.04080974	0.16995174	0.086646125	0.14040789	0.17237343	0.024806166
a31	0.16966753	0.057368312	0.059435092	0.068739764	0.094419524	0.07123143	0.09623542	0.08953359	0.089544185	0.11670189	0.08712323
a26	0.19584195	0.08187586	0.0711645	0.06893279	0.069485225	0.07297534	0.09532276	0.09445773	0.08258857	0.10117371	0.066181526
a31	0.102295846	0.077866375	0.0763936	0.0794795	0.08333448	0.082392365	0.09309197	0.093056105	0.09244983	0.13549052	0.0841494
a46	0.103972875	0.083310954	0.0817447	0.08269377	0.08378767	0.08613524	0.10367732	0.10428698	0.0895301	0.10057264	0.08028772
a20	0.10389942	0.082896926	0.0822708	0.08410205	0.08721234	0.08622375	0.09476928	0.094754994	0.09176457	0.105852105	0.08625377
a35	0.11380808	0.083162665	0.08196835	0.08318194	0.08497469	0.087680526	0.09354895	0.09283608	0.09527948	0.10008924	0.08347001
</S>	0.14187858	0.078896336	0.07615769	0.07843211	0.08328196	0.0882493	0.08788563	0.08445176	0.10409302	0.097927175	0.07874645
