 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
a8	0.026094856	0.018492019	0.0013835486	8.219019e-05	7.5700436e-06	0.004510627	0.000117096504	0.004431628	0.0104342	0.055560905	0.019164627	0.06808763	0.09226987	0.21752858	0.18810636	0.25259966	0.036237743	0.004588822	2.2535816e-05	0.00027954858
a37	0.0021090808	0.0010745735	0.00027693628	3.6606657e-06	2.2207583e-07	0.000578446	2.7631484e-07	6.0461938e-05	0.00036566012	0.09711912	0.041339878	0.14706537	0.12231104	0.11430668	0.16093774	0.21729071	0.07336951	0.015069305	8.315313e-05	0.0066381847
a31	0.0013860342	0.0044536586	0.0031349657	0.0002888352	4.0856085e-06	0.07736475	0.00021789434	0.020983512	0.01969336	0.38735944	0.014938203	0.118310235	0.015316286	0.016442284	0.014204187	0.020423185	0.16587591	0.0917527	0.0001686062	0.027681785
a29	0.00017740249	0.001362329	0.00190095	0.00027482584	1.4115267e-05	0.013560152	0.0003197089	0.031714197	0.04147693	0.25905883	0.050565086	0.14944653	0.02056112	0.044311207	0.042217012	0.091371685	0.1984056	0.0426599	0.001658673	0.008943737
a1	0.00035431958	0.00043467738	0.016409885	0.002161477	6.9014124e-05	0.092522	0.0005383205	0.021915855	0.043937284	0.24290577	0.03191875	0.11282397	0.047281288	0.09528197	0.08222656	0.14052384	0.058768317	0.004727002	0.00040865233	0.0047911135
a39	0.00011612435	0.0012321954	0.011494124	0.0006300666	3.152927e-05	0.09782117	0.00038999465	0.03183363	0.051708616	0.28521863	0.05827261	0.13091928	0.054021385	0.06509468	0.055330556	0.08187963	0.06909061	0.0030795329	0.0001868597	0.0016488684
a3	0.0001010681	0.0037484483	0.008106615	0.0004858204	5.134123e-05	0.050704584	0.000747397	0.07248046	0.06702625	0.17258163	0.066815384	0.16020292	0.054717336	0.06764258	0.046988398	0.072758526	0.1259894	0.023133902	0.00037737266	0.0053405454
a20	3.4853543e-05	0.0015758341	0.0036086428	0.00012585548	2.2856575e-05	0.023726236	0.000526022	0.038742065	0.039862275	0.13615397	0.06180933	0.17898807	0.056603193	0.09512078	0.0630622	0.10781702	0.14031956	0.046715587	0.0004605282	0.0047251293
a8	7.032741e-05	0.0015979114	0.0009914582	4.3770055e-05	7.5903345e-06	0.01305769	0.0007288793	0.025207683	0.014383973	0.039402824	0.030922795	0.11364783	0.08483862	0.15899704	0.12154217	0.21493207	0.13758473	0.03743393	0.0003172725	0.004291373
a17	3.057061e-05	0.00072232186	6.194978e-05	1.2204424e-05	2.6007316e-07	0.00088566495	1.5782647e-05	0.0029665255	0.012039307	0.07905399	0.06998668	0.1760717	0.10862597	0.16400531	0.06772346	0.15570581	0.14036416	0.019062389	0.000295487	0.002370497
a31	0.00012302675	0.00034604015	2.8237764e-05	5.9373137e-06	2.3207178e-07	0.00039390798	2.9791563e-05	0.0033179836	0.0040733484	0.018337755	0.02072183	0.071733475	0.15251593	0.25313234	0.12620066	0.23852946	0.0839737	0.023992352	0.00024345063	0.0023005337
a10	7.015746e-05	0.00021312473	2.5698422e-05	2.1673586e-06	2.1073367e-07	0.0002270832	4.857439e-06	0.00055110303	0.0004984642	0.022619026	0.010183863	0.07786856	0.123606265	0.16709884	0.13909401	0.18238212	0.23891376	0.033258345	3.3037733e-05	0.0033493228
a31	0.00025824446	0.0008544007	3.779986e-05	8.297953e-06	1.60705e-07	0.0004378655	4.888953e-06	0.00019754418	0.0021423462	0.15092248	0.049830124	0.23178254	0.09232642	0.16895118	0.03521851	0.106183685	0.14479151	0.013899932	0.00039065382	0.0017614404
a39	5.00315e-05	0.00018125091	0.00013616506	7.3656333e-06	2.5758058e-07	0.00032770043	2.778909e-06	0.00095730246	0.0016500842	0.2177154	0.024754392	0.22718388	0.03767635	0.05727697	0.062123425	0.08794778	0.24121316	0.024245868	2.0313208e-05	0.016529562
