 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.022172716	0.007134936	0.04294716	0.29984078	0.13204902	0.22286089	0.021232514	0.0002817117	0.09301971	0.10463984	0.0027741913	0.05104653
a18	0.00050808996	0.0002967735	0.00056068687	0.020792933	0.0030220768	0.004312122	0.004533141	0.00096767105	0.1816024	0.26127538	0.28483644	0.23729229
a31	3.1039053e-05	9.026305e-05	0.0002980117	0.0030709668	0.0020852215	0.00536754	0.010587527	0.009212364	0.039222773	0.018029882	0.88984597	0.02215843
a20	0.0002567591	0.00062053744	0.0010735636	0.011590076	0.00062982336	0.0062389667	0.004168013	0.0023434388	0.00872796	0.0010558914	0.96131814	0.0019769496
a15	5.989579e-05	0.00020960225	0.00083705643	0.0050203777	0.00087823335	0.0106619	0.0054071494	0.0010524945	0.020957947	0.010568108	0.94130343	0.0030438008
a31	0.0029239364	0.0045749615	0.008925436	0.09356504	0.0031575318	0.026663281	0.006493343	0.0010642989	0.4884033	0.078960344	0.26660863	0.01865988
a20	0.0012982998	0.0058264052	0.005630835	0.02184875	0.0075386846	0.039787862	0.035750777	0.019304331	0.2467746	0.028293412	0.585445	0.0025010756
a11	0.003819481	0.021071691	0.007496339	0.024131559	0.009086345	0.01837406	0.013166435	0.011792033	0.5120994	0.05722002	0.30931598	0.012426714
a0	0.008200542	0.020451652	0.009114681	0.023209682	0.0082019735	0.014073222	0.01587349	0.011735088	0.70186317	0.10515287	0.06380895	0.018314734
a41	0.016384052	0.015514395	0.009993774	0.04189318	0.009200113	0.008790542	0.008448402	0.0051402054	0.6527078	0.15552652	0.030227752	0.046173275
a20	0.031919714	0.021716865	0.013905422	0.1265782	0.00805769	0.0127330115	0.010413871	0.0027535572	0.5083015	0.18492875	0.031345244	0.047346182
a31	0.03440146	0.04263687	0.010124274	0.24100782	0.02066728	0.025290959	0.010076632	0.0040008	0.3901806	0.17288716	0.020644527	0.028081657
a30	0.0070044813	0.018583424	0.023470152	0.06714687	0.006473399	0.05411	0.15046102	0.016620912	0.38734397	0.03755178	0.22725937	0.0039746696
a31	0.04626231	0.018076293	0.020048562	0.045812074	0.011634143	0.014488158	0.015562993	0.016995661	0.520066	0.13288769	0.0415721	0.11659401
a20	0.02975122	0.074051246	0.024745017	0.06747852	0.025199834	0.044178944	0.10452744	0.1858596	0.1982528	0.030097784	0.19994581	0.015911838
a31	0.028917147	0.033531044	0.02520722	0.05733967	0.03574075	0.020014225	0.04329604	0.124233	0.150412	0.10653298	0.12985177	0.24492411
a37	0.035624404	0.046271868	0.037845243	0.050935622	0.041845266	0.044986717	0.0762753	0.31409493	0.06830033	0.038775764	0.17438488	0.07065967
a35	0.046175122	0.05001776	0.044729415	0.086544596	0.056388892	0.040881906	0.05159772	0.2086233	0.072156616	0.0717664	0.09822634	0.17289197
a11	0.05514123	0.05805763	0.05351928	0.0622599	0.05272412	0.0510151	0.06315929	0.2431166	0.0731974	0.0675692	0.10662354	0.1136167
a46	0.05860484	0.06235865	0.04912319	0.043260414	0.037739094	0.041997463	0.067648955	0.28586313	0.08653522	0.058470298	0.14182527	0.066573486
a31	0.03399603	0.041550647	0.0315151	0.021883149	0.018016318	0.028594323	0.090901695	0.17517558	0.18740869	0.15872045	0.17488772	0.037350334
a46	0.046470925	0.037394535	0.025876807	0.02710734	0.023292981	0.027999254	0.09014373	0.18884571	0.16809008	0.113446414	0.20985097	0.041481286
a18	0.09556411	0.104725085	0.07958391	0.07382658	0.057458483	0.052418824	0.05627195	0.14530282	0.084770136	0.076521754	0.07307322	0.10048307
a31	0.05531052	0.056738336	0.0541354	0.053409673	0.051614504	0.054443922	0.07124194	0.29209164	0.06939227	0.061076675	0.12156374	0.058981318
a1	0.056353215	0.05573015	0.054671675	0.05528992	0.054590713	0.0561082	0.071521744	0.1823895	0.09639515	0.1582501	0.10031647	0.058383144
a20	0.09241084	0.092550546	0.07824504	0.08948783	0.07265512	0.067663334	0.068170294	0.113027886	0.08604246	0.076891616	0.07612848	0.086726554
a31	0.06162386	0.05803786	0.05082963	0.052443836	0.04859091	0.05250524	0.06845617	0.27983478	0.08052258	0.07256822	0.119277805	0.05530907
a27	0.057044353	0.05573547	0.054272454	0.054741118	0.05407855	0.055156462	0.07396521	0.14157918	0.11381806	0.1812197	0.098220564	0.06016885
a31	0.11015896	0.1035351	0.07843943	0.08588872	0.0692011	0.067056715	0.06357921	0.09164211	0.098239385	0.07240437	0.06836651	0.09148834
a46	0.07164159	0.071014956	0.070282385	0.070735596	0.07026148	0.070847936	0.07652953	0.11940203	0.087396465	0.13419367	0.08605423	0.071640156
</S>	0.08115568	0.081641324	0.07992744	0.08612802	0.08058674	0.07841379	0.07946268	0.1020355	0.08166391	0.08141476	0.08353986	0.08403031
