 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.027990166	0.044838946	0.52918386	0.11735548	0.19314447	8.689864e-05	0.0056186304	0.07960796	0.0021736617
a8	0.015487683	0.022388056	0.03807004	0.056209546	0.8370758	6.878096e-05	0.00047505228	0.02996411	0.00026091535
a31	0.0014454193	0.020897383	0.07605476	0.012339109	0.10374932	7.183678e-05	0.00037539747	0.78118473	0.0038820934
a29	0.04739359	0.02029286	0.09762511	0.4085739	0.3825213	0.0013149144	0.006505417	0.031395517	0.0043773586
a11	0.008673912	0.028151233	0.09270227	0.09625276	0.6748144	0.010662212	0.013790088	0.07341504	0.0015380484
a31	0.016946366	0.00447574	0.002853951	0.023013992	0.941455	0.0053759846	0.0009583732	0.0047108857	0.00020963281
a17	0.22560035	0.30997473	0.019085445	0.021572733	0.36702618	0.018544596	0.021705821	0.011460045	0.005030117
a21	0.048139706	0.00543787	0.0010770059	0.029117998	0.85502243	0.021717902	0.005470181	0.031586528	0.002430364
a24	0.03827665	0.045465007	0.0010610855	0.026673438	0.82235235	0.04400872	0.004379373	0.014900387	0.0028830015
a31	0.044771623	0.08580847	0.01840577	0.043671265	0.7511103	0.0243233	0.005549898	0.0217286	0.0046307007
a18	0.06932892	0.14905879	0.003676994	0.058201525	0.6244922	0.06311104	0.0075633894	0.019118145	0.0054489514
a31	0.119294725	0.32578066	0.028298471	0.018475786	0.4124969	0.026021635	0.016663965	0.034323134	0.018644735
a8	0.1095773	0.14336582	0.0040606926	0.11557147	0.49419785	0.06678616	0.019071992	0.025745902	0.02162278
a31	0.024711136	0.78250957	0.012897033	0.013687771	0.05249509	0.0342923	0.026591891	0.025362656	0.027452575
a11	0.12771219	0.1540694	0.0052819946	0.087572284	0.24366732	0.1746048	0.06267582	0.07284813	0.071568064
a31	0.042524334	0.6889902	0.03887769	0.013577393	0.05765813	0.024940494	0.034039553	0.035580255	0.063812084
a8	0.13211617	0.090561435	0.017896099	0.120362215	0.16971721	0.16456571	0.09614249	0.10751647	0.10112218
a24	0.04654172	0.6388039	0.030322788	0.03174502	0.041598514	0.049462583	0.05667766	0.035453636	0.06939419
a31	0.06396757	0.36915752	0.052864045	0.029604083	0.06168509	0.09142053	0.08943249	0.09758765	0.14428106
a37	0.09270078	0.16897763	0.083218805	0.062443193	0.19500189	0.17442887	0.06223915	0.10418166	0.05680802
a31	0.064459704	0.2539133	0.044400807	0.038348816	0.10204684	0.05530947	0.16105118	0.08885994	0.19160992
a28	0.12157382	0.10641197	0.06524497	0.10298862	0.13200627	0.17394197	0.09714475	0.10294424	0.09774341
a31	0.11356918	0.37978688	0.093920775	0.05203331	0.06393807	0.044521984	0.058943022	0.08362502	0.10966167
</S>	0.10514762	0.14906159	0.089775234	0.098544836	0.10919889	0.1536391	0.09669726	0.10075657	0.097178906
