 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.055135693	0.03758705	0.034424547	0.3252995	0.007200791	0.0016216883	0.5378398	0.0008909237
a31	0.012297478	0.0020893554	0.0011524373	0.016094955	0.00079046114	0.021376753	0.94217217	0.0040264507
a8	0.003997154	0.002385691	0.0005422015	0.009843229	0.00018577503	0.004093378	0.9762453	0.0027072893
a31	0.00015153638	9.646727e-05	0.00031014706	0.01776312	0.00011275445	0.0036024987	0.9775439	0.000419625
a46	0.11379923	0.052618347	0.01627651	0.13768229	0.011012074	0.0633951	0.5565699	0.048646566
a31	0.0018835373	0.0031680062	0.0026450367	0.020398902	0.0019543318	0.02136918	0.9402436	0.008337547
a20	0.62246835	0.086717725	0.015877537	0.10048919	0.0343644	0.042056587	0.07284426	0.025181916
a31	0.04782987	0.02191541	0.0030901069	0.027786147	0.00509792	0.023017364	0.7887257	0.08253758
a13	0.51992166	0.11722689	0.018491734	0.06497102	0.04490889	0.077017605	0.14038667	0.017075494
a17	0.09551524	0.03491912	0.0068337517	0.024453662	0.02484202	0.033251557	0.72884035	0.051344305
a8	0.062478714	0.016879737	0.010428751	0.029709542	0.04175863	0.07622481	0.7359893	0.026530543
a31	0.03361943	0.0083138095	0.010194787	0.14025328	0.0655953	0.06680465	0.626647	0.048571803
a8	0.039424114	0.035496473	0.017354727	0.12480521	0.04235386	0.23517081	0.46262348	0.042771336
a20	0.18587522	0.020529198	0.012385904	0.16875532	0.09007199	0.052953422	0.43829173	0.03113721
a31	0.075177535	0.034764636	0.026168577	0.061352555	0.12751108	0.09395113	0.5429184	0.038156115
a28	0.09743323	0.10958423	0.033473324	0.041099295	0.033646215	0.2150697	0.39778185	0.07191213
a31	0.12295351	0.053752486	0.031303894	0.09376988	0.16304345	0.056769505	0.4322756	0.04613163
a38	0.14281608	0.1279392	0.065431	0.057151686	0.06044336	0.14389996	0.31545746	0.08686124
a31	0.14784995	0.07840571	0.050868277	0.08309267	0.1475422	0.059937704	0.36715105	0.065152414
a17	0.119356744	0.1060752	0.0859933	0.08454593	0.084800296	0.14442882	0.26781097	0.10698875
a3	0.19720426	0.09787237	0.07682457	0.102308705	0.15892465	0.0782108	0.19675286	0.09190182
a10	0.21116175	0.10915777	0.09317679	0.097445175	0.11455204	0.09954656	0.17206141	0.10289847
a20	0.2678378	0.08764873	0.077562764	0.10143663	0.14307423	0.099170335	0.1365927	0.08667684
a35	0.45818728	0.07987274	0.0438431	0.060676478	0.06900745	0.077925526	0.14791587	0.062571466
a37	0.49691424	0.09416511	0.043230213	0.121426985	0.08287636	0.03479706	0.08828657	0.038303424
a23	0.14298777	0.081882395	0.020506453	0.45817935	0.024395527	0.03571256	0.20198226	0.03435377
a20	0.097602494	0.05423761	0.016228883	0.3540706	0.019775642	0.04107098	0.35830876	0.058705017
a31	0.0467118	0.033386696	0.020995708	0.4535882	0.059949912	0.051914103	0.29332793	0.04012567
a0	0.57509017	0.17016827	0.034798797	0.0830411	0.026490321	0.03193095	0.05740061	0.021079743
a31	0.40440226	0.06936867	0.047498666	0.22006783	0.12897435	0.025313688	0.05288011	0.051494498
a13	0.2547649	0.16296685	0.08970629	0.091173545	0.09023828	0.09741632	0.12065385	0.09307993
a31	0.25064367	0.11335784	0.08750631	0.10487337	0.157303	0.07328865	0.10192505	0.11110214
a39	0.12783799	0.11943548	0.11175959	0.114690974	0.111969866	0.12540126	0.16843264	0.12047215
a17	0.2477418	0.1261571	0.09900533	0.09409875	0.11683827	0.08317628	0.11213318	0.12084927
</S>	0.25697684	0.10428452	0.08904509	0.112608865	0.089134656	0.0959219	0.14558667	0.10644139
