 	sicuramente	stanno	ancora	svegli	</S>
a17	0.38305235	0.39611676	0.14995024	0.07029443	0.000586205
a24	0.5939705	0.32545874	0.04854255	0.031926557	0.00010165517
a28	0.019344844	0.071015686	0.055816114	0.85376304	6.0201346e-05
a37	0.015603529	0.10788469	0.067534074	0.80881083	0.00016689998
a18	0.040349558	0.19168478	0.3234183	0.44297004	0.0015773238
a39	0.34247485	0.26787266	0.26110289	0.12445614	0.0040933634
a31	0.4664437	0.24798615	0.1593215	0.12012844	0.0061202915
a39	0.124903396	0.3359773	0.32406554	0.18296406	0.032089703
a31	0.9050071	0.07328342	0.0073280204	0.0076540536	0.006727411
a46	0.5780658	0.23320082	0.08600974	0.05954267	0.04318099
a31	0.77791303	0.14925578	0.017533699	0.01984783	0.03544966
a18	0.2577954	0.31138885	0.22045027	0.17209503	0.038270462
a31	0.62539244	0.1650526	0.06006015	0.06582347	0.08367132
a39	0.5034711	0.14182621	0.13652956	0.116245694	0.10192743
a31	0.33175102	0.26537222	0.13151519	0.13227758	0.13908403
a41	0.3379265	0.1691394	0.167998	0.16396523	0.16097091
a39	0.29305673	0.24024072	0.15490352	0.15484975	0.15694919
a28	0.35679108	0.19152988	0.15096107	0.1528067	0.14791125
a20	0.39181697	0.1247478	0.21040446	0.19804707	0.07498368
a31	0.59897846	0.17191857	0.08250584	0.12213165	0.024465438
a39	0.35260022	0.33766645	0.15474859	0.1293259	0.025658878
a35	0.57774365	0.14483358	0.10332464	0.11398797	0.06011019
a31	0.66148245	0.09658454	0.122561425	0.087321095	0.032050487
a11	0.23109657	0.3526288	0.1879325	0.19525681	0.03308524
a18	0.5007986	0.13076551	0.1293719	0.15220363	0.08686041
a24	0.52778715	0.131673	0.18582386	0.13555495	0.019161075
a31	0.7289426	0.091402985	0.08836901	0.06453742	0.02674791
a18	0.25107485	0.33019158	0.17434824	0.18435524	0.06003008
a31	0.51904976	0.13337003	0.11480254	0.12333463	0.10944302
a18	0.23284584	0.20487562	0.27465737	0.20755689	0.08006428
a15	0.4772271	0.14595956	0.12383046	0.12480464	0.12817827
a8	0.42348453	0.12814489	0.16918239	0.17794363	0.101244584
a39	0.17322178	0.17540513	0.31415448	0.26126015	0.075958565
a31	0.25898486	0.16219105	0.27406815	0.24317452	0.06158144
</S>	0.27579603	0.2488769	0.20199482	0.19823435	0.07509797
