 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.6650271	0.0005255183	0.0019280908	0.013587158	0.1861407	0.081739955	0.049925383	0.0011261861
a20	0.13379951	6.249074e-06	2.1734168e-05	0.0043128687	0.5852767	0.16557477	0.108119465	0.002888665
a11	0.26283187	4.6074478e-05	0.00017502975	0.008132145	0.43946472	0.20068362	0.08784469	0.00082181266
a10	0.0065985937	0.00022867971	0.00017871679	0.0020430402	0.8822311	0.09150073	0.017090706	0.00012837928
a39	0.004919618	0.00022546701	0.0002372217	0.0014906959	0.904287	0.07780467	0.010727925	0.00030739728
a7	0.0028126915	0.00018549031	0.00025643475	0.0014471005	0.90311325	0.08519358	0.0067016426	0.0002898485
a37	0.0013295447	0.00013627255	0.0002564098	0.0011983563	0.9090236	0.07136257	0.015996715	0.0006965974
a8	0.004783257	0.00011741174	9.489378e-05	0.0014683615	0.79185545	0.09219811	0.109317176	0.00016526425
a18	0.020997832	0.00012208853	0.00023248853	0.0023023158	0.86924344	0.055076312	0.05177258	0.000252947
a46	0.2944735	9.413202e-05	0.00020130248	0.002303663	0.5396884	0.11009695	0.052784003	0.00035803235
a31	0.43568864	0.0003927809	0.00020316246	0.0018428435	0.36959773	0.1795884	0.011920224	0.0007661482
a18	0.14003104	8.536121e-05	0.000102865066	0.0030412904	0.6659195	0.16606906	0.024652665	9.82389e-05
a24	0.7461567	0.004645748	0.0019904904	0.0026888063	0.15589009	0.039647818	0.041495096	0.007485286
a28	0.8172021	0.0017825916	0.003971937	0.011332674	0.111118935	0.044768997	0.008162643	0.0016601232
a31	0.9159679	0.00037858897	0.0010103314	0.0071942597	0.046140537	0.024358569	0.0044807945	0.0004690276
a20	0.055582646	0.00069077447	0.00078291877	0.005713338	0.85288167	0.07861422	0.0046519195	0.001082502
a31	0.6836765	0.015446432	0.008187087	0.009801248	0.16118917	0.0487948	0.05257828	0.020326504
a3	0.2778536	0.055211455	0.054947715	0.056002077	0.11662244	0.16214849	0.22318925	0.05402499
a31	0.36317748	0.050004315	0.045289878	0.045167636	0.06987686	0.08462094	0.27698946	0.0648734
a20	0.1732499	0.09205384	0.09213086	0.092341885	0.106169775	0.15471703	0.19759868	0.091737986
a31	0.27978042	0.05876643	0.053981237	0.053200617	0.063519426	0.09003812	0.3261346	0.07457926
</S>	0.1370835	0.083466545	0.08353527	0.08393831	0.10531978	0.20269135	0.2188118	0.08515345
