 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.08785533	0.45773855	0.07452744	0.12789905	0.020522265	0.044360105	0.18564658	0.0014507477
a23	0.0017046998	0.10294382	0.014056528	0.14207	0.08411634	0.058859423	0.5926022	0.003646911
a20	6.379193e-05	0.007947791	0.296339	0.5056296	0.0042031887	0.015374988	0.16978112	0.0006605898
a28	0.00033579746	0.049168453	0.13420117	0.21715967	0.011281564	0.040662456	0.5437461	0.0034447464
a31	0.00021519238	0.012984119	0.004284118	0.058567982	0.013586338	0.052014	0.83430284	0.024045423
a17	0.0073912703	0.010535242	0.058641966	0.82217896	0.010011104	0.0054889973	0.08103237	0.004720075
a31	0.0018210236	0.013651626	0.006760068	0.093879536	0.014600312	0.03220341	0.7027937	0.13429023
a19	0.000799642	0.002966761	0.024495155	0.9254755	0.023418522	0.0071162987	0.014079915	0.0016481642
a31	0.0023175443	0.003359274	0.003980952	0.07271501	0.036345102	0.06980714	0.6906562	0.120818734
a20	0.0040056175	0.0147626465	0.022844108	0.24900864	0.29607698	0.07905957	0.32422075	0.010021654
a31	0.01574839	0.024700517	0.0036888418	0.072301246	0.16730382	0.14926858	0.47451055	0.092478134
a20	0.003034755	0.0129784215	0.019965077	0.08286003	0.44066748	0.12408729	0.3084035	0.008003495
a31	0.011819386	0.013328595	0.003606676	0.026978092	0.18689202	0.14260478	0.5393686	0.07540189
a20	0.0046094893	0.012226187	0.015782708	0.036401402	0.2966312	0.13668524	0.4868385	0.0108253155
a24	0.01076246	0.009256989	0.0046593654	0.015659526	0.16201754	0.12438804	0.63278776	0.040468413
a31	0.009512597	0.0058232024	0.0045958254	0.021390611	0.109333284	0.08547816	0.7412765	0.022589842
a38	0.03320894	0.020631013	0.049398102	0.14763534	0.25301608	0.13406478	0.30584905	0.05619671
a31	0.04326845	0.03587635	0.016774496	0.018954812	0.06555529	0.10980591	0.62905383	0.080710776
a28	0.03493046	0.037840508	0.043749105	0.06310617	0.24530485	0.18647683	0.32413238	0.064459726
a20	0.075379066	0.04688434	0.029854238	0.034427423	0.106063254	0.1044163	0.5212408	0.081734605
a31	0.037122224	0.021785807	0.020713555	0.05478085	0.19124526	0.12235506	0.48602366	0.0659736
a24	0.03738054	0.030444408	0.06630578	0.13563722	0.24098846	0.16550548	0.20929396	0.11444413
a8	0.05803737	0.052280005	0.028785901	0.022405103	0.090580545	0.13887501	0.53215593	0.076880135
a38	0.02186109	0.021342056	0.04286971	0.11403122	0.2798943	0.16989048	0.26338908	0.08672209
</S>	0.048315644	0.028253041	0.026947133	0.055708956	0.20111497	0.13913956	0.36797976	0.13254096
