 	io	voglio	che	Maria	venga	qui	</S>
a31	0.70829153	0.040789984	0.08665001	0.00023121992	0.10466485	0.055287905	0.0040845685
a39	0.9501979	0.00033068378	0.0014764381	4.4418757e-06	0.029335093	0.018021852	0.00063381536
a31	0.24200073	0.0044180187	0.0024077308	3.0813575e-05	0.13456699	0.5871463	0.029429443
a37	0.36205974	0.021650525	0.02844642	0.000398238	0.129978	0.43955812	0.017908957
a31	0.08684929	0.010300903	0.031068513	0.0012440198	0.3807184	0.41152933	0.07828961
a11	0.87926644	0.014045451	0.01549286	0.0016677836	0.054698	0.030838571	0.003990958
a20	0.6619794	0.01643485	0.006974018	0.0067492016	0.17736812	0.101393156	0.029101213
a4	0.20604084	0.012830395	0.015219509	0.02348208	0.51174814	0.17817564	0.052503474
a24	0.84215	0.010400607	0.0063015167	0.006804434	0.08012596	0.038287263	0.015930267
a31	0.8344086	0.015130873	0.014856056	0.0037591055	0.08438022	0.034834288	0.012630833
a11	0.60738075	0.13427334	0.03921872	0.039275948	0.077607684	0.058828805	0.04341481
a24	0.82973593	0.033888996	0.012689385	0.010297004	0.061131462	0.03243891	0.019818373
a31	0.7189848	0.048283633	0.018463848	0.011599205	0.08172822	0.052481562	0.068458915
a46	0.41204733	0.10612418	0.08793978	0.08765743	0.1131409	0.100426346	0.09266402
a8	0.2244309	0.10459426	0.099523015	0.1006161	0.20300487	0.15076922	0.117061615
</S>	0.3314466	0.06783007	0.062686265	0.061789908	0.23978275	0.14845602	0.08800831
