 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	0.009350044	0.0059590354	0.010928611	0.014104047	0.0002630451	0.5221082	2.7714756e-05	0.43662605	0.0006331481
a16	1.2160223e-05	0.00015496125	8.2490245e-05	0.00017599831	3.4224759e-06	0.052381616	6.4515975e-06	0.94708943	9.337115e-05
a31	5.990792e-07	1.3536795e-05	3.6548704e-06	3.1420534e-06	6.062488e-06	0.13517858	3.5948167e-05	0.8647079	5.0649276e-05
a24	6.525225e-05	0.0010518667	0.0003432137	2.707819e-05	4.2330255e-05	0.030572515	0.0007709468	0.9666659	0.00046082423
a28	2.4570114e-05	0.00069747167	0.000101134916	0.00013316431	0.00016391398	0.0532967	0.0007264208	0.94469804	0.0001587105
a31	0.0037538707	0.17587112	0.007883387	0.0019900887	0.0026628554	0.044089526	0.0066856705	0.7523597	0.004703831
a41	0.0010513633	0.06404627	0.0031118887	0.0019429812	0.013988237	0.016484812	0.0365091	0.8595397	0.003325642
a31	0.0045456546	0.25607243	0.016377728	0.008505847	0.025950411	0.04949576	0.045755077	0.57481694	0.018480157
a28	0.0061969	0.24928081	0.007988607	0.016034722	0.055388074	0.045906898	0.14381474	0.45642248	0.018966725
a20	0.021209817	0.2054266	0.048192017	0.02790135	0.06621538	0.06533719	0.16447195	0.36147323	0.039772466
a46	0.031258054	0.18880111	0.06612391	0.039334428	0.08392432	0.07441945	0.21212384	0.25138202	0.05263277
a11	0.032047514	0.11266018	0.07831656	0.042321604	0.10739186	0.09491825	0.23974581	0.2338977	0.0587006
a46	0.026858676	0.1169254	0.086589895	0.03911975	0.10735584	0.12124196	0.19648823	0.24272697	0.062693246
a31	0.023880716	0.08173823	0.079771325	0.04033364	0.11390223	0.16276927	0.17850557	0.25200474	0.06709422
a17	0.021713769	0.104965836	0.022661174	0.02415483	0.064709775	0.21566223	0.14500213	0.35982665	0.041303657
a31	0.0586402	0.20073308	0.14696692	0.059560925	0.07349527	0.09616676	0.1651297	0.12017349	0.07913367
a20	0.089994535	0.12390581	0.087104	0.09184525	0.10536358	0.11000324	0.16326736	0.13581799	0.09269821
a31	0.09600229	0.1394065	0.11461843	0.096245125	0.1016521	0.103542104	0.13179787	0.1160961	0.10063948
a13	0.10371832	0.1106211	0.10276211	0.10508042	0.11043485	0.11020455	0.1325686	0.119278006	0.10533206
a18	0.1044246	0.124016635	0.11123821	0.10454318	0.10645953	0.110215604	0.11784602	0.115064755	0.10619142
a13	0.10113353	0.119503334	0.10548677	0.10151986	0.10795217	0.10638744	0.13757478	0.11769034	0.10275182
a31	0.088737205	0.12788239	0.10088419	0.08914612	0.10374113	0.098981425	0.17272152	0.12559983	0.09230625
a18	0.09265967	0.102654144	0.09299208	0.09349004	0.10174102	0.12540954	0.1383918	0.15547927	0.09718246
a3	0.09949413	0.18243834	0.11688331	0.096357994	0.09613129	0.10387978	0.101456374	0.102828376	0.10053032
a0	0.099364065	0.145326	0.10492896	0.09808121	0.103901125	0.10410902	0.13140258	0.11313695	0.09975011
a20	0.07490867	0.1502991	0.097192094	0.0714034	0.093238235	0.0965134	0.19767073	0.14161624	0.077158235
a31	0.0395005	0.095857464	0.05176046	0.024879696	0.0523681	0.20317744	0.13149428	0.36492085	0.036041223
a13	0.064883545	0.12698676	0.06376502	0.062406283	0.06580338	0.20273045	0.08355257	0.23568985	0.09418207
a31	0.10077358	0.26503146	0.17728126	0.064577065	0.061408676	0.08054531	0.06582895	0.09356403	0.09098961
a20	0.10786255	0.112310015	0.10769902	0.10790258	0.10883976	0.1149487	0.11304524	0.11879589	0.10859631
a13	0.1063179	0.13876285	0.11165017	0.10525749	0.10530126	0.109670825	0.107947476	0.10855305	0.10653897
a20	0.100029804	0.14991727	0.104837336	0.09843336	0.102139585	0.110803716	0.121836446	0.11229248	0.09970999
a31	0.09608497	0.15227698	0.1007761	0.09193225	0.09839526	0.11334939	0.13338906	0.120188475	0.09360752
a17	0.10510745	0.109178714	0.10522801	0.105253905	0.10702954	0.11856585	0.1149058	0.12786642	0.10686431
a20	0.10367811	0.16377817	0.11094792	0.10119106	0.10070575	0.10895505	0.10207656	0.105586134	0.103081234
</S>	0.1016899	0.15399384	0.105657	0.099989876	0.10083236	0.11811645	0.10911149	0.10975782	0.10085121
