 	la	casa	la	costruirono	i	muratori	</S>
a31	0.06417871	0.007991128	0.062247362	0.8294859	0.03151801	0.0003017319	0.004277263
a17	0.0410017	0.00088756747	0.0053433883	0.9142442	0.029221514	0.00010821378	0.009193475
a39	0.0016348651	0.00065582065	0.00029443082	0.5675035	0.4229042	0.00013528629	0.006871823
a3	0.005119141	0.0017658467	0.00073353	0.64109874	0.34636033	0.00017964082	0.0047426675
a35	0.015748328	0.0076418323	0.0029940405	0.6787297	0.22576685	0.0009837066	0.068135485
a31	0.06373939	0.010272128	0.0034856189	0.7167655	0.10166877	0.0018338725	0.10223463
a24	0.21572928	0.06816592	0.041936792	0.5165518	0.040473763	0.012214893	0.10492755
a31	0.30463618	0.0065263384	0.005901146	0.5228732	0.03787704	0.0058931853	0.116292894
a39	0.1450144	0.120642565	0.058743585	0.3633718	0.08149433	0.0746209	0.1561125
a31	0.35056707	0.08209578	0.035655018	0.20952299	0.11440724	0.07935618	0.12839572
a24	0.15165594	0.13361464	0.11290973	0.20002022	0.13591447	0.13416101	0.13172403
a31	0.22715238	0.133066	0.09730778	0.16186419	0.118589744	0.10780588	0.15421404
a28	0.1572263	0.1385613	0.13509542	0.14923383	0.1414932	0.14066684	0.13772315
a45	0.17315198	0.14353488	0.1277895	0.14691994	0.13354728	0.13070558	0.14435086
a31	0.06326474	0.050088543	0.03328909	0.25275674	0.29171512	0.21512319	0.093762554
a20	0.21389386	0.08442334	0.075943805	0.22032231	0.19228587	0.13205397	0.081076786
a31	0.225358	0.14579709	0.11874626	0.13779077	0.12098893	0.11917011	0.13214889
a8	0.1485507	0.1414151	0.14075246	0.14410694	0.14221007	0.1419093	0.14105548
a31	0.15261765	0.13880987	0.1345017	0.15427873	0.13708258	0.134709	0.14800042
a20	0.14563972	0.1410617	0.1407031	0.14459567	0.14411795	0.1429622	0.1409197
a18	0.15402393	0.14203238	0.13916482	0.14348178	0.13992496	0.13941334	0.14195886
a31	0.15386191	0.14029662	0.1387006	0.14213869	0.14322208	0.14237013	0.13940996
a11	0.14466885	0.13966747	0.13923524	0.1467826	0.14662395	0.14334138	0.13968052
a27	0.25838983	0.1329988	0.11889973	0.13353221	0.11788886	0.11681983	0.12147073
a31	0.27753475	0.123841345	0.11396207	0.14056209	0.11647606	0.114284225	0.113339506
a0	0.16587298	0.13505481	0.13349946	0.1518436	0.14244117	0.13730125	0.13398668
a31	0.26113167	0.12809098	0.11437978	0.1504208	0.11439156	0.11198566	0.11959961
a18	0.14789778	0.14107525	0.14069368	0.14486632	0.14281255	0.14183949	0.14081503
a31	0.16657095	0.13913357	0.13607576	0.14688343	0.13661721	0.13575211	0.13896687
a46	0.14494269	0.14205399	0.14185242	0.14361256	0.14299662	0.14260943	0.14193226
a14	0.14499703	0.14214753	0.14144515	0.14482719	0.14187856	0.14150573	0.14319874
a8	0.14893349	0.1414559	0.1409145	0.14366159	0.14216103	0.14180167	0.14107181
a31	0.14628997	0.13923414	0.13815944	0.151656	0.14071092	0.13910793	0.1448415
</S>	0.14413606	0.141516	0.14134066	0.14447074	0.14410925	0.14293066	0.14149657
