 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.0012665692	0.021089215	0.028097857	0.449258	0.44037908	0.059628222	6.873695e-05	5.2723385e-06	1.37768275e-05	0.00019338418
a31	2.4048446e-05	0.13934961	0.06697678	0.2258246	0.20500958	0.35171413	6.6413246e-05	9.134274e-06	2.4914329e-05	0.011000824
a7	6.193069e-05	0.06370903	0.11527482	0.30960992	0.28844276	0.21681653	0.00015397467	1.1313201e-05	6.995129e-05	0.005849728
a24	7.4379146e-05	0.0759189	0.08284037	0.17797463	0.19342026	0.4604766	0.00048509857	5.582553e-05	0.0024462023	0.006307741
a38	0.0010691816	0.09413786	0.07190142	0.28366032	0.27850044	0.24803492	0.0032004528	0.000101482816	0.00415136	0.015242558
a31	0.0041087302	0.16356811	0.060560446	0.08759876	0.11785136	0.34876528	0.014932432	0.0011008384	0.015440621	0.1860734
a10	0.004779864	0.12094527	0.16031457	0.15877873	0.3701656	0.14033574	0.0048283595	0.00058503915	0.02702325	0.012243566
a11	0.041852474	0.42672813	0.14791645	0.06195425	0.100899026	0.18559352	0.0047014263	0.0033574926	0.01014514	0.016852051
a31	0.018759014	0.13075651	0.17578228	0.19245762	0.2002846	0.2329092	0.0026073812	0.00091149897	0.002972295	0.042559646
a20	0.000838204	0.0030145776	0.010806366	0.49883145	0.46135208	0.021320691	0.002165037	0.00048394737	0.0005722535	0.0006155297
a10	0.010534966	0.056119706	0.0032067553	0.3069144	0.5814672	0.037729677	0.0008994995	0.0010920861	0.00090974505	0.0011259749
a31	0.09498522	0.31885502	0.015895816	0.17853259	0.3060552	0.039806373	0.007211644	0.015692005	0.013108528	0.0098576415
a21	0.0015697941	0.002332927	0.0028256266	0.6622197	0.32067594	0.0057888813	0.0021114845	0.0010451406	0.0009855528	0.00044497225
a31	0.039081253	0.29194364	0.011273362	0.3004453	0.23524123	0.07696814	0.008556633	0.00663442	0.007318468	0.02253765
a20	0.14737764	0.19638821	0.0464004	0.14111452	0.1777607	0.05778816	0.058644418	0.07684148	0.06517808	0.0325064
a13	0.097509615	0.35933197	0.029682228	0.17121144	0.12919442	0.0786467	0.01538197	0.036839686	0.035292782	0.046909165
a31	0.13519132	0.25688714	0.058520343	0.14524536	0.091162376	0.07476605	0.039141167	0.07683124	0.066554	0.055701047
a41	0.10682942	0.30112502	0.059114635	0.074755415	0.07277981	0.05263845	0.077789985	0.10958227	0.088705696	0.0566793
a35	0.16059606	0.17719086	0.09414773	0.15883785	0.12474474	0.10075351	0.041786965	0.04819531	0.049807113	0.043939788
a31	0.1312282	0.1558968	0.0878494	0.18592681	0.19769433	0.06310295	0.04395468	0.045722727	0.045227855	0.043396216
a24	0.0943512	0.17577873	0.083551325	0.11196761	0.10345893	0.08347844	0.08584894	0.09285955	0.087274335	0.081430905
a37	0.113952585	0.114009544	0.09069026	0.26502275	0.19864418	0.08303576	0.036394697	0.032174557	0.033287127	0.032788564
a27	0.07455292	0.10830867	0.057158113	0.27791998	0.33660823	0.03825225	0.027179778	0.027513202	0.026742602	0.02576421
a20	0.07458463	0.16497281	0.10431679	0.35635996	0.23811087	0.034090232	0.007192897	0.00672832	0.0071689966	0.006474469
a31	0.029854931	0.16234143	0.09230276	0.12551643	0.19605042	0.38368064	0.002808006	0.0016079382	0.0022722147	0.0035652956
a37	0.12607946	0.24900985	0.027765932	0.19326128	0.2356428	0.080232665	0.0212443	0.02385681	0.020369802	0.022537168
a31	0.06235598	0.06222505	0.053170133	0.385073	0.32672447	0.043451853	0.02056739	0.0153528	0.016219856	0.014859569
</S>	0.09030743	0.1661106	0.083464906	0.12149922	0.10854807	0.0915759	0.08404135	0.085119136	0.083851606	0.08548179
