 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.0007509309	0.22623457	0.14646472	0.23883763	0.012673065	0.32999504	0.00011786915	0.043187547	0.0017386723
a24	1.4380463e-05	0.47743627	0.087844044	0.12498445	0.0010813624	0.28338805	3.2346783e-05	0.024909357	0.000309705
a18	3.3634515e-05	0.05132865	0.13106059	0.23726434	0.004119639	0.49692288	0.0010195684	0.07299575	0.0052549522
a31	0.0019460218	0.037081994	0.057312742	0.050179042	0.1263676	0.5663066	0.04177742	0.11554436	0.0034841157
a37	0.008195923	0.058807183	0.29258946	0.38407996	0.0097808605	0.22951491	0.0024442424	0.01370498	0.00088245585
a21	0.006649209	0.021253757	0.0469976	0.124815956	0.052135836	0.72907037	0.004824855	0.013290413	0.0009619833
a31	0.008480913	0.046105705	0.05394538	0.096529536	0.045594055	0.73525447	0.008275629	0.004909666	0.0009046091
a37	0.019206936	0.12804238	0.36853972	0.27362612	0.0011229978	0.20307684	0.0012838524	0.004687738	0.00041342384
a19	0.009706292	0.37356547	0.10047963	0.120621614	0.015456191	0.34265968	0.015122335	0.019190246	0.0031984726
a37	0.027667701	0.08742275	0.14424646	0.10543447	0.15762459	0.29073796	0.13579783	0.03363146	0.017436752
a31	0.00066662376	0.06305995	0.3567782	0.1103602	0.027373767	0.42824554	0.0053786603	0.00741578	0.00072123087
a39	0.092104666	0.06924089	0.37434018	0.11006065	0.0653889	0.20897894	0.054798685	0.014325272	0.010761802
a35	0.0036692522	0.15622514	0.6719538	0.09060785	0.0014576921	0.07019971	0.001069373	0.0034893213	0.0013279009
a20	0.0036532246	0.07962055	0.7669038	0.08582974	0.0028383615	0.04608021	0.0045340713	0.0061622155	0.004377753
a31	0.0016672139	0.15784262	0.2434579	0.18083398	0.017531086	0.383746	0.006014231	0.007272986	0.0016339179
a33	0.1043927	0.18211046	0.07385905	0.1239986	0.025515122	0.38849172	0.041837316	0.049933847	0.009861133
a23	0.011787129	0.07524567	0.5255142	0.19364332	0.00652504	0.09554137	0.030353243	0.035760544	0.025629472
a31	0.0019928785	0.014791487	0.33122596	0.21597059	0.010927465	0.39116862	0.009384931	0.021213727	0.0033243846
a37	0.013018951	0.053482	0.22078617	0.26985556	0.035053052	0.32423505	0.030834539	0.036789343	0.015945237
a31	0.021962117	0.07089236	0.60296357	0.08634921	0.0114215985	0.13603714	0.00955536	0.039148476	0.021670261
a3	0.056947377	0.113843985	0.14273435	0.07885156	0.08220663	0.14326677	0.1880539	0.14137286	0.05272269
a11	0.020976035	0.07279992	0.63354987	0.06446457	0.028214501	0.11866396	0.013829834	0.028005429	0.019495957
a31	0.036364894	0.08718774	0.41375998	0.22070451	0.03194668	0.15547203	0.022433868	0.020794505	0.011335877
a37	0.037687123	0.09118393	0.14642179	0.11941404	0.09982233	0.20174417	0.13398185	0.12607874	0.043666035
a11	0.049902257	0.08956958	0.42430392	0.089545496	0.05180692	0.15219337	0.032200888	0.06472741	0.045750193
a39	0.031491343	0.101243444	0.41726476	0.20737275	0.02961655	0.16211769	0.022127343	0.021811815	0.006954349
a20	0.007057782	0.0637448	0.5727505	0.15031669	0.017918926	0.16708721	0.00819642	0.011609903	0.0013178224
a44	0.0030359232	0.033269342	0.256732	0.34153685	0.024440074	0.3344138	0.0022925925	0.003725318	0.0005540381
a31	0.021183774	0.07205784	0.2924787	0.27005345	0.054716185	0.17195421	0.048735578	0.052732017	0.0160882
</S>	0.048554946	0.060848657	0.103069596	0.14304174	0.08525901	0.18633828	0.17927481	0.1430303	0.0505826
