 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.384341	0.06729673	0.37537813	0.15424348	0.014786368	0.00013569141	0.0038185806
a0	0.865304	0.0019420456	0.10638159	0.02102611	0.0012280551	0.00013088397	0.003987314
a31	0.017259128	0.018000176	0.056815732	0.17573944	0.50215846	0.019360494	0.21066663
a13	0.0415074	0.2060508	0.18477516	0.072471805	0.030647669	0.072961815	0.3915853
a31	0.012514807	0.06139342	0.082575954	0.05400419	0.05878772	0.025784397	0.7049395
a8	0.13835062	0.2762098	0.4694454	0.047300298	0.008294556	0.030508893	0.02989039
a31	0.24883752	0.03691898	0.071410656	0.050531417	0.010983666	0.023364654	0.5579532
a13	0.6047238	0.040641036	0.21833295	0.019978145	0.015775464	0.07370097	0.026847614
a31	0.8249639	0.009741229	0.021301223	0.011961331	0.023612013	0.08160708	0.026813135
a17	0.4391041	0.07015254	0.096245006	0.06576409	0.06672918	0.18620378	0.07580135
a31	0.32751277	0.04903473	0.053044774	0.05161984	0.06732747	0.3836769	0.067783475
a13	0.3157922	0.09318843	0.09551521	0.09280476	0.095532335	0.21105401	0.096113086
a31	0.29094353	0.07722201	0.08043369	0.07540842	0.0816765	0.3039525	0.09036343
a28	0.216237	0.1181986	0.11890693	0.11795156	0.11974734	0.18977857	0.119179964
a10	0.32459092	0.10374835	0.106359094	0.09894357	0.10038379	0.16018476	0.105789565
a31	0.21404335	0.060227282	0.06719852	0.05757356	0.078867204	0.44739047	0.0746996
a30	0.38358647	0.07924886	0.080621466	0.0781077	0.08958782	0.2092239	0.079623856
a31	0.38359314	0.14598323	0.2770209	0.041247956	0.039419964	0.04556624	0.06716845
a20	0.20971759	0.12774476	0.13145337	0.12735818	0.12798792	0.14822794	0.12751023
a28	0.32511994	0.11186289	0.11386464	0.106536105	0.10683043	0.12621082	0.10957526
a31	0.25534886	0.080809474	0.08314406	0.071801916	0.07961151	0.35354072	0.07574339
a35	0.20513135	0.11630214	0.117076665	0.11644864	0.12298653	0.20476508	0.11728967
a31	0.37794608	0.16891111	0.14654708	0.07433581	0.07369672	0.07773554	0.08082755
a46	0.16623281	0.13570994	0.13593987	0.13557346	0.1363101	0.1545079	0.13572587
a31	0.18297444	0.1348855	0.13606586	0.13443346	0.13446154	0.14173311	0.1354461
a10	0.14878197	0.13867885	0.13863535	0.13869804	0.13931978	0.15704185	0.13884415
a8	0.19472893	0.1317872	0.13468671	0.13152578	0.13148153	0.14366725	0.1321227
a31	0.16210721	0.123496845	0.1255969	0.12410074	0.12616244	0.21344529	0.12509066
</S>	0.1630546	0.13065208	0.13042714	0.13068949	0.1334258	0.18068323	0.13106766
