 	il	morto	vuole	pianto	</S>
a31	0.09587198	0.8930556	0.010911601	1.2087576e-05	0.00014867823
a28	0.22346085	0.7030542	0.07338786	2.069868e-06	9.501007e-05
a17	0.011295333	0.9478876	0.040590446	0.00021104059	1.5623722e-05
a31	0.01574682	0.5084409	0.47269154	0.002949335	0.00017138055
a20	0.07479292	0.86123073	0.050877616	0.012122254	0.00097642635
a0	0.39938772	0.41779032	0.17904533	0.0017727162	0.0020038285
a31	0.097431414	0.77695805	0.117491536	0.005157209	0.0029617224
a13	0.37427714	0.53697973	0.050898872	0.029745078	0.008099098
a6	0.30632836	0.5905105	0.06460377	0.015472599	0.023084795
a31	0.07369119	0.7312041	0.078504674	0.04965532	0.066944666
a46	0.1495468	0.7243739	0.05730378	0.044412203	0.024363374
a37	0.19523288	0.7387227	0.014144376	0.0052511473	0.04664892
a31	0.14357726	0.78614897	0.01126203	0.008160978	0.05085069
a46	0.2139032	0.6846776	0.04705446	0.02380194	0.03056279
a31	0.15854761	0.7411341	0.031211868	0.021062307	0.04804402
a46	0.13463974	0.60786545	0.096734434	0.08089065	0.079869755
a8	0.18136248	0.674539	0.050968304	0.03785476	0.055275414
a31	0.2564984	0.4079525	0.102304034	0.09662425	0.13662077
a8	0.12340257	0.1850315	0.3311346	0.2706606	0.08977069
</S>	0.3581945	0.46405473	0.037302643	0.035109255	0.105338775
