 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.89686424	0.0146434745	0.063719675	0.021969624	0.0021947394	2.2100212e-05	0.0005861533
a31	0.8818084	0.00061317306	0.1046037	0.0068421983	0.0017052796	9.339274e-06	0.0044178893
a37	0.5814409	0.014277224	0.36088872	0.01867072	0.019402778	6.190961e-06	0.00531351
a31	0.5974495	0.027996158	0.12102902	0.052986592	0.17242731	0.0006028837	0.027508553
a7	0.07205033	0.008177828	0.012195048	0.11337482	0.28745145	0.0068642134	0.4998863
a31	0.1269147	0.039893683	0.07021509	0.08164691	0.016687147	0.01537861	0.6492639
a44	0.07715565	0.016805615	0.03159447	0.07871464	0.012924818	0.03778261	0.7450221
a31	0.8522499	0.0063414094	0.029655576	0.012736301	0.015962504	0.023729913	0.05932439
a7	0.04580747	0.05717967	0.06023938	0.07674081	0.11333209	0.55449593	0.092204615
a3	0.27194402	0.042528853	0.056805678	0.060994063	0.09900918	0.36324772	0.10547054
a20	0.32738498	0.058795888	0.053680938	0.05479977	0.072308525	0.33223844	0.10079152
a31	0.38142148	0.04038178	0.027318366	0.0381338	0.12986189	0.1609379	0.22194482
a0	0.59066737	0.044083174	0.027053362	0.04270488	0.11433804	0.14869618	0.032456975
a31	0.53478605	0.10844465	0.1896427	0.031351067	0.02915827	0.029532522	0.07708468
a8	0.18024544	0.10717174	0.10669731	0.10837508	0.11796043	0.27122143	0.10832857
</S>	0.47276494	0.09229918	0.089833036	0.08436925	0.08326219	0.08834421	0.08912715
