 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.0020610248	0.0012278798	0.061597086	0.10684525	0.021353954	0.09558207	0.0039095003	0.2834858	0.39122832	0.032130945	0.00057820097
a10	0.00077167386	0.00017408813	0.07666222	0.05141758	0.005989736	0.06265903	0.0004885664	0.37869692	0.3915368	0.030039944	0.0015634064
a31	0.0003075346	3.0061117e-05	0.010603068	0.059369203	0.011433339	0.17137142	0.0009646373	0.46870047	0.26113492	0.015770685	0.00031467897
a10	0.0024053373	0.0014555795	0.0101812985	0.2259613	0.01720102	0.10665058	0.0026238237	0.3277857	0.26432234	0.035397023	0.0060159173
a28	0.0016617456	0.002114024	0.00717464	0.092908904	0.034264367	0.2335827	0.0148190735	0.3906999	0.116737425	0.066713236	0.039323956
a10	0.002882423	0.0043409048	0.0067818444	0.08863316	0.059862945	0.2729068	0.018331291	0.3538432	0.11438953	0.038786255	0.03924164
a21	0.003956274	0.009157389	0.01755984	0.1729681	0.023246476	0.107705876	0.008495868	0.38894442	0.1856719	0.028184816	0.05410909
a38	0.0008034808	0.0021270863	0.005728342	0.09302435	0.015272469	0.06888465	0.008601176	0.58649194	0.18333808	0.011179908	0.024548499
a41	0.00028108916	0.0006685937	0.0023105298	0.02027932	0.020651497	0.06504957	0.0060813627	0.61140734	0.25809222	0.011592484	0.0035858524
a31	0.00017350596	0.00032722708	0.004276061	0.0072257146	0.01932881	0.048605	0.002683212	0.49569225	0.39216	0.028047146	0.0014809676
a18	0.00082218455	6.174793e-05	0.0077650873	0.20763928	0.003979286	0.06654317	0.001602294	0.26202023	0.43939197	0.010020073	0.00015467835
a31	0.0074057383	0.0136445165	0.034200218	0.048479356	0.0047813626	0.018605191	0.002013477	0.48142886	0.37601715	0.010788738	0.002635327
a21	0.0016366519	0.0011520106	0.009074168	0.060990173	0.013632855	0.041671645	0.02546953	0.35854906	0.391857	0.08878652	0.0071803047
a31	0.025954867	0.017708892	0.041373555	0.03712822	0.008222168	0.010775547	0.0030189627	0.36137682	0.45068228	0.03802996	0.0057286783
a18	0.009729873	0.015887346	0.007075029	0.0058578528	0.03526389	0.055786453	0.025160661	0.33616725	0.33050442	0.16351546	0.015051724
a17	0.04456677	0.017437475	0.03126616	0.09225224	0.015056462	0.013367915	0.005318209	0.16783799	0.54647917	0.061476868	0.004940772
a20	0.042054515	0.017970195	0.017810704	0.050034095	0.027464718	0.035829116	0.017030755	0.24837306	0.489279	0.04821684	0.0059370175
a3	0.04150032	0.018877225	0.019012257	0.047129307	0.030078562	0.040620044	0.0147586875	0.23162279	0.5117705	0.03980679	0.004823528
a35	0.05729262	0.03457925	0.019496227	0.23386616	0.051697906	0.06277194	0.021568144	0.0889599	0.4137746	0.013049108	0.0029441707
a37	0.018548546	0.012606908	0.072760284	0.52933884	0.04189234	0.04088307	0.011214569	0.07071951	0.1834032	0.016766606	0.0018661018
a38	0.007752681	0.0034315253	0.19036543	0.34180915	0.08230883	0.0698725	0.014351454	0.12003797	0.15770762	0.010306297	0.0020565377
a31	0.010516146	0.0039004853	0.18285051	0.4037426	0.08240591	0.060668916	0.011141627	0.08940883	0.13929835	0.014659534	0.0014071185
a37	0.010525915	0.007241478	0.043101676	0.6465185	0.073859826	0.06780358	0.008778751	0.07241284	0.06550454	0.00352164	0.00073116954
a21	0.041538298	0.020750824	0.034225088	0.7708075	0.024805922	0.027911108	0.009290285	0.017907199	0.04875196	0.002189345	0.0018224368
a31	0.016225984	0.010130879	0.062836334	0.44681484	0.09948924	0.107221805	0.02055538	0.10282981	0.11520979	0.016668925	0.0020170081
a29	0.039831568	0.028535321	0.07409434	0.3033862	0.04504121	0.03648286	0.023816587	0.21536848	0.18392698	0.033362474	0.016154008
a31	0.08447388	0.036996443	0.055814605	0.543751	0.038421668	0.044264883	0.026953755	0.05734713	0.07895653	0.015923068	0.017097007
a33	0.044021185	0.044172496	0.07067407	0.104025826	0.065134086	0.05287764	0.0628984	0.16162005	0.18041353	0.15923108	0.054931633
a20	0.09353381	0.04048888	0.051101387	0.3216588	0.09108035	0.083814695	0.049229283	0.08607227	0.12547961	0.032469317	0.025071664
a31	0.07217852	0.058826014	0.05570486	0.1587141	0.13151339	0.125318	0.07840877	0.12808104	0.07417415	0.06590583	0.051175307
</S>	0.04159682	0.04141055	0.06865014	0.103919335	0.07455841	0.05870491	0.06590256	0.16494152	0.16461372	0.15991041	0.055791575
