 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.45367005	0.37882712	0.028138861	0.016238315	0.034218557	0.06704608	0.018884502	0.0004357083	0.00015896864	0.002381832
a41	0.79042006	0.19109058	0.00076233805	0.001016208	0.0061470415	0.0069224196	0.0008612593	0.0017533484	0.00033859306	0.0006881042
a31	0.19146053	0.20956074	0.061652042	0.12291691	0.39358822	0.005797205	0.0034558952	0.0054826327	0.001042013	0.005043796
a20	0.07737416	0.08245113	0.062900215	0.10664887	0.15142195	0.038453523	0.015036487	0.24210316	0.17257327	0.051037244
a31	0.02110472	0.20762825	0.036018644	0.03916191	0.2408202	0.015116913	0.0073894933	0.28082684	0.076348566	0.07558446
a37	0.19693956	0.11986405	0.06825028	0.09324291	0.13333122	0.12188564	0.052363753	0.044140942	0.14431247	0.025669206
a16	0.08434075	0.5415659	0.01819864	0.026486693	0.12716809	0.022800198	0.009150729	0.057470683	0.047948517	0.06486979
a35	0.3321701	0.39844486	0.016826412	0.0383777	0.0912356	0.010342592	0.011114252	0.0669815	0.024561677	0.009945284
a24	0.766233	0.04788671	0.005997172	0.01823407	0.05357715	0.030464666	0.015959414	0.04238087	0.012728929	0.0065379473
a31	0.36496347	0.03928111	0.014799293	0.03503948	0.10285308	0.102899775	0.092407815	0.16970257	0.042519312	0.035534106
a39	0.38876915	0.110561594	0.032803167	0.06910565	0.12477392	0.038363807	0.055745065	0.062193453	0.090603285	0.027080929
a31	0.34393048	0.03625401	0.012354031	0.020776425	0.08312417	0.39193058	0.051416606	0.030792013	0.017980566	0.01144104
a20	0.13455366	0.108923614	0.101097435	0.11098586	0.13221014	0.034483775	0.059150305	0.10569661	0.11669361	0.096205
a31	0.20404804	0.072059244	0.043279912	0.046566002	0.06679496	0.25813726	0.10141844	0.07457373	0.0852343	0.047888134
a3	0.10713837	0.10275352	0.099656545	0.1008127	0.10139459	0.07152156	0.0861861	0.10770869	0.12364076	0.099187106
a20	0.19185409	0.11544903	0.05434927	0.054112453	0.06553166	0.25628245	0.08538647	0.062290773	0.059377763	0.05536606
a31	0.12166643	0.08614707	0.03413946	0.039629065	0.06056234	0.31457794	0.06469005	0.09634369	0.14953499	0.032708902
a37	0.22928509	0.09167097	0.06091068	0.08774927	0.09587722	0.082219265	0.094375126	0.07364986	0.101547375	0.08271513
a31	0.085273534	0.051423114	0.04339785	0.036696505	0.14690156	0.43991044	0.12387327	0.024525821	0.012466368	0.035531573
a20	0.12349283	0.09987448	0.094491474	0.09721586	0.098812915	0.0916679	0.09532362	0.09786273	0.10532985	0.09592834
a28	0.2071079	0.12701176	0.058583837	0.058031444	0.06729326	0.21738322	0.07802686	0.063791014	0.06459457	0.05817601
a31	0.17759636	0.1333337	0.05079562	0.052282643	0.0686751	0.21903114	0.056746967	0.07279995	0.12337198	0.045366544
a20	0.12870513	0.083293065	0.07332698	0.10384531	0.110144675	0.088823006	0.10626333	0.087207496	0.11961291	0.09877806
a31	0.16015086	0.12709187	0.051004212	0.039184235	0.06202061	0.37493786	0.065792695	0.041698597	0.03832084	0.039798263
a33	0.11397538	0.09456292	0.08903143	0.095648676	0.09637386	0.090323746	0.09406885	0.1017706	0.13062371	0.09362082
</S>	0.1858217	0.109051995	0.07673922	0.07682123	0.08080772	0.14447896	0.08984944	0.08001274	0.078875534	0.07754153
