 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.89328843	0.010887353	0.00042970927	0.044713452	0.00016334208	0.029900048	0.0024542436	0.005941882	0.0077697476	0.0026635977	0.0017882071
a31	0.9691454	0.0005762315	3.7024776e-05	0.0036061127	2.6196973e-05	0.0014678203	0.0006200891	0.00052683905	0.0029632594	0.019506307	0.0015245902
a46	0.6325639	0.027729696	6.755534e-05	0.005983319	8.97571e-06	0.0139765125	0.014249588	0.016696509	0.060134523	0.20453137	0.02405811
a20	0.63530374	0.0022025304	2.837127e-05	0.0016443076	1.355116e-05	0.015100259	0.07852314	0.016663024	0.10675235	0.13028659	0.013482146
a31	0.24333762	0.008433617	0.00010859664	0.005609294	5.826696e-05	0.02638596	0.12209839	0.058091164	0.32177585	0.10564292	0.10845838
a29	0.026025381	0.011492681	0.00036723376	0.0028895352	0.00020098881	0.008930085	0.12271118	0.01930492	0.5512769	0.19052283	0.06627826
a31	0.11712801	0.02295733	0.000635566	0.004191265	0.0003418601	0.007890857	0.0576012	0.00581132	0.34315872	0.13663015	0.30365372
a37	0.048358254	0.013834217	0.0013763523	0.0067924825	0.00055562693	0.019731466	0.024915664	0.002549734	0.13423462	0.72437847	0.023273196
a31	0.3015142	0.0059363944	0.002116476	0.008574442	0.0006276406	0.010391083	0.025177002	0.002212679	0.1140021	0.3251465	0.20430145
a41	0.0853	0.004494653	0.006077844	0.020127468	0.0037561788	0.022788407	0.02146939	0.0054313256	0.013730586	0.80357957	0.01324458
a8	0.065491855	0.0045722146	0.0033120646	0.005450266	0.0030304706	0.009317049	0.015073831	0.0048074303	0.018717833	0.78495175	0.085275285
a31	0.22541945	0.011149311	0.0058152266	0.011929385	0.0049875076	0.01748675	0.029106652	0.011823869	0.035152745	0.5782598	0.0688693
a20	0.2344323	0.026778564	0.01605016	0.01856493	0.015422841	0.019133069	0.04433887	0.028579343	0.065512545	0.44683748	0.08434984
a0	0.8377396	0.015875291	0.009488262	0.014191935	0.00904239	0.017751867	0.013209138	0.010056355	0.012137987	0.041954022	0.018553212
a29	0.3799131	0.044457998	0.041876856	0.056039296	0.039031323	0.04392069	0.05037434	0.04065356	0.045641817	0.202429	0.055661976
a31	0.36946964	0.021840274	0.02302889	0.044972	0.0128029445	0.017022692	0.03106006	0.014510736	0.019523742	0.40325195	0.042517036
a24	0.35160974	0.03508999	0.03060863	0.044103336	0.028049966	0.029671373	0.039835688	0.053710394	0.08448332	0.22332342	0.07951413
a17	0.803489	0.04009113	0.012794284	0.040690098	0.006325993	0.015158867	0.008476101	0.0072907074	0.008204694	0.019690262	0.037788734
a8	0.3359586	0.08221745	0.08872682	0.10041284	0.03342541	0.06299233	0.0860545	0.039337985	0.03870108	0.08627069	0.045902252
a31	0.24373588	0.015743878	0.017470365	0.026077583	0.0060085095	0.015451708	0.041831307	0.011436027	0.026134271	0.56636363	0.029746875
a18	0.30561927	0.032390054	0.025697378	0.032735966	0.025234014	0.026992818	0.039143786	0.06913068	0.098530196	0.21667756	0.12784824
a38	0.64803094	0.06410864	0.024559619	0.040309496	0.021482779	0.026803022	0.022948017	0.022488652	0.02266071	0.027904427	0.07870374
a31	0.36874443	0.060050838	0.08928626	0.14155857	0.037803296	0.051065635	0.073295064	0.03968732	0.039646387	0.05482787	0.044034302
a8	0.1318931	0.076528184	0.076575205	0.08305251	0.07534116	0.075839	0.07811531	0.08283071	0.096320175	0.13172163	0.09178305
</S>	0.37335277	0.06411211	0.05931392	0.06448297	0.058803022	0.06926846	0.0595384	0.059130255	0.059630856	0.06462802	0.06773926
