 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.2086157	0.05824506	0.6534027	0.019631846	0.010245506	0.00043228173	0.009755993	0.0022790544	0.0018793452	0.03522113	0.0002913789
a31	0.14850482	0.06553705	0.07453944	0.0021855268	0.008875983	0.0009398212	0.016127918	0.034082487	0.2372159	0.39392573	0.018065296
a17	0.017009087	0.012620868	0.032864902	0.0061376127	0.0138289025	0.00010055647	0.14698353	0.00093312736	0.05118891	0.70800334	0.0103291385
a41	0.006346688	0.002443283	0.019214334	0.013869449	0.1015121	0.0013181989	0.4765962	0.00025796666	0.0055302074	0.3717903	0.0011212504
a31	0.010486512	0.0060187625	0.08652872	0.0011708606	0.009200118	0.0003411325	0.037698507	0.004945977	0.043573275	0.79636866	0.0036674778
a38	0.008050811	0.010624699	0.04174233	0.049415376	0.04736182	0.004320749	0.24857418	0.0018563357	0.11350957	0.46005958	0.014484578
a31	0.0065783393	0.012271188	0.02390164	0.0023009926	0.005021566	0.0005185087	0.043161754	0.0028431683	0.17234042	0.72699744	0.004065033
a17	0.06792806	0.05446313	0.01483485	0.03462154	0.04384977	0.028649814	0.19505297	0.010264655	0.11034522	0.43119547	0.00879443
a31	0.022537468	0.011342796	0.0071277944	0.0017614603	0.0011209716	0.0004791039	0.00255091	0.0029959306	0.1455476	0.80000395	0.004531942
a39	0.4281747	0.11868943	0.011831345	0.016429266	0.03596214	0.035459746	0.13275617	0.0107867485	0.07518836	0.12953533	0.005186715
a35	0.12707803	0.05966858	0.014498518	0.005933292	0.009517902	0.009238176	0.010973287	0.049038734	0.15760343	0.542231	0.014219115
a31	0.08622237	0.024593607	0.0120258685	0.0040080287	0.011689267	0.011406633	0.009015076	0.08330772	0.25636905	0.48989612	0.011466249
a46	0.14838299	0.042765226	0.04132365	0.004057177	0.0087302765	0.007721043	0.040503033	0.048277467	0.3076654	0.3463853	0.004188425
a38	0.50372404	0.16437437	0.033960152	0.002974877	0.005067845	0.005234568	0.004819009	0.05788287	0.10119237	0.10869498	0.01207487
a13	0.39459392	0.11053438	0.06378756	0.007242564	0.011368342	0.011668751	0.011170765	0.097542524	0.11270653	0.16461174	0.0147728985
a11	0.43948424	0.06819623	0.043791052	0.015925817	0.02941571	0.029777644	0.02425564	0.0749457	0.08908727	0.16518849	0.019932177
a13	0.25923485	0.05037041	0.088063754	0.046539765	0.065145314	0.041917816	0.043748926	0.053731944	0.13434228	0.2007907	0.016114281
a31	0.091890045	0.023535158	0.06966859	0.049638964	0.094896	0.045217033	0.12930404	0.061140906	0.22582535	0.18779038	0.02109342
a49	0.05514274	0.015388264	0.19128828	0.040962275	0.045238007	0.014901921	0.16632177	0.08357746	0.20589614	0.17624596	0.0050371364
a13	0.43899247	0.08922025	0.0800582	0.0365298	0.04634132	0.032900833	0.02957213	0.051840648	0.08212432	0.09251273	0.01990733
a20	0.23669408	0.06326954	0.11263005	0.070880964	0.089658305	0.057250917	0.060918033	0.053551894	0.1133592	0.12290864	0.018878412
a31	0.14039288	0.02980842	0.12820771	0.06212312	0.12597275	0.042058263	0.122050755	0.03596892	0.1885246	0.11305237	0.011840201
a8	0.14453408	0.02994664	0.07075582	0.018363103	0.033874497	0.030059895	0.14134067	0.06380111	0.30686498	0.13433447	0.026124759
a31	0.3056136	0.11757356	0.08886402	0.059226915	0.067978896	0.06393973	0.054683875	0.057956316	0.06438992	0.073382385	0.04639075
a45	0.06268987	0.05545949	0.08697337	0.0568489	0.063130125	0.06351722	0.07329077	0.08199321	0.17234924	0.19182551	0.091922306
a31	0.06626064	0.033169635	0.04749188	0.038343195	0.08916459	0.07726143	0.066702046	0.074142896	0.14108674	0.34393424	0.022442648
</S>	0.054773428	0.03867997	0.107894935	0.043561537	0.05308802	0.054358475	0.09123121	0.10380677	0.17320982	0.17277081	0.106625006
