 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.9777175	0.0018927978	1.1639722e-05	5.8502083e-06	6.3425854e-05	8.0519385e-05	0.0024719366	0.017491143	0.0002652068
a31	0.7376734	0.037157744	1.966218e-05	2.0355606e-07	0.0016008889	0.003817183	0.06005933	0.11106999	0.048601553
a37	0.020682827	0.14966053	4.546211e-06	5.0839454e-08	8.009711e-06	8.9945184e-05	0.03715166	0.7860841	0.0063183242
a20	0.012392781	0.03231792	2.3002935e-05	4.4614941e-07	8.005413e-06	0.00014928658	0.027558777	0.9254126	0.002137235
a28	0.108237706	0.031531688	3.441584e-05	1.6759119e-06	4.2496107e-05	0.0003275239	0.062892	0.7894276	0.007504955
a37	0.16896716	0.008262	0.000112331145	2.1869915e-05	0.00027066888	0.0006308837	0.23798048	0.517999	0.06575559
a18	0.25698614	0.003169665	0.00012663826	3.264714e-05	0.00056760095	0.000460745	0.13876386	0.52484876	0.07504391
a31	0.2697471	0.0039613824	0.0004671601	0.000109576315	0.0015680179	0.0011212565	0.047333833	0.58719534	0.088496305
a0	0.57940984	0.0005448884	0.000117726864	2.87792e-05	0.00023658141	0.00016014533	0.0066514164	0.41214186	0.00070871675
a13	0.92845464	0.0008244032	0.00035136918	0.00018801572	0.0039154408	0.00094905787	0.0019936534	0.06064456	0.0026789545
a31	0.2745603	0.002027388	0.00096362707	0.00020577158	0.002304586	0.00081585586	0.008132562	0.7054765	0.005513388
a41	0.7191923	0.011036152	0.0038356297	0.0011666302	0.0018677631	0.0009268964	0.012916863	0.24625367	0.002804088
a24	0.96061224	0.001749479	0.0015781414	0.0011449524	0.008628131	0.0026448662	0.0025615785	0.013995632	0.0070850016
a37	0.8473611	0.01080409	0.009998022	0.008164608	0.032218777	0.010661602	0.013478465	0.050728258	0.016585123
a31	0.6446637	0.009222113	0.008871154	0.006972092	0.02417776	0.008633829	0.016601086	0.2667526	0.014105748
a28	0.6527115	0.07601543	0.024902344	0.017621564	0.020890094	0.017208764	0.028369453	0.13971114	0.022569662
a11	0.8003073	0.018476846	0.018070186	0.017658696	0.03382368	0.022689832	0.019738644	0.028336523	0.040898252
a39	0.5557236	0.04561788	0.0456584	0.04350962	0.07602526	0.046296634	0.049971215	0.08500544	0.052191935
a46	0.5529678	0.025211107	0.023782508	0.020040732	0.060781058	0.023926694	0.03794679	0.22669159	0.028651746
a49	0.26187313	0.02650678	0.015214016	0.009623145	0.034535207	0.0126784565	0.034111027	0.5877722	0.01768604
a31	0.3210808	0.018891744	0.01073864	0.00723239	0.020801382	0.008388703	0.027661938	0.5732488	0.0119556
a33	0.32730576	0.13609728	0.0788217	0.040633913	0.033010762	0.032578293	0.08591787	0.19901772	0.06661671
</S>	0.34378654	0.0712454	0.07141506	0.07125933	0.09589311	0.07951099	0.07420299	0.08357758	0.109109096
