 	il	morto	vuole	pianto	</S>
a46	0.09587198	0.8930556	0.010911601	1.2087576e-05	0.00014867823
a23	0.17085582	0.78902036	0.03924362	2.4972167e-07	0.00087987666
a20	0.05546655	0.3289561	0.6155179	3.034252e-05	2.9086264e-05
a31	0.042245604	0.4533942	0.50373197	9.364807e-05	0.0005345673
a21	0.022062903	0.5338668	0.4433839	0.0005679406	0.00011845074
a11	0.015605307	0.4771309	0.5010183	0.0059770006	0.000268484
a10	0.047283955	0.5066879	0.4336781	0.011266738	0.0010833583
a27	0.028663931	0.84048796	0.12278659	0.006296552	0.0017648693
a17	0.02551997	0.9710707	0.0029239948	6.163853e-05	0.00042373786
a31	0.006716443	0.99132615	0.0018843135	1.3452962e-05	5.9514827e-05
a37	0.31032208	0.64138514	0.04445771	1.3903664e-05	0.003821102
a31	0.0018207781	0.99808586	8.71654e-05	1.9564823e-06	4.320269e-06
a37	0.16504447	0.8059091	0.02886933	9.4721e-06	0.0001676717
a17	0.005945604	0.9939215	9.507528e-05	7.627432e-06	3.0304853e-05
a31	0.012351403	0.9848477	0.0010452446	0.00014100499	0.0016146048
a10	0.0076595084	0.99057287	0.0016424909	5.3486387e-05	7.1622264e-05
a7	0.009317969	0.9902132	0.00010325418	4.9788858e-05	0.0003157587
a31	0.029258732	0.96333474	0.0018616396	0.0005665467	0.004978406
a33	0.11525005	0.8728217	0.010033032	0.0012810561	0.000614085
a29	0.03405165	0.9486616	0.0012143325	0.0011553752	0.014917078
a41	0.645759	0.2820769	0.031875525	0.014321542	0.025967015
a31	0.25468412	0.6943025	0.039750833	0.006917058	0.0043455344
a39	0.31366572	0.57717544	0.0620037	0.035151698	0.012003458
</S>	0.73056424	0.16623409	0.022846151	0.019510586	0.060844973
