 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.0918748	0.0475099	0.7191502	0.01612691	0.016291855	0.009364855	0.0026813634	0.0068987077	0.08635503	0.0037463917
a31	0.24759185	0.032676622	0.15793157	0.006983519	0.019991541	0.011389083	0.011901297	0.052014213	0.41397652	0.045543823
a13	0.0035395974	0.0064109904	0.07405156	0.003019392	0.0046834815	0.005105295	0.0019706548	0.0022699356	0.8942871	0.0046620495
a37	0.0010521903	0.0014359014	0.1405074	0.008585946	0.0055893343	0.0019241438	0.0032853505	0.0019375953	0.83167464	0.0040074713
a31	0.00037148927	0.007051268	0.022756916	0.0051738652	0.026152957	0.008515448	0.006446023	0.008846456	0.9053283	0.009357337
a39	0.0008546718	0.00073635165	0.006144093	0.011107743	0.00893512	0.0080118375	0.0044925925	0.01817692	0.93359315	0.0079475455
a20	0.00034579443	0.0020781371	0.011081791	0.00915423	0.02206305	0.017999703	0.0031004662	0.038700134	0.88684565	0.008631117
a31	0.000271549	0.003113858	0.03623107	0.013484157	0.03345926	0.023569735	0.003283408	0.04369823	0.83582747	0.0070612687
a0	0.000995718	0.0003992377	0.0063257804	0.002287391	0.025421677	0.026098538	0.0010636672	0.002203044	0.9343162	0.0008886412
a31	0.004679077	0.0037608035	0.0017268106	0.004147728	0.05133781	0.13365716	0.0068279267	0.005473498	0.7871411	0.001248071
a20	0.0009599274	0.00097149244	0.0025486392	0.0038712202	0.06919075	0.11417321	0.005024564	0.0035066255	0.79918164	0.0005718584
a24	0.010120313	0.007443558	0.0015543776	0.009284314	0.09027705	0.15564224	0.013955866	0.005109407	0.7033279	0.0032849733
a31	0.0549917	0.0030172244	0.001103206	0.008443092	0.33609885	0.4926917	0.018175017	0.0038459653	0.076576106	0.0050570774
a10	0.0023087475	0.0134454835	0.0058226357	0.029362962	0.19839695	0.38096282	0.048362494	0.024093406	0.29455727	0.002687192
a27	0.029672397	0.0036153016	0.0016825418	0.00740728	0.22060436	0.29777202	0.015710864	0.008799912	0.41035303	0.0043823114
a37	0.04517886	0.004464429	0.002287822	0.01092567	0.31707552	0.43157297	0.021634921	0.007833957	0.15239775	0.006628113
a31	0.040416855	0.0052201934	0.003252492	0.015606677	0.27876714	0.47619516	0.03301283	0.0124908425	0.12455543	0.010482404
a18	0.014212015	0.049894314	0.021546451	0.061402727	0.11572895	0.34791958	0.12580352	0.056493204	0.1931799	0.013819375
a11	0.26797616	0.029417869	0.012265344	0.016243316	0.21128975	0.293277	0.027536979	0.02244688	0.06454528	0.055001445
a31	0.15696943	0.02659234	0.014787957	0.018491434	0.17544712	0.44447002	0.026350494	0.02043515	0.087027445	0.029428583
a28	0.15907785	0.105612256	0.06676214	0.0782335	0.090577096	0.13603148	0.11887346	0.08095928	0.1040093	0.059863582
a31	0.19278677	0.056944963	0.0339285	0.034811914	0.18663646	0.24575543	0.041088738	0.043011293	0.09277149	0.07226444
a20	0.12235763	0.09512823	0.09060819	0.09438938	0.10032989	0.10844907	0.105292834	0.093679756	0.101587415	0.088177554
a3	0.13941418	0.08395512	0.08084911	0.08267763	0.121354535	0.13283129	0.08548387	0.08309699	0.10344506	0.08689226
a28	0.15316385	0.07579334	0.06907778	0.07678834	0.11689656	0.14834861	0.08490969	0.0762258	0.12025191	0.07854413
a20	0.10888813	0.031692635	0.02157004	0.03230952	0.16124506	0.36553517	0.057845827	0.035721656	0.14542855	0.039763372
a31	0.06511092	0.012427235	0.008803041	0.011006482	0.13234036	0.41407117	0.024367848	0.02018833	0.2987809	0.0129037835
a46	0.13708349	0.04913811	0.06797511	0.10278903	0.06456459	0.10759416	0.14067855	0.11867558	0.12605548	0.08544597
a23	0.18242507	0.07760744	0.06194608	0.06372749	0.14027959	0.15233335	0.07360314	0.06948457	0.092580065	0.086013205
</S>	0.11286527	0.065485634	0.06708143	0.083558425	0.10420616	0.13375309	0.1466759	0.09147852	0.11621424	0.0786813
