 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.0068220515	0.23271894	0.0451726	0.20855738	0.13359451	0.3530084	0.019407501	0.00071863283
a31	0.043842174	0.12238156	0.0334496	0.031290412	0.038205378	0.6714381	0.046104442	0.013288327
a29	0.0025438818	0.0040675816	0.01020709	0.013275092	0.17256314	0.7485271	0.037829302	0.010986771
a10	0.0005416932	0.023131756	0.0027582794	0.009485349	0.058866225	0.82975227	0.07299661	0.0024677531
a24	9.499058e-05	0.017880179	0.00095293764	0.0060725827	0.02687332	0.94532585	0.0026643397	0.00013572414
a31	0.00032805523	0.023487523	0.007558372	0.025077214	0.03480973	0.8999995	0.008438344	0.00030134348
a24	0.0027030208	0.29064536	0.0097461715	0.08689161	0.024853474	0.58232087	0.0026422343	0.00019728376
a16	0.0017459285	0.01352661	0.0067826402	0.039884176	0.012458641	0.9235473	0.0019801527	7.456209e-05
a31	0.0043712645	0.19106567	0.0072714435	0.030542254	0.013688219	0.73457783	0.018167742	0.00031544408
a20	0.06880984	0.14102027	0.016738882	0.07612495	0.016915323	0.66273147	0.016499467	0.0011597566
a31	0.10438449	0.11528493	0.025451452	0.13734056	0.033030994	0.529966	0.045816567	0.008725063
a11	0.24014232	0.18924455	0.028497852	0.035986956	0.028930841	0.3793363	0.0904429	0.007418372
a17	0.16265085	0.16808976	0.03148712	0.055718277	0.023453003	0.40622306	0.12454484	0.027833074
a11	0.10171015	0.25286275	0.015434969	0.024009489	0.015100572	0.35051438	0.2040254	0.03634228
a17	0.09829139	0.2797025	0.018985843	0.12835181	0.023719499	0.33412012	0.09614257	0.020686334
a31	0.021433195	0.22861275	0.027226264	0.08953687	0.074944735	0.5106133	0.04199416	0.0056386977
a20	0.036331363	0.0917055	0.061502144	0.24275555	0.05030609	0.5056527	0.0050230557	0.0067235855
a31	0.13550653	0.42163387	0.02227071	0.107295476	0.026926082	0.22786115	0.037378494	0.021127764
a20	0.23627846	0.13620514	0.06686848	0.096913844	0.070883065	0.23768577	0.11682006	0.038345177
a8	0.13754374	0.39679724	0.024128282	0.03285138	0.024945006	0.17978202	0.10707857	0.096873775
a31	0.10839183	0.17125049	0.06824228	0.078360386	0.07081431	0.12564875	0.24943165	0.12786023
a24	0.074842565	0.15785621	0.09129624	0.1584943	0.08767791	0.17683037	0.18404168	0.0689607
a31	0.08779498	0.20597251	0.03764247	0.046456635	0.04706458	0.19645377	0.19575675	0.18285835
a10	0.06771925	0.131854	0.10210851	0.16317935	0.09751851	0.17200397	0.19405916	0.07155731
a31	0.15871558	0.15943702	0.053311896	0.07870058	0.058203377	0.16328897	0.11020208	0.21814051
a11	0.08063839	0.12536165	0.091438375	0.15093982	0.087821946	0.16537356	0.22863878	0.0697875
a46	0.14911439	0.15783179	0.07232216	0.09358209	0.0727086	0.15112166	0.10110602	0.20221329
a6	0.10458083	0.14587994	0.08717629	0.10398253	0.08678973	0.11391248	0.27024546	0.087432824
a31	0.18071474	0.22702554	0.053833064	0.08558907	0.05574584	0.11280424	0.16145861	0.12282889
a26	0.071965344	0.11694996	0.093354166	0.15759775	0.08932195	0.16941376	0.22879615	0.07260092
a31	0.16375363	0.19420186	0.084712274	0.09515524	0.08173751	0.13652878	0.13073656	0.11317414
a8	0.10470712	0.11482447	0.093257844	0.10660175	0.092572264	0.11465573	0.28103802	0.09234275
</S>	0.19411758	0.19277693	0.080115214	0.09363238	0.080008164	0.11769201	0.12096725	0.12069045
