 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.0015629914	0.02570047	0.011128304	0.52700734	0.046690285	0.0059122015	0.017033182	0.35990298	0.0050622285
a46	6.286661e-06	0.0004544188	0.00011008415	0.077471755	0.00075456884	0.00012470658	0.0022855662	0.9169945	0.0017979854
a31	3.437973e-05	0.00020876426	0.00010189321	0.022601055	0.00072903594	0.0011193597	0.015019744	0.9563186	0.003867196
a27	0.0030593425	0.0020859083	0.0018919937	0.024923615	0.0003887741	0.0014659838	0.02177147	0.94335365	0.0010592722
a41	0.00035296055	0.00093282777	0.00065852253	0.021064473	0.00032756888	0.00021789163	0.007637779	0.9683649	0.00044317913
a1	0.0035470547	0.023335962	0.0024958288	0.2871616	0.0011227203	0.0007883513	0.007591727	0.67327005	0.0006866764
a21	0.0032475318	0.02397643	0.0009235256	0.4407634	0.001082238	0.0008629226	0.0034340587	0.5247923	0.00091759616
a31	0.005953353	0.032691926	0.00076691154	0.5586144	0.0019204366	0.001019067	0.0032666917	0.39419213	0.0015750373
a13	0.0024190266	0.028051019	0.008821041	0.108453535	0.0026456537	0.012517772	0.034489147	0.80174613	0.00085662334
a31	0.019496232	0.18004091	0.0051314696	0.60796374	0.0038989498	0.004526399	0.01365534	0.15798953	0.0072974083
a41	0.015179823	0.26150146	0.037630558	0.17273109	0.0069720815	0.033790413	0.051400106	0.41649675	0.004297616
a35	0.02741997	0.38485053	0.026649442	0.21165611	0.012628826	0.016773932	0.043112397	0.2515818	0.025327012
a31	0.041079566	0.3072548	0.035302605	0.1428672	0.024199229	0.04732632	0.06319513	0.29791334	0.040861774
a14	0.058219854	0.40157852	0.03667009	0.16163608	0.021619676	0.060407575	0.056967273	0.18848522	0.014415729
a28	0.045445375	0.42016977	0.05084052	0.14437525	0.025621379	0.021860689	0.045610104	0.20705192	0.039024968
a31	0.09713886	0.29839036	0.06818518	0.113725394	0.042502113	0.049846634	0.08871424	0.18511777	0.056379445
a0	0.101063095	0.277492	0.07467235	0.13693528	0.062475633	0.09126434	0.08714203	0.11777235	0.051182985
a31	0.15277834	0.21905994	0.08534317	0.12652826	0.057228535	0.06108666	0.11297855	0.11314232	0.07185415
a46	0.120615385	0.2364967	0.08415735	0.118435405	0.07735759	0.09137058	0.09560207	0.102669686	0.0732952
a17	0.12598212	0.18013333	0.0966435	0.1101301	0.087133534	0.08896715	0.10432219	0.11398263	0.09270541
</S>	0.13718188	0.18178256	0.095411755	0.09935929	0.0838241	0.09290514	0.11428368	0.10805941	0.0871922
