 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.03952904	0.034235105	0.00025928844	0.0016826082	0.045465354	0.87679654	0.00020698081	0.001825107
a20	0.0014604948	0.0003010621	8.102771e-06	2.0090885e-05	0.0050575263	0.9812657	0.00083524187	0.0110517
a8	0.001350889	0.0024210382	1.2615894e-06	1.5026025e-05	0.0064804526	0.98626816	0.00016002696	0.0033030943
a20	0.00048834225	0.0060409307	8.091965e-05	0.00024151719	0.009459032	0.9523879	0.011514863	0.019786442
a31	0.018922357	0.045496777	0.00023114208	0.0012307861	0.03769379	0.6252162	0.07713278	0.1940762
a28	0.0022140276	0.010350268	0.00013510266	0.00053440104	0.030524064	0.849505	0.0254886	0.0812485
a31	0.07324617	0.092536576	0.0024621813	0.018361205	0.121012524	0.20587516	0.26944026	0.2170659
a18	0.105929606	0.28124472	0.018570509	0.06358869	0.07522822	0.16057083	0.19078489	0.104082495
a31	0.18311577	0.15531698	0.012930176	0.049766503	0.08331122	0.1446826	0.24053395	0.13034286
a3	0.12100093	0.23069273	0.06873417	0.103276424	0.07913209	0.08523649	0.21635707	0.09557012
a31	0.100888215	0.15992418	0.06791542	0.077336416	0.087090924	0.08720728	0.22843266	0.19120494
a18	0.111576885	0.13735493	0.11903061	0.12093251	0.118748516	0.116354354	0.15412934	0.12187286
a31	0.1188633	0.13737406	0.11323512	0.11474967	0.11700866	0.116730474	0.14123297	0.1408057
a17	0.11708392	0.12581988	0.124441236	0.12483456	0.124355465	0.12385482	0.13413565	0.12547454
a20	0.12245771	0.12785791	0.12180569	0.12223264	0.12285519	0.12291777	0.13033617	0.1295369
a31	0.12061245	0.12531787	0.12088491	0.12146179	0.121687636	0.121745326	0.14080358	0.12748645
a20	0.12288261	0.12397886	0.12274733	0.123023435	0.12289972	0.12618057	0.13457444	0.123712994
a31	0.12342306	0.1283524	0.12201166	0.122348286	0.122900374	0.12297401	0.12879972	0.12919055
a20	0.12332944	0.124099985	0.12337767	0.12358669	0.12347019	0.1254642	0.13271834	0.12395344
a46	0.12261197	0.12659498	0.122156434	0.122519985	0.12284794	0.12335086	0.13235798	0.12755989
a31	0.12195047	0.12467552	0.12206334	0.12246911	0.12249854	0.1230776	0.13792887	0.12533656
a46	0.12166366	0.12195163	0.12114138	0.12151268	0.121391185	0.13086657	0.13932241	0.12215044
a8	0.124450326	0.12753968	0.12302308	0.123206005	0.12364918	0.12433845	0.12601197	0.12778135
a39	0.12319644	0.12509164	0.12273768	0.12302925	0.123406924	0.12456629	0.13145095	0.12652081
a31	0.11837786	0.1212791	0.11781709	0.11874647	0.118402354	0.12228347	0.16187681	0.12121689
</S>	0.117595576	0.11784099	0.11613913	0.11643412	0.117155	0.16511044	0.13040462	0.119320154
