 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.015492106	0.018605346	0.019159986	0.1673185	0.058538917	0.71362644	0.0072586844
a39	0.0006826592	0.0011491033	0.0031498915	0.64381295	0.21163557	0.13858302	0.0009867845
a31	0.0010768074	0.0006750851	0.00093201286	0.0034631582	0.029669099	0.9636688	0.00051501475
a0	0.054413736	0.08832441	0.38596585	0.27695286	0.058390617	0.13054422	0.005408261
a31	0.04328352	0.013918973	0.10329916	0.15211684	0.06253436	0.60903555	0.015811555
a13	0.016001059	0.019899743	0.22222656	0.6696053	0.01607058	0.044515043	0.0116816545
a31	0.035419542	0.15588285	0.115219735	0.46828833	0.09205557	0.07717486	0.055959076
a37	0.09361944	0.089026205	0.096367285	0.28825378	0.08241977	0.16279802	0.18751559
a31	0.059073575	0.1340085	0.1116959	0.5270353	0.086631544	0.039284367	0.04227088
a11	0.1281725	0.14083561	0.12951773	0.18486011	0.13574365	0.14409846	0.1367719
a39	0.11017876	0.20169248	0.1677912	0.24298984	0.10214641	0.086133376	0.08906794
a0	0.096299395	0.3727065	0.21803594	0.16377737	0.04828339	0.050983034	0.04991432
a41	0.10902076	0.36249444	0.27989742	0.18024401	0.020887148	0.025384733	0.022071557
a0	0.098256975	0.38698515	0.2602682	0.18489805	0.016590547	0.036096703	0.016904412
a20	0.07049052	0.2524353	0.25051802	0.22079502	0.049740463	0.13505499	0.020965647
a31	0.076304495	0.19569229	0.21843526	0.19028465	0.06873777	0.2205489	0.02999662
a30	0.08684787	0.42098963	0.2495185	0.115653194	0.031597234	0.05990586	0.035487734
a41	0.077706024	0.479163	0.2545847	0.13082777	0.015619748	0.020354087	0.021744728
a31	0.050254993	0.3931406	0.15613972	0.099489436	0.089559056	0.1621286	0.04928772
</S>	0.10749005	0.11383623	0.11058637	0.108373605	0.13406587	0.31498197	0.11066592
