 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.20289877	0.41471714	0.036694575	0.078166835	0.025690828	3.0558564e-05	0.03572926	0.19002196	0.007938226	0.0064430074	0.00020531952	0.0014635449
a10	0.20677172	0.45045364	0.0020080355	0.0074196914	0.00026281754	1.473747e-06	0.0049795453	0.2216721	0.03666046	0.0641271	0.00019019567	0.005453255
a20	0.00080396864	0.0020377191	5.3512587e-05	0.00035773654	0.002989024	3.127762e-05	0.1773009	0.78501874	0.02565943	0.005235699	9.525723e-05	0.00041673004
a31	7.193088e-05	0.00042956663	0.00060325256	0.0008272308	0.006396274	1.2531212e-05	0.37704784	0.3884005	0.21425828	0.011045955	0.00011320731	0.00079351506
a20	0.0015652289	0.0019118201	0.00078682293	0.0024570061	0.001164348	7.4125426e-05	0.029913364	0.70437694	0.12656568	0.10225903	0.00071790133	0.028207757
a31	0.00066896336	0.0034694888	0.002449953	0.0071309083	0.0011882727	3.4379023e-05	0.042909283	0.31156352	0.56040096	0.06314668	0.0001546688	0.006882933
a17	0.028433615	0.015143228	0.0066566467	0.0045390297	0.0024143439	0.0041024433	0.102916956	0.35043442	0.19881171	0.26772514	0.0033760618	0.015446349
a31	0.01592547	0.04014418	0.010456048	0.017721532	0.0038735413	0.0018127552	0.057261858	0.13461362	0.52958995	0.16272908	0.0059707533	0.019901183
a26	0.029037125	0.016035318	0.0004201772	0.0029819887	0.018106032	0.035569057	0.11121486	0.084785424	0.46871188	0.23097038	0.0014341945	0.0007335265
a23	0.06936564	0.06287573	0.004645183	0.0067516086	0.0039292015	0.012494476	0.06647071	0.0704418	0.5257865	0.16800523	0.0031639296	0.0060700043
a31	0.2119905	0.13255145	0.0075411745	0.005885049	0.0046124835	0.016530657	0.03202964	0.037086215	0.1595272	0.36338186	0.014550933	0.014312737
a20	0.07644506	0.07209531	0.014426324	0.017971734	0.020798527	0.108133376	0.03370224	0.11175886	0.31340617	0.20984963	0.008711059	0.012701741
