 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.0020759318	0.0010027542	0.18300241	0.040098123	0.22315636	0.06988882	0.47912377	0.0016518289
a21	0.0007936837	0.00041322206	0.09569258	0.0054571303	0.058299754	0.034727897	0.8024902	0.0021254746
a37	2.5709717e-06	1.6540041e-06	0.00018217694	0.0014990548	0.18960693	0.7829313	0.025579173	0.00019706067
a31	1.5583062e-05	1.4328106e-05	0.0002424799	0.01021102	0.16002683	0.35081294	0.47842824	0.00024861025
a17	0.009396417	0.00532748	0.0024936297	0.013672821	0.32583308	0.6317812	0.010988988	0.00050625857
a20	0.0022164162	0.00083589094	0.0056796013	0.014706569	0.2686898	0.62616634	0.08140204	0.0003034121
a41	0.027823204	0.00747672	0.031154796	0.032488883	0.1175795	0.1651387	0.61746836	0.00086982327
a31	0.052821845	0.00814819	0.042197615	0.029276254	0.039635997	0.053107757	0.77303153	0.00178088
a46	0.043212008	0.010147504	0.016961794	0.030352645	0.35376832	0.50447667	0.038635824	0.0024451916
a31	0.25431135	0.06867871	0.05896251	0.01626504	0.043995235	0.03890548	0.4906569	0.028224794
a13	0.097430095	0.018344723	0.049036965	0.07390865	0.27631557	0.31422982	0.15628596	0.014448209
a41	0.2273741	0.047440246	0.06442797	0.0123467995	0.020511528	0.025054028	0.5604151	0.042430185
a31	0.101316705	0.022868475	0.031098159	0.013913768	0.0118788285	0.024640255	0.76366067	0.030623065
a33	0.06664472	0.016022243	0.058725875	0.06319274	0.031061675	0.057073876	0.69002056	0.01725833
a31	0.15087721	0.0322268	0.025850402	0.012018584	0.011002955	0.015321028	0.7160194	0.036683656
a28	0.05058697	0.023583168	0.073894285	0.08557683	0.031944048	0.05308749	0.6563535	0.024973797
a20	0.18764386	0.042020887	0.038100827	0.018854514	0.02091312	0.020114943	0.6297825	0.04256941
a8	0.10881516	0.04931653	0.04150223	0.03330507	0.033903256	0.044498693	0.6386834	0.04997567
a31	0.06222517	0.034685418	0.04934227	0.05509938	0.026844306	0.052960917	0.661412	0.057430502
a39	0.085419774	0.038926214	0.11840488	0.13225229	0.08517906	0.2364284	0.23125657	0.07213276
a41	0.17075881	0.09348436	0.027907183	0.014468476	0.023582598	0.01623302	0.55171585	0.10184973
a13	0.22520351	0.088617645	0.07238951	0.071997285	0.07112355	0.12784061	0.27932784	0.06350007
a31	0.21777219	0.05960278	0.0684819	0.08007732	0.050006103	0.09690562	0.38873863	0.03841549
a35	0.12712435	0.037956033	0.10671073	0.07544975	0.113782614	0.39410537	0.10562011	0.039251108
a31	0.3530883	0.08409479	0.04570389	0.021480942	0.045835145	0.035930198	0.31057402	0.10329277
a21	0.08214328	0.06094749	0.20928144	0.22634418	0.070611045	0.11039596	0.17507578	0.065200806
a31	0.36803964	0.09575659	0.06543909	0.052029297	0.056845196	0.050540987	0.23389672	0.07745248
a10	0.072221935	0.06539765	0.21375462	0.23829068	0.072078265	0.10022414	0.16665651	0.07137617
</S>	0.34567612	0.108435825	0.08596275	0.08022228	0.07798416	0.07113118	0.14705098	0.08353667
