 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.0049780533	0.091556795	7.322301e-05	0.007308146	0.002465902	0.00022298293	1.4271061e-05	0.0012839652	0.88508564	0.0070110685
a31	0.023461532	0.4217962	6.0397642e-06	0.0003017932	0.0005299419	0.0009915723	7.7571895e-05	0.016067142	0.45354995	0.083218254
a10	0.000390208	0.018635703	2.5865089e-07	1.3948128e-05	3.6222882e-05	0.00052908243	3.9776147e-05	0.0044692047	0.9595204	0.016365187
a41	0.00025261412	0.006344667	6.1040946e-06	0.00017540739	0.001985566	0.005982955	0.0002811923	0.03136912	0.94437146	0.009230962
a24	3.620654e-06	0.00034903653	4.5500377e-07	2.8685236e-05	6.318898e-05	1.4975083e-05	3.7163923e-07	5.56602e-05	0.99942553	5.855126e-05
a46	1.4237088e-06	4.90614e-05	8.7265516e-07	0.00010208583	0.00014500663	0.00028781468	2.2416043e-05	0.00039894457	0.99897504	1.7419183e-05
a24	9.7071215e-06	0.00088071934	2.2151671e-07	2.7895268e-05	1.5079083e-05	4.1185744e-05	3.874476e-06	0.00016561599	0.99876803	8.75951e-05
a37	9.944513e-05	0.0025836562	1.03647235e-05	0.00047362535	0.0002450851	0.00031437035	2.1023654e-05	0.002428483	0.9931104	0.00071354076
a46	0.0015168661	0.004490907	2.1519707e-05	0.0007417321	0.0004727185	0.00044663475	0.00017384555	0.005039292	0.984006	0.0030904326
a31	0.0065828306	0.014086998	5.2776137e-05	0.002810681	0.002876352	0.001821092	0.0010721213	0.012630286	0.95011467	0.007952178
a20	0.0010355476	0.0037523904	4.0027935e-05	0.0017257422	0.0014284711	0.0016543743	0.00031357657	0.009274824	0.98007274	0.0007023414
a8	0.0012062613	0.004649534	1.0388918e-05	0.00010846158	0.0002212133	8.419403e-05	5.9685197e-05	0.00090527895	0.9922639	0.00049113337
a31	0.0048978115	0.018563192	0.00011314482	0.0028089136	0.0051032356	0.0014527002	0.0005798995	0.010153937	0.9504835	0.005843686
a10	6.9341055e-05	0.00038429	1.6736696e-05	0.0008906366	0.00040868873	0.0001958866	8.4385196e-05	0.0008764674	0.99706584	7.751567e-06
a31	0.026248744	0.04512261	0.00021653283	0.0012143727	0.00047770888	0.00054048817	0.0005499423	0.002919335	0.92075706	0.0019532472
a10	0.0031405566	0.004459155	0.0005218749	0.0017755927	0.0015101124	0.010350192	0.0058884253	0.015269918	0.9568826	0.00020153534
a11	0.2576155	0.12237337	0.0015460891	0.0048080017	0.0028391976	0.007312488	0.012984382	0.013802564	0.55305314	0.023665324
a37	0.096434824	0.1460687	0.0049796053	0.008596719	0.005489641	0.025925975	0.040713284	0.034826264	0.6114549	0.025510086
a31	0.08212785	0.15064469	0.0064350017	0.008809002	0.0071505024	0.034491137	0.056643598	0.046089586	0.5563186	0.051290046
a20	0.014137294	0.04588922	0.006762814	0.007701223	0.012587659	0.09498013	0.07196957	0.08971709	0.65224624	0.0040087267
a41	0.22596376	0.3055118	0.004603112	0.0078202775	0.0051871836	0.01657883	0.04197948	0.021972414	0.2759915	0.094391696
a11	0.10849818	0.11722721	0.011405057	0.015058496	0.011113195	0.027921015	0.09300581	0.041312784	0.51922935	0.055228915
a27	0.18802784	0.053549256	0.011567759	0.02021802	0.0099912705	0.039949723	0.11227109	0.09563346	0.44238916	0.026402384
a0	0.14380261	0.046593957	0.010068052	0.010745438	0.0053956276	0.028880892	0.05345601	0.18240096	0.50322914	0.015427326
a20	0.038624138	0.03455146	0.0012053119	0.0039522504	0.0173859	0.02815873	0.014237035	0.06423643	0.7658095	0.03183927
a31	0.033690672	0.112674214	0.0006930369	0.018811237	0.032894004	0.05361742	0.015688207	0.11611992	0.50959265	0.106218666
a17	0.101246305	0.040530823	0.007229558	0.017756032	0.02101226	0.052293774	0.02787693	0.13715905	0.58918834	0.005706885
a20	0.33493286	0.115206435	0.008348622	0.013348722	0.007627548	0.018862644	0.04704216	0.07612833	0.35043836	0.028064331
a37	0.084928766	0.035011157	0.0031508426	0.005390546	0.018639354	0.05740794	0.029950272	0.10212043	0.63946044	0.023940187
a31	0.044661596	0.034811426	0.0015448598	0.011406745	0.046161205	0.12939027	0.05297036	0.22658266	0.42738628	0.025084598
a0	0.30315658	0.17396668	0.020410055	0.046249624	0.020618333	0.04916251	0.04972462	0.109178364	0.2105509	0.01698235
a17	0.38655066	0.06684869	0.020070735	0.044607926	0.017046291	0.029004572	0.11633339	0.07574587	0.2157976	0.027994214
a28	0.031907726	0.021738945	0.0053275875	0.019946247	0.022243414	0.04468154	0.035972375	0.20937176	0.5993819	0.009428431
a31	0.016593324	0.021761429	0.0052574845	0.023542779	0.029940879	0.049150873	0.066727795	0.33171904	0.4470002	0.008306242
a20	0.07810137	0.073033094	0.040352788	0.05275247	0.104427084	0.16667408	0.07426425	0.14154635	0.16093528	0.10791328
a28	0.2566334	0.12427912	0.05939979	0.06125648	0.060501263	0.06261262	0.07058395	0.062558904	0.13906409	0.10311043
a15	0.17970052	0.03099581	0.0171126	0.03157916	0.027512172	0.047027778	0.027301064	0.044412367	0.56648344	0.027875101
</S>	0.08811833	0.038816813	0.0106598735	0.025675	0.016219107	0.020261958	0.01122578	0.05217558	0.7217524	0.015095136
