 	voglio	che	Maria	venga	domani	</S>
a20	0.22168729	0.08940195	0.001382811	0.6678409	0.0059291353	0.013757881
a21	0.025632389	0.015030024	7.638977e-05	0.9434183	0.002406351	0.013436416
a31	0.016571203	0.0866643	0.00067646604	0.34685254	0.31783956	0.2313959
a37	0.0041091726	0.0139348665	0.00049959	0.59113514	0.17709054	0.21323065
a31	0.0011781323	0.008392348	0.00017919765	0.032667123	0.7271989	0.2303843
a35	0.02652931	0.24808407	0.0014435921	0.0963858	0.14870253	0.4788547
a31	0.037529137	0.36109924	0.008142092	0.14638914	0.14642014	0.30042028
a20	0.017796103	0.2524703	0.015393284	0.078843795	0.2979805	0.33751607
a31	0.0498541	0.36374435	0.09487101	0.14018606	0.20384738	0.14749716
a18	0.013822099	0.065178275	0.114624485	0.20132346	0.30771852	0.29733315
a31	0.13257875	0.23935561	0.14975905	0.15828966	0.16450027	0.15551671
a3	0.107808955	0.1519528	0.17321594	0.18422219	0.19250832	0.19029185
a13	0.1570514	0.18979314	0.1619663	0.16393586	0.16467357	0.16257976
a37	0.14651352	0.26438788	0.14485602	0.14843254	0.15674806	0.13906191
a46	0.1574255	0.38423845	0.111004725	0.120028496	0.13547494	0.09182793
a31	0.13240133	0.375579	0.11770259	0.13833088	0.14496371	0.09102249
a18	0.11713481	0.1602673	0.105681986	0.3341347	0.1561813	0.12659991
a46	0.21541569	0.41787666	0.1008888	0.108669706	0.083656825	0.07349223
</S>	0.15162586	0.21369198	0.15109019	0.15580916	0.17834875	0.14943407
