 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.00070402015	0.5547487	0.44427642	2.0836114e-05	8.701371e-06	9.167719e-06	0.00023204011
a20	2.9372577e-05	0.7698784	0.18282805	8.0657475e-05	3.062944e-06	0.00010773561	0.047072716
a35	1.6567024e-05	0.9718428	0.027517509	1.0549589e-05	3.8424223e-06	4.373113e-05	0.00056498
a20	0.00019055321	0.8378184	0.12325828	0.0002561285	0.00010676077	0.0027037344	0.035666194
a38	0.0013840919	0.11662013	0.7711943	0.0006103922	0.00037723704	0.005136355	0.104677625
a31	0.0017103881	0.045137398	0.88953096	0.000634734	0.0006507624	0.0070895716	0.05524622
a18	0.0006622931	0.8817082	0.08580506	0.00049961667	0.00017780412	0.0020179653	0.029129049
a23	0.00023173093	0.008383447	0.9900311	9.715934e-05	0.00014695044	8.3435785e-05	0.0010262132
a24	0.0015583149	0.05823854	0.91710055	0.001577144	0.0011653856	0.002922083	0.017437879
a37	0.0039203875	0.09199326	0.860027	0.0033635742	0.0017362845	0.007136616	0.031822745
a20	0.0041379207	0.10207081	0.85737586	0.0032674605	0.002962076	0.011733767	0.018452097
a31	0.0046125567	0.10216756	0.86503345	0.0028532601	0.0038297721	0.011551903	0.00995147
a20	0.0026216633	0.10117568	0.89194167	0.0007517412	0.00026233977	0.0012064512	0.00204042
a33	0.008027744	0.09805252	0.8125212	0.0074684	0.014320516	0.03035967	0.029250037
a31	0.016799461	0.17794633	0.7535767	0.0078187445	0.008206877	0.019130448	0.016521385
a20	0.014472544	0.03542338	0.8365729	0.016641252	0.018385664	0.062351897	0.016152436
a31	0.06778903	0.08084938	0.16401215	0.07809981	0.09896109	0.37132946	0.13895908
a20	0.05992333	0.06193107	0.2666381	0.0734975	0.096164174	0.3796206	0.06222518
a31	0.06016674	0.06410074	0.104975395	0.07886925	0.11530841	0.448193	0.12838642
</S>	0.04006845	0.039842412	0.2391692	0.088317834	0.15483819	0.3921946	0.045569297
