 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.045677267	0.024954977	0.2051263	0.009351693	0.008212935	0.7051842	0.0014925518
a31	0.021159537	0.009823539	0.013673667	0.0029435563	0.014445907	0.93028253	0.0076712347
a17	0.00417585	0.009985914	0.010765002	0.0039206455	0.02243294	0.89656615	0.052153572
a31	0.0005330923	0.00023373919	0.015594968	0.0071432577	0.0033241494	0.9693068	0.0038639808
a14	0.013534705	0.012482347	0.079560645	0.008664652	0.007436687	0.8758495	0.0024714246
a17	0.005463708	0.0047204033	0.043855183	0.014113038	0.041630607	0.8876801	0.002536967
a31	0.14633572	0.029369278	0.023524547	0.04288997	0.17016272	0.58082366	0.0068941303
a11	0.6088693	0.07257278	0.012030156	0.017074835	0.076287426	0.18353169	0.02963379
a35	0.3121663	0.024777558	0.009286393	0.036457352	0.30760664	0.2776435	0.032062296
a38	0.07360296	0.0044206902	0.01331472	0.038492754	0.1714293	0.69249403	0.0062455297
a31	0.05827502	0.0013483216	0.0076766047	0.01969173	0.05885799	0.84982777	0.0043225978
a21	0.034087215	0.034078926	0.07741714	0.088135295	0.22415455	0.5358968	0.006230061
a31	0.26207978	0.009187165	0.007010241	0.0067304536	0.16283761	0.52477497	0.027379774
a24	0.08161665	0.09545739	0.052941125	0.12577	0.14926887	0.47746405	0.017481806
a8	0.15168703	0.023183692	0.015377211	0.014783903	0.18889931	0.566575	0.039493885
a23	0.052397534	0.03946334	0.037572928	0.0411495	0.11854837	0.6621146	0.04875378
a31	0.047124192	0.027765328	0.02732705	0.03708983	0.12940857	0.68317103	0.048113976
a8	0.11431117	0.044474438	0.1599179	0.16839005	0.16642666	0.24226439	0.1042153
a23	0.1356019	0.02458206	0.019126024	0.019231338	0.1097968	0.61740977	0.074252136
a31	0.09269421	0.061766386	0.06710076	0.09143788	0.13652128	0.47286195	0.07761757
a10	0.08119944	0.044525925	0.1682278	0.18727103	0.18208091	0.21333976	0.12335518
a37	0.16044863	0.055387516	0.032374058	0.030274406	0.10882796	0.5201685	0.092518985
a46	0.27040216	0.096493416	0.08761494	0.09381388	0.10258015	0.25532597	0.093769506
a8	0.08142311	0.06613714	0.07402136	0.103180155	0.13433097	0.46250337	0.07840389
a31	0.06882333	0.043742348	0.04944203	0.06831836	0.16814034	0.5261875	0.07534603
a20	0.069607094	0.042249613	0.18303943	0.1867432	0.18257603	0.19615477	0.1396299
a8	0.14340705	0.083561994	0.030638393	0.029925	0.09318201	0.48872963	0.13055591
a13	0.1043446	0.09616948	0.099802844	0.11061199	0.13374074	0.35124838	0.104082026
a18	0.13966748	0.07032358	0.07570493	0.1081189	0.15238602	0.36413372	0.089665346
</S>	0.10639942	0.048521575	0.105627306	0.15766184	0.17832302	0.32371464	0.079752125
