 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.015809799	0.0087387115	0.27230698	0.062206056	0.27896985	0.024377754	0.09777245	0.00091868674	0.006167676	0.039108697	0.17931113	0.012919699	0.001392474
a31	0.025183477	0.0064716777	0.025851332	0.015792178	0.03100128	0.0040592356	0.015488058	1.8385217e-05	0.0007962152	0.04246969	0.6815867	0.15043005	0.0008517839
a21	0.005383688	0.0017000439	0.009076759	0.0056041135	0.07851996	0.027152095	0.4098996	0.00010351778	0.007884288	0.102030225	0.2584159	0.08683845	0.0073913126
a24	0.0025092997	0.00028170634	0.01810524	0.005173655	0.06539925	0.3090521	0.49799368	2.0730538e-05	0.00070932525	0.008852377	0.0885214	0.0031724123	0.00020875593
a31	0.00034568246	0.00058659515	0.0075494857	0.0024708372	0.05580927	0.13777728	0.41092587	0.00014483265	0.020048598	0.24105294	0.09078349	0.030646313	0.0018587607
a17	0.0010647313	0.0018923953	0.0051554157	0.0060854885	0.045748357	0.0746206	0.71187025	0.0009264075	0.024796765	0.06304014	0.010131944	0.03801981	0.016647672
a31	0.00015176758	0.00026802626	0.0007021511	0.0015104756	0.081986845	0.034076225	0.4702554	0.00012402938	0.025605787	0.24149203	0.07949164	0.062395416	0.0019401513
a20	0.028271709	0.034551147	0.016154727	0.013757089	0.018631056	0.043431967	0.52178293	0.011192283	0.11125298	0.11303498	0.04533966	0.00978203	0.03281744
a13	0.0010538143	0.0020577228	0.0018209928	0.0054169614	0.041045737	0.010236017	0.26065302	0.0010408527	0.10548287	0.42455053	0.06943422	0.06329038	0.013916908
a17	0.0024078155	0.0027635125	0.013632003	0.05454303	0.087299824	0.053483114	0.059475575	0.0014817048	0.025870401	0.11268286	0.5583607	0.024157094	0.0038423832
a8	0.0040509533	0.0035545765	0.03532531	0.042538982	0.03469697	0.03472141	0.038908962	0.0003971451	0.008895888	0.041016962	0.73772895	0.015264359	0.0028995152
a31	0.0032286858	0.0023580908	0.032899365	0.04053537	0.07300488	0.06330138	0.04079163	0.00095915515	0.005997076	0.017012907	0.71281934	0.005290685	0.0018013477
a39	0.011271435	0.004175525	0.06956635	0.15426059	0.0979404	0.056482006	0.16467147	0.0007029832	0.052615877	0.054003146	0.3168991	0.016191272	0.0012198228
a31	0.028721053	0.02582367	0.033370107	0.05028528	0.026528064	0.0058052326	0.046820994	0.0009897624	0.07852463	0.06981986	0.6245143	0.007309226	0.0014878468
a37	0.0073585273	0.0061043794	0.004750461	0.0072478857	0.0069160857	0.006211139	0.03774082	0.006846654	0.080113284	0.55608106	0.19557434	0.070916325	0.014139067
a8	0.058894895	0.026962698	0.04148374	0.020468874	0.013919955	0.0071173916	0.051191296	0.0071941162	0.13368025	0.13557231	0.41479626	0.06577143	0.022946777
a31	0.06037142	0.016911598	0.031145735	0.025924252	0.016320683	0.0132784955	0.022674764	0.01100952	0.05200199	0.13694142	0.4803941	0.122004926	0.011021065
a8	0.014841495	0.0138490405	0.007201711	0.013400056	0.013568605	0.013132695	0.024829764	0.009650179	0.03229726	0.113965236	0.54872	0.1818426	0.012701313
a23	0.08822069	0.02520522	0.024659645	0.036411066	0.030278888	0.018345844	0.04003016	0.009731491	0.05901257	0.053023204	0.5421768	0.06673202	0.0061724233
a8	0.06188795	0.028929442	0.02212638	0.025559768	0.02808466	0.030739043	0.048171826	0.021127399	0.07641792	0.08178057	0.4246171	0.13742769	0.013130241
a20	0.09243451	0.032411367	0.031202482	0.04388002	0.04230167	0.04175019	0.054920428	0.024264807	0.07305414	0.052436583	0.4178879	0.08317607	0.010279835
a31	0.0903062	0.02271155	0.10472222	0.1346888	0.11719242	0.14336564	0.13412768	0.011602106	0.067491084	0.039368644	0.108732305	0.021267971	0.0044234116
a28	0.05464265	0.023569016	0.106587335	0.14774595	0.10690547	0.04735765	0.10644461	0.006035486	0.12479239	0.1588099	0.082489535	0.026941175	0.0076788706
a31	0.11018864	0.03314408	0.05080779	0.061543446	0.021644749	0.011381218	0.036069714	0.007590453	0.06352888	0.045795698	0.54116416	0.014598757	0.0025424154
a46	0.05505171	0.052992724	0.039660882	0.039418537	0.036558755	0.034828164	0.046118572	0.032306217	0.056649074	0.14035937	0.33748308	0.096089564	0.0324833
a38	0.09257688	0.033799056	0.03600637	0.033634424	0.030193811	0.025545733	0.042993527	0.01997498	0.0504009	0.06513547	0.38739002	0.16148773	0.020861056
a13	0.07023281	0.05710301	0.054021936	0.055128466	0.055223502	0.055535734	0.06359788	0.05100145	0.06265931	0.0789779	0.19939958	0.14571227	0.05140611
a31	0.15231651	0.07879426	0.05383365	0.06634142	0.06652705	0.063508846	0.09959806	0.03296703	0.098975874	0.10186831	0.099599764	0.053995874	0.03167329
a17	0.04149407	0.04120569	0.084376216	0.06412237	0.039521717	0.047289614	0.034880154	0.023868753	0.057510614	0.109206654	0.3197596	0.097558655	0.03920589
a31	0.13337302	0.06198377	0.06644151	0.067086495	0.05624794	0.04355803	0.06755162	0.036279082	0.11835757	0.09225867	0.18470669	0.044958804	0.027196744
a35	0.0593851	0.05999155	0.07209553	0.06600179	0.05788317	0.059563875	0.05668522	0.052076798	0.06205991	0.07952829	0.19078335	0.1271798	0.05676572
