 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.0021199821	0.0069189686	1.2469312e-05	0.00010743527	3.5841751e-06	0.00016473021	1.1482647e-05	8.971978e-06	0.00040063416	3.1722568e-05	0.0007853393	4.4204688e-05	0.01574463	0.07537377	0.27600452	0.17715372	0.44077224	0.0043415576
a31	4.521199e-05	0.00021613105	3.90355e-07	5.038831e-06	9.728959e-07	2.6179647e-05	2.0336615e-06	5.9440713e-06	0.00011199768	1.3155104e-05	0.00023507995	1.7340428e-05	0.010254674	0.029401127	0.031216972	0.1512429	0.71000427	0.06720067
a5	1.8528378e-06	0.00013726355	1.1072407e-07	3.0607357e-06	5.0317578e-08	1.286788e-05	3.3476903e-07	2.116218e-07	6.21653e-05	6.1417536e-06	0.00014664774	1.0177661e-05	0.04619225	0.35521773	0.4776746	0.029300544	0.08596441	0.0052696154
a7	4.387729e-07	3.9778793e-06	2.8563863e-07	2.3915489e-05	1.2588474e-07	4.2524287e-05	1.8985482e-06	8.863989e-07	0.00011680019	1.0330673e-05	4.623718e-05	1.5795886e-05	0.020162942	0.5879371	0.32862672	0.009766466	0.052813206	0.0004303464
a37	1.966264e-06	4.069548e-05	1.357983e-07	1.32947125e-05	8.899901e-08	4.6040066e-05	1.6535795e-06	7.416368e-07	0.00029979806	1.1524371e-05	0.00020825563	1.3087685e-05	0.011820961	0.24271062	0.60435075	0.024086166	0.11623036	0.00016385317
a7	3.1100312e-06	0.000118424476	3.164499e-07	2.5852041e-05	1.628064e-07	7.2788585e-05	2.2800373e-06	1.0225422e-06	0.0005841486	1.8861432e-05	0.00082418125	2.681026e-05	0.019985437	0.194692	0.40892467	0.09203925	0.2817951	0.00088553596
a20	1.1519493e-05	0.00025293062	2.925413e-07	1.3484924e-05	1.4867393e-07	2.451698e-05	1.3597644e-06	6.6676034e-07	0.00039166855	7.373987e-06	0.0014561643	1.3484681e-05	0.028863776	0.21104264	0.40768436	0.14492168	0.20369071	0.0016232253
a31	1.8867975e-05	0.00058341	1.7942976e-07	1.06722255e-05	9.7085945e-08	5.738873e-05	1.4792175e-06	2.3622334e-07	0.00036164964	1.3189894e-05	0.0010557608	2.141168e-05	0.016874181	0.060053613	0.16639376	0.2205362	0.5301697	0.00384821
a17	5.309803e-06	6.6386434e-05	1.5722594e-06	1.2347829e-05	1.8135216e-07	2.248695e-05	6.6624184e-06	4.951969e-07	4.632691e-05	1.24274175e-05	2.6128888e-05	1.3260419e-05	0.0032409942	0.3335733	0.51956767	0.016245132	0.12520327	0.0019560026
a29	6.4511164e-06	9.099021e-05	2.1188453e-07	7.2059186e-07	2.6440555e-08	6.9270727e-06	4.6260067e-07	1.2412862e-07	3.0291896e-05	1.4380322e-06	7.045999e-05	1.6940411e-06	0.0027367638	0.029160356	0.92154837	0.022829758	0.023302225	0.00021273686
a39	1.5337582e-05	0.00017519137	2.0636355e-07	4.0266373e-06	6.1401806e-08	1.2541138e-05	8.0437025e-07	1.4394303e-07	5.2800162e-05	1.5570447e-06	0.00025407894	2.1817477e-06	0.00735172	0.07869689	0.7903207	0.05946239	0.063283116	0.0003662809
a31	8.24762e-06	0.00019208934	2.1346005e-07	4.2543747e-06	5.0968037e-08	9.846605e-06	6.8770385e-07	6.683808e-08	3.0720814e-05	2.1783123e-06	8.5906606e-05	3.006266e-06	0.002166207	0.042059448	0.6313682	0.18851931	0.13494883	0.0006007382
a3	0.000106321524	0.0004920624	4.298142e-05	7.6764045e-05	5.2012606e-06	0.0007286095	0.00016135389	1.0549426e-05	0.00118717	0.00040100742	0.00013222756	0.00027156275	0.0028831908	0.20232236	0.5580051	0.042676292	0.17167716	0.018820094
a29	8.788396e-05	0.000858661	3.920981e-06	3.7297589e-06	4.950162e-07	5.745148e-05	6.2036947e-06	2.86543e-06	0.00021993493	2.2730941e-05	0.00056995125	2.3368777e-05	0.016171997	0.13153604	0.7913341	0.032963164	0.025702912	0.00043472328
a20	0.00031634778	0.0030734418	6.6501825e-06	2.2956709e-05	1.9176211e-06	0.00013260356	2.4877741e-05	5.939213e-06	0.00071336044	4.970751e-05	0.0019112412	3.7334124e-05	0.018737294	0.09289616	0.6514014	0.08554281	0.14098248	0.00414352
a31	0.00016402386	0.0011627934	4.8361208e-06	1.8161352e-05	1.0351526e-06	0.00013023557	1.6286285e-05	2.835435e-06	0.0007914603	3.6868976e-05	0.001089233	3.0307208e-05	0.0042214775	0.026077531	0.4007957	0.2093109	0.35174373	0.004402566
a13	0.00031824785	0.00082293333	0.00026129244	0.00045545315	6.357519e-05	0.006845128	0.0011232481	3.309227e-05	0.016227704	0.0025802955	0.0024307403	0.0019417764	0.013586943	0.35074288	0.33178648	0.031469036	0.22133125	0.017979907
a29	0.0001111973	0.001531333	7.0423575e-06	2.7006995e-06	9.2093535e-07	5.8794685e-05	1.1352827e-05	5.8666674e-06	0.000145435	3.1569994e-05	0.00041007178	3.060044e-05	0.008751256	0.097791694	0.7974739	0.06263532	0.030635016	0.000366038
a41	0.001199494	0.010310798	9.261898e-05	0.00019717662	2.5792708e-05	0.00078242907	0.00035065337	7.1620314e-05	0.0055072424	0.0006323844	0.010006565	0.00040008727	0.017137984	0.11197601	0.30937588	0.20250511	0.31663734	0.012790772
a10	0.00020444338	0.0010214063	2.0473779e-05	4.2671916e-05	4.118026e-06	0.00017053538	5.8203354e-05	1.0700371e-05	0.0012012247	0.00012383473	0.0027335929	8.7863824e-05	0.0037564992	0.012824182	0.10500075	0.28791752	0.5788573	0.00596466
a24	7.022656e-05	0.00023570165	7.768632e-06	1.4592158e-05	1.0035707e-06	8.598276e-05	1.6564218e-05	2.4992514e-06	0.00042266716	3.9696704e-05	0.0006943607	3.081833e-05	0.0012131378	0.0032337678	0.071969256	0.29481667	0.62500787	0.002137453
a31	7.367293e-05	0.00023045712	1.2032144e-05	8.975995e-06	1.4044475e-06	5.0097755e-05	1.5655369e-05	5.090359e-06	0.0002307514	3.2294898e-05	0.000564916	2.9178042e-05	0.001337535	0.003267362	0.039635047	0.5055568	0.44753304	0.0014157065
a13	0.00029951663	0.0007482594	0.00023750885	0.0009022504	7.5043936e-05	0.009347009	0.00079265336	4.6193607e-05	0.01567517	0.0022933253	0.009279335	0.0022623013	0.04418171	0.31397077	0.4211082	0.006356355	0.17081511	0.0016092055
a8	0.00032917806	0.0012302116	1.9801886e-05	3.5951414e-06	2.7983613e-06	0.00018098553	3.6739435e-05	1.7942892e-05	0.0003512825	0.00010379604	0.0006965935	8.553995e-05	0.0044907937	0.052508656	0.45555618	0.28586903	0.19755273	0.00096403307
a31	0.0024769353	0.0034978809	4.1239975e-05	0.000119566364	1.7870632e-05	0.0008389491	0.00017272108	3.9756585e-05	0.0014474032	0.00031679426	0.007888559	0.00018589066	0.018858057	0.02870978	0.13594173	0.06758402	0.73000926	0.001853558
a13	0.00014147913	0.00046297206	8.308132e-05	0.00036226914	3.750258e-05	0.0014317294	0.00016425145	3.764398e-05	0.0066954736	0.00022414487	0.0063533694	0.00023030941	0.04439597	0.29203618	0.2146794	0.02819036	0.3989933	0.0054805996
a46	0.0016350141	0.0036974922	9.0760725e-05	1.0063513e-05	1.4128818e-05	0.0007248723	0.00017526734	8.201644e-05	0.0012221236	0.00045357674	0.0022803019	0.00035928586	0.005320929	0.02229569	0.15776175	0.40569118	0.396617	0.0015685735
a24	0.01615977	0.0054784077	0.0003905433	0.0011008718	0.00031783394	0.008254433	0.0017184383	0.00045232242	0.011613882	0.0025852635	0.040466376	0.0013646273	0.02209361	0.033208676	0.10221983	0.014346006	0.7360128	0.0022162944
a31	0.075393245	0.027525133	0.0006217194	0.00029288023	0.00039879198	0.012529027	0.0025854674	0.0008171124	0.03322614	0.010229527	0.029882139	0.0040214467	0.009821085	0.008170231	0.04139982	0.024488593	0.7104858	0.008111786
a24	0.004883513	0.002301925	0.00270947	0.009622726	0.0029506339	0.01661763	0.0035060556	0.0030073368	0.08772686	0.0044084038	0.20895502	0.004153863	0.117560916	0.16608718	0.18595943	0.025793655	0.15264942	0.0011060294
a31	0.109791115	0.041056912	0.0010225249	0.00021648701	0.0014527931	0.018534854	0.0035840743	0.003262055	0.051158126	0.011208942	0.022044485	0.0029821477	0.011945497	0.008328611	0.016239105	0.031808894	0.6402943	0.025069024
a13	0.017287292	0.013822382	0.013460326	0.022867588	0.028345926	0.032326836	0.016936604	0.028402982	0.079097226	0.023120977	0.19601543	0.014301849	0.0648655	0.14207011	0.18608841	0.028718702	0.08999536	0.0022765244
a31	0.101445705	0.030005317	0.0020235295	0.0008040789	0.005068809	0.026735185	0.0056454884	0.0068578916	0.0964985	0.015381705	0.040675823	0.005268159	0.018070083	0.01547313	0.017391352	0.011615211	0.57970726	0.02133279
a37	0.029330755	0.028128134	0.02132009	0.02848531	0.059329282	0.047283053	0.02636647	0.05904936	0.08214412	0.039095722	0.1311263	0.021504546	0.051269207	0.10388872	0.17323898	0.03054684	0.06402023	0.0038728765
a31	0.07942742	0.028144483	0.0034308392	0.0017219816	0.012160887	0.026326915	0.00763155	0.014214162	0.09117391	0.01701554	0.046164937	0.0066162064	0.028393045	0.026204877	0.019922845	0.0152623365	0.5508581	0.025329951
a20	0.035539962	0.038083095	0.027930774	0.037133735	0.07748636	0.05793675	0.034381267	0.07696776	0.07518208	0.05003318	0.0963683	0.027337857	0.037960246	0.07301784	0.14895816	0.03662335	0.062446654	0.006612664
a31	0.059097894	0.028182186	0.0056689978	0.0031365394	0.021228403	0.03017556	0.011049109	0.022871066	0.06843548	0.020628007	0.039591707	0.008535712	0.028230093	0.028079383	0.017830547	0.024759537	0.5532925	0.029207295
a20	0.03275728	0.040753137	0.036375966	0.050508328	0.083651684	0.06820897	0.044102907	0.08321152	0.07259665	0.059845448	0.082293734	0.03520203	0.025804829	0.04764184	0.124951266	0.040600028	0.0632523	0.008242113
a31	0.05662068	0.03643364	0.0074227685	0.003926343	0.023430813	0.034996916	0.013791629	0.025337612	0.06975829	0.025688304	0.039162196	0.010964942	0.022260789	0.02268251	0.017869238	0.043448366	0.5202323	0.02597265
a20	0.027083943	0.036378894	0.03864677	0.05965543	0.07406948	0.06787708	0.04627548	0.073815614	0.068076946	0.0584543	0.0828701	0.037531395	0.024425313	0.044614963	0.12067842	0.049614348	0.08130512	0.008626418
</S>	0.04587848	0.032480665	0.0052771363	0.002989811	0.013262422	0.020838993	0.009095545	0.014304474	0.0392828	0.0162541	0.025324017	0.0076058186	0.010711334	0.012307137	0.01938029	0.13572626	0.57713056	0.012150132
