 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.08975268	0.053288464	0.00030357885	0.002832031	0.17660041	0.01742094	0.019390572	0.0099368235	0.62776196	0.002712565
a24	0.06851748	0.0041959393	2.6699297e-05	0.00010917925	0.43571907	0.0036473298	0.015644765	0.020603258	0.45055783	0.0009785132
a31	0.024810934	0.018024357	0.00017749285	0.00021171941	0.12815382	0.0017774889	0.0029892395	0.0029738424	0.81070346	0.0101776235
a13	0.0032739164	0.009547419	0.00012837791	0.00019180607	0.9758034	0.0018846457	0.0010208825	0.0012183712	0.0064860582	0.00044508657
a18	0.007921798	0.080442466	0.0029913979	0.0055844234	0.73824495	0.0075698355	0.010522889	0.03247169	0.11170235	0.0025482143
a20	0.016624004	0.04484827	0.0013113855	0.0032752873	0.8945961	0.010919592	0.005244124	0.0058013597	0.017251192	0.00012864785
a31	0.024481783	0.01853798	0.0015958734	0.004280969	0.91030735	0.006539755	0.0062625753	0.0113415625	0.016305035	0.00034706798
a37	0.15788008	0.06692099	0.012121426	0.022879599	0.5754238	0.0077785808	0.04203269	0.037531648	0.07332757	0.004103659
a31	0.07688314	0.0057609305	0.0030062934	0.004371427	0.43592438	0.020128595	0.047094807	0.30975002	0.09024005	0.0068403482
a11	0.026824854	0.03755907	0.040682983	0.044034418	0.78934383	0.011320228	0.00297501	0.0069234483	0.03833223	0.002004051
a31	0.02255269	0.005974888	0.0059108282	0.008335182	0.32183635	0.017242115	0.04147841	0.20583102	0.34339964	0.027438862
a11	0.103668585	0.08850254	0.074721545	0.07582061	0.526055	0.05749285	0.013243383	0.014592807	0.03240249	0.013500233
a31	0.016893717	0.0060728295	0.004953905	0.006581435	0.24730119	0.014440952	0.037105847	0.11409633	0.501437	0.051116776
a11	0.16315301	0.11100325	0.10224158	0.10246726	0.2058639	0.097257316	0.060294125	0.057659555	0.040879805	0.059180226
a31	0.026634183	0.011495635	0.008935478	0.010034965	0.22279198	0.020153448	0.040343296	0.13781725	0.43612772	0.08566608
a13	0.12192834	0.10177337	0.09926232	0.099299714	0.12772985	0.09885062	0.089766555	0.09262709	0.07824002	0.09052204
a31	0.05284603	0.025926914	0.022116061	0.02293261	0.21846345	0.03652221	0.052934855	0.16535242	0.3054021	0.097503334
a18	0.110900454	0.09737764	0.095712915	0.09568727	0.11331275	0.09645845	0.09520093	0.10254855	0.09701484	0.095786236
a31	0.07199649	0.04135207	0.037565127	0.03816666	0.19868217	0.0515146	0.064454935	0.1699772	0.23303983	0.093250915
a10	0.10508287	0.09695822	0.0959798	0.095953636	0.10882795	0.096902385	0.09678869	0.10562482	0.10056871	0.09731292
a7	0.066957735	0.04692738	0.04517044	0.045759555	0.347657	0.05253954	0.058197025	0.1238665	0.13777725	0.07514753
a31	0.08773158	0.036168057	0.030798472	0.030677754	0.4393401	0.04601431	0.05097358	0.10989396	0.11341535	0.0549869
a20	0.14582536	0.09022729	0.08168025	0.08138144	0.11636782	0.08423995	0.0892864	0.10134673	0.122956745	0.0866881
a31	0.07843756	0.03113901	0.02476886	0.02536325	0.24113971	0.043520268	0.05997155	0.16477013	0.22855374	0.10233582
</S>	0.11875465	0.093017116	0.089817494	0.089586355	0.10721193	0.09255186	0.093367286	0.11901961	0.10390197	0.09277172
