 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.4204349	0.09530688	0.013441347	0.35289934	0.058638975	0.049738113	0.0005701956	0.0032087408	0.005761518
a24	0.7245869	0.061525717	0.0023808484	0.059920985	0.013465091	0.042846013	0.0013895327	0.0817497	0.012135183
a31	0.008544318	0.0033472064	0.00037680482	0.010588812	0.012370984	0.57692194	0.014945162	0.35350886	0.019395916
a20	0.07876418	0.02494063	0.0024972355	0.014409971	0.010290061	0.13190599	0.0107338205	0.6815591	0.04489915
a0	0.045203328	0.009836406	0.0023889309	0.036759563	0.031563826	0.37739614	0.006865472	0.3594037	0.13058262
a13	0.2029705	0.05919917	0.011964909	0.038601585	0.025775775	0.16577317	0.009401787	0.21010007	0.27621302
a31	0.6833146	0.10902869	0.008921796	0.011443845	0.019010063	0.077942625	0.009180983	0.048895735	0.032261662
a24	0.48311022	0.04029114	0.0110422885	0.038425475	0.023584735	0.101172976	0.113155395	0.17736186	0.0118560055
a31	0.8709932	0.04777189	0.0064721624	0.010463807	0.0079347985	0.011447139	0.010766054	0.019072352	0.015078511
a37	0.052157536	0.008003196	0.03511446	0.054772668	0.045093194	0.16084708	0.3891501	0.22006965	0.03479206
a31	0.6562433	0.04403736	0.01092554	0.010951264	0.017256135	0.06574551	0.102183074	0.08147029	0.011187524
a20	0.033753693	0.016399594	0.04449823	0.048152067	0.052280392	0.10946277	0.48408186	0.16408442	0.047287058
a31	0.16513965	0.04580915	0.03297496	0.03295616	0.039824355	0.11705041	0.35742438	0.17504095	0.033780027
a39	0.05347119	0.041093726	0.055964798	0.05701176	0.059412118	0.08677319	0.473186	0.1160133	0.05707399
a31	0.091653414	0.057087846	0.05170014	0.051589422	0.05376169	0.08292523	0.4462213	0.11317804	0.051882893
a20	0.0729389	0.066418074	0.07477449	0.07519224	0.07620123	0.08766894	0.37175697	0.09980506	0.07524403
a31	0.07667769	0.06371284	0.06179437	0.061714455	0.06319448	0.08174995	0.42792633	0.101270735	0.06195919
a20	0.07815402	0.07849404	0.08509144	0.08536544	0.086061634	0.09375174	0.30595532	0.10171542	0.08541095
a39	0.06941059	0.06351816	0.06284452	0.06281133	0.06434834	0.08295493	0.42927763	0.101758674	0.06307581
a31	0.0914347	0.058088128	0.039519046	0.038520142	0.04352496	0.13468349	0.4045166	0.14977618	0.03993679
a46	0.19320093	0.07505891	0.052063685	0.052029785	0.05334833	0.082028605	0.3555638	0.084435925	0.052270096
a31	0.11837977	0.090280354	0.07921015	0.07832234	0.07892511	0.08762547	0.2938804	0.094482705	0.078893654
a18	0.100053534	0.091740325	0.0914736	0.091539845	0.09198791	0.09792734	0.24156529	0.10213448	0.09157773
a31	0.105990864	0.09190029	0.088708386	0.08859146	0.08893973	0.09537618	0.25172985	0.10010735	0.08865587
a8	0.10199356	0.0919752	0.09104985	0.091108225	0.09156012	0.09818611	0.24126051	0.10171595	0.09115055
</S>	0.09427893	0.08254734	0.079795785	0.07984176	0.08039816	0.09852581	0.30772746	0.09693209	0.07995263
