 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.022219528	0.0075371526	0.00014835765	0.000565897	0.0042703906	0.85778534	0.08841585	0.018637516	2.4746823e-05	0.00039518753
a31	0.01601022	0.005927806	0.000466677	0.0033380194	0.0063870917	0.17415987	0.35083628	0.41854832	5.1478386e-05	0.024274258
a1	0.0002755355	0.0018399989	2.9421666e-05	0.00035784658	0.0033650512	0.0115836635	0.2009317	0.77672577	0.00080035743	0.0040906607
a28	0.00018213713	0.0008040092	1.5159353e-05	0.00050105155	0.008051276	0.12416121	0.2842028	0.5698402	0.007148334	0.0050938046
a24	0.00017920931	0.0053281514	2.3635883e-05	0.0005345935	0.00245443	0.6962368	0.0819435	0.19332552	0.001847949	0.01812635
a31	0.00031172225	0.0015171049	2.393674e-05	0.00080909365	0.0019144133	0.4670898	0.08830341	0.40096098	0.0008164401	0.03825314
a18	0.00022088514	9.259094e-05	6.7131754e-05	0.00038477394	0.001701904	0.9012535	0.03185373	0.04781575	0.0025282532	0.014081361
a24	0.00025431212	0.00082913245	4.52493e-06	4.337353e-05	0.00022820428	0.9756766	0.01266694	0.0075585903	6.2839725e-05	0.0026754974
a13	0.001015065	0.0012013626	2.2968336e-05	0.00036673853	0.0011828708	0.8772086	0.09104613	0.020839658	6.308121e-05	0.0070536253
a18	0.008252431	0.0058389	0.00015696777	0.0033474567	0.015589596	0.60252494	0.21505253	0.12841205	0.0011487058	0.019676382
a31	0.013695611	0.00909694	0.00035280405	0.0051278966	0.02343425	0.497776	0.2927075	0.13074489	0.0021273326	0.02493672
a24	2.6648666e-05	0.00025797964	0.00032382162	0.00083809224	0.003658825	0.74425226	0.21812144	0.03147242	0.000514455	0.0005339679
a11	0.0030625586	0.0014329577	3.2369684e-05	0.0002399756	0.0010672465	0.9154454	0.053425293	0.023946397	1.9453926e-05	0.0013283225
a31	0.0067772847	0.004126857	0.00019757688	0.00086414657	0.003311753	0.4228192	0.49386033	0.06392965	0.00014592115	0.0039672763
a39	0.00019194958	0.00090172276	0.0004543518	0.0024694223	0.0044079707	0.43521154	0.459251	0.093011476	0.0033996569	0.00070098764
a20	0.020527659	0.0017761742	0.00013466283	0.0013522431	0.008769015	0.85115016	0.08096076	0.029751353	0.0002627975	0.005315238
a31	0.0094376225	0.0069790487	0.0009780221	0.0024148475	0.006001096	0.33823657	0.4542168	0.17726748	0.00047613928	0.003992414
a17	0.0002935428	0.002660725	0.0013511279	0.0037572654	0.0101198	0.24624471	0.5210575	0.20581591	0.0074995505	0.0011999063
a20	0.03137283	0.0032989725	0.00044045656	0.0036008633	0.026072355	0.7561606	0.11914002	0.047223907	0.001374296	0.011315605
a31	0.015024125	0.017179094	0.0014230912	0.0037210996	0.010057347	0.22800572	0.52527064	0.1944894	0.0006599308	0.0041695093
a24	0.0006354351	0.005468208	0.002660809	0.006854059	0.020263638	0.19708087	0.5168784	0.23463008	0.013348874	0.002179615
a20	0.06083757	0.0050153495	0.0008133867	0.0058338083	0.02731383	0.7171223	0.11919927	0.043755736	0.0031775103	0.016931199
a8	0.03178011	0.035040148	0.0029865215	0.008000963	0.02446557	0.19487162	0.47924337	0.21689484	0.0016613945	0.0050553903
a20	0.056750182	0.011458527	0.0026536824	0.01397267	0.033925463	0.51870143	0.26505437	0.080764994	0.0018905548	0.014828174
a31	0.016536957	0.013384025	0.00050130364	0.0039624874	0.019429222	0.7057562	0.19182126	0.041628517	0.00036489576	0.0066151926
a24	0.0007819709	0.0008065187	0.00026188587	0.0018714604	0.0060479157	0.878849	0.08696918	0.019486677	0.0039177975	0.0010075812
a37	0.16091353	0.00996095	0.0012731232	0.011820205	0.038330734	0.6503501	0.087798074	0.019818636	0.0037601555	0.015974527
a46	0.061687496	0.031534195	0.0019909109	0.005512011	0.024066603	0.41525108	0.2610118	0.18629259	0.0049222773	0.007730986
a31	0.020267667	0.007139762	0.0011367109	0.003191105	0.009088471	0.46544024	0.36792892	0.114992276	0.0021209714	0.00869376
a28	0.002586894	0.0015817665	0.00032236677	0.0010548881	0.0029199764	0.8258955	0.1177444	0.04259989	0.0039731944	0.0013211126
a24	0.2641781	0.018622732	0.001930987	0.015916795	0.08201852	0.49137533	0.07216373	0.023831833	0.006575516	0.023386436
a31	0.05235707	0.016001455	0.0017764599	0.0036620959	0.012421646	0.36247388	0.33633262	0.20238847	0.006050332	0.0065359697
a17	0.020408219	0.010963057	0.0021809808	0.0065902006	0.012079875	0.3577455	0.38341781	0.18602863	0.014768722	0.005816986
a31	0.19634162	0.02102336	0.0029872025	0.023051666	0.12072291	0.5126116	0.057833955	0.02271155	0.011419089	0.031296972
a46	0.040171783	0.030048395	0.008472774	0.0111791575	0.031441864	0.1185474	0.31172392	0.3972551	0.04046254	0.010697045
a8	0.112703994	0.04045536	0.019757666	0.030110987	0.08534078	0.2635079	0.1653551	0.12444075	0.08095329	0.07737416
a31	0.020660553	0.015261227	0.020610703	0.029524399	0.10017958	0.18140317	0.2686496	0.259451	0.07928834	0.024971463
a8	0.041441258	0.017343247	0.011202705	0.0153777255	0.01662627	0.09019754	0.32128415	0.3859206	0.07393433	0.02667216
</S>	0.14540808	0.044234414	0.0097333435	0.021597372	0.09287892	0.31136113	0.12726384	0.13650228	0.038805302	0.07221535
