 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.23329265	0.09694603	0.0047582267	0.3841522	0.21898198	0.009211167	0.0029019485	0.0432767	0.006479132
a8	0.024807727	0.0036547561	0.00078284595	0.029937161	0.04760345	0.000977483	0.056692224	0.8145781	0.020966187
a31	0.00062907365	0.0009503993	0.0004070143	0.0013332268	0.0020519856	0.0017831753	0.05547748	0.9279409	0.009426778
a10	0.057490442	0.040891584	0.0024023852	0.046484865	0.005179726	0.0010559629	0.06920447	0.67477006	0.102520496
a39	0.021164875	0.007802777	0.004411551	0.033207614	0.010627697	0.0046193125	0.117508724	0.7101103	0.090547256
a31	0.4256234	0.008474476	0.002342379	0.011362782	0.003198491	0.0027888422	0.14597805	0.32304746	0.07718417
a20	0.011804791	0.0030123482	0.0031218966	0.009240396	0.0032971913	0.0030372108	0.25077096	0.668898	0.046817265
a31	0.10143962	0.008845081	0.0036517913	0.0035970516	0.0024730333	0.005026114	0.31890565	0.43423745	0.12182422
a8	0.011217044	0.0034529995	0.004889361	0.0061695306	0.004183249	0.0056197685	0.376944	0.541433	0.046090998
a31	0.022232564	0.006820493	0.004810611	0.0046574706	0.003732492	0.0069552204	0.38657218	0.47460938	0.08960954
a17	0.059687488	0.0149220135	0.0130147645	0.015019856	0.012272535	0.014641617	0.35519972	0.4705053	0.044736702
a37	0.02878217	0.0138696255	0.011639877	0.009224353	0.00835184	0.015497361	0.36897892	0.49321467	0.050441206
a23	0.054791372	0.04846004	0.034227483	0.022077123	0.0197614	0.046830516	0.30838096	0.39572665	0.06974447
a31	0.09096605	0.091902204	0.04922897	0.027966779	0.023049995	0.06764448	0.24700929	0.30471992	0.09751233
a42	0.102747746	0.029469855	0.029237758	0.024082433	0.023203801	0.035702936	0.30944097	0.39472222	0.051392224
a31	0.0069594206	0.009357226	0.008019416	0.009585597	0.008010794	0.009277308	0.2714197	0.4821988	0.19517177
a20	0.2442946	0.04159709	0.034619015	0.03274126	0.030152077	0.041581303	0.25000432	0.27327442	0.05173589
a31	0.19288331	0.11061578	0.06472567	0.070168726	0.064284906	0.0685085	0.19588697	0.15932713	0.07359891
a17	0.11325907	0.10082177	0.10223335	0.10259316	0.101877525	0.10299912	0.13681652	0.13303298	0.10636651
a31	0.13704865	0.104123585	0.09354314	0.09653341	0.09471623	0.09465491	0.14186138	0.13675854	0.10076011
a20	0.114374585	0.10655354	0.10654317	0.1064536	0.10624436	0.106958844	0.12341369	0.12092501	0.108533226
a31	0.13430335	0.10892451	0.102896005	0.10409124	0.10331213	0.1032741	0.11975323	0.117758855	0.10568658
a46	0.11330077	0.10880557	0.10868713	0.10859554	0.108499475	0.10892808	0.11766516	0.1159216	0.109596625
a8	0.11772674	0.10981693	0.10744545	0.10811356	0.10772206	0.10770387	0.11708116	0.115575284	0.10881487
a31	0.09884209	0.0975938	0.09388995	0.09182701	0.09140056	0.09652323	0.17939156	0.1525133	0.09801857
a18	0.14510363	0.09873443	0.0953958	0.094516225	0.09463303	0.096387655	0.1358961	0.13717909	0.102154024
a31	0.1891111	0.11433766	0.09827782	0.099372774	0.09848573	0.09814267	0.10156696	0.10084607	0.09985928
a20	0.11679999	0.109224185	0.1087803	0.108598396	0.10859436	0.10898715	0.11564969	0.11402329	0.109342575
a31	0.13660216	0.11011678	0.10602408	0.10649996	0.1061876	0.10610035	0.11100531	0.11040184	0.107061885
</S>	0.11481075	0.10927979	0.109020285	0.108805075	0.108803004	0.10925051	0.11627827	0.11426775	0.10948456
