 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.0035999846	0.0021489304	0.1837324	0.0432551	0.6733316	0.057687677	0.022497062	0.006028537	0.0066581964	0.00020118538	3.6743553e-05	0.0008225454
a11	0.0013621284	0.00067726034	0.08575861	0.005846807	0.8197962	0.04132367	0.026452355	0.0052172365	0.010559042	0.00027738925	0.00012493544	0.002604339
a15	2.5243697e-05	2.1866234e-05	0.006226592	0.0018135164	0.3904042	0.5902724	0.0029204304	0.00023512419	0.0023097969	0.0014177269	0.0005848174	0.003768357
a11	7.3106926e-06	5.9367076e-06	0.00022034995	0.000259736	0.045301355	0.9318947	0.01170088	0.0014853431	0.0054760147	0.00022004798	8.862712e-05	0.003339634
a13	8.289868e-06	5.8393844e-06	0.00021588065	0.00044222453	0.28646955	0.5558688	0.111516096	0.01213054	0.023421694	0.0004026212	0.00021505335	0.009303449
a7	1.6167764e-05	1.2419281e-05	0.00034327805	0.0007601759	0.39829236	0.2893825	0.2669398	0.012401171	0.02402198	0.0003183265	0.00027923138	0.007232599
a18	2.1152558e-05	1.796621e-05	0.0004689943	0.002074358	0.5504119	0.15782097	0.23850422	0.014508448	0.030649234	0.00015694897	0.000191442	0.0051744194
a31	0.00068416947	0.0003400906	0.0043503353	0.014249367	0.29507825	0.17752084	0.399017	0.040951088	0.054332256	0.0007879611	0.0007010055	0.011987617
a11	9.161883e-05	8.751355e-05	0.0015269223	0.001623556	0.4000848	0.28189024	0.24679321	0.036826406	0.025843931	0.0004631251	0.00062332477	0.0041453936
a39	0.00016974687	0.00013477683	0.0027612178	0.002514291	0.23162307	0.27949682	0.4411623	0.022971632	0.017755186	2.995793e-05	2.9855284e-05	0.0013511826
a31	0.00011694405	9.433343e-05	0.001364863	0.002242728	0.31540588	0.23388155	0.37401566	0.031331144	0.031378157	6.5060805e-05	0.0001304729	0.009973175
a11	0.00012742082	7.095784e-05	0.0037596617	0.0009502451	0.621256	0.31256646	0.05033292	0.0052936766	0.002880533	0.0007914209	0.00039025585	0.0015803509
a18	0.00042289097	0.00026164282	0.0012731447	0.0007814275	0.51467746	0.29233193	0.13817312	0.02257083	0.027536951	8.28649e-05	6.759503e-05	0.0018201607
a15	0.0015346037	0.00081428065	0.00094538595	0.0013608618	0.28017682	0.29882628	0.22104308	0.052745275	0.13715538	0.00017973932	0.0002455479	0.0049727773
a31	0.0012133468	0.00070290297	0.0013950295	0.0026641332	0.22844473	0.17938854	0.4397296	0.039964724	0.10426825	9.627815e-05	0.00014488003	0.001987551
a11	0.00019365961	3.5146673e-05	0.000855222	0.0029199608	0.564371	0.17067108	0.1944998	0.03008161	0.030801753	0.0033854556	0.0011554204	0.0010299585
a35	0.0056927684	0.0013182512	0.0040904637	0.0013701913	0.57829654	0.18415111	0.09664279	0.040418603	0.08629592	0.00020158215	0.0002780424	0.0012437084
a8	0.015017822	0.0031645547	0.0023554536	0.003002864	0.43185136	0.06098991	0.1705604	0.07337546	0.23365316	0.0018811974	0.0017854985	0.002362297
a31	0.07916213	0.020214535	0.018905405	0.033018067	0.45672482	0.078183435	0.18772276	0.018583534	0.09070955	0.0061292276	0.0060006264	0.0046459325
a17	0.013331049	0.005520586	0.012187645	0.03384024	0.39781627	0.06000866	0.2627014	0.041090902	0.14803563	0.012271525	0.009509932	0.0036861547
a31	0.1465926	0.041630317	0.051795565	0.0552643	0.23820257	0.11469725	0.2578034	0.047935877	0.03503395	0.0026995593	0.0022758727	0.0060687107
a46	0.011941941	0.0064628827	0.00516425	0.009751508	0.085195296	0.092369676	0.42654765	0.07045353	0.24362816	0.021090975	0.016155105	0.011238965
a31	0.1521985	0.048232067	0.04410581	0.052364904	0.072023384	0.031017872	0.2905604	0.09363335	0.14006534	0.028611187	0.022105934	0.025081288
a24	0.028459767	0.023010219	0.01807735	0.028841961	0.099469334	0.078025326	0.39648002	0.07138441	0.14399928	0.04230391	0.03709461	0.03285379
a31	0.16233149	0.054306354	0.040185492	0.051832333	0.07811148	0.03607213	0.32233495	0.07970003	0.11072887	0.021070328	0.01925341	0.024073122
a17	0.05051186	0.045695413	0.038297374	0.0519539	0.10469485	0.09167186	0.24518114	0.079139665	0.11529137	0.06262272	0.059032273	0.055907585
a11	0.17412834	0.0875063	0.057467006	0.071084745	0.08922965	0.060955923	0.17023113	0.06646503	0.07537963	0.052301105	0.04710744	0.048143685
a15	0.12951018	0.13584606	0.05208115	0.061735757	0.1118738	0.10989594	0.10153163	0.06019751	0.045170635	0.08872535	0.0628345	0.04059749
a31	0.16070995	0.10077892	0.061437473	0.07143771	0.14185998	0.17780218	0.11103171	0.05950245	0.033424485	0.036095586	0.02485027	0.021069342
a20	0.030301267	0.017089583	0.03810989	0.029781774	0.24726093	0.19998972	0.15229738	0.045587692	0.18193223	0.022330016	0.016134959	0.019184617
a15	0.17864013	0.082874425	0.0700977	0.07506664	0.09514472	0.24595581	0.06224777	0.06574666	0.0519395	0.018894512	0.01502303	0.038369074
a31	0.12187472	0.14021039	0.037034295	0.04612864	0.1630322	0.14350049	0.08039874	0.077816255	0.079428576	0.047171198	0.032022525	0.031381883
a24	0.041357722	0.020994361	0.04131215	0.029833315	0.31861177	0.1934213	0.14105484	0.0399817	0.13478075	0.014144366	0.01030082	0.014206959
