 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.12523995	0.4421172	0.17617783	0.14039654	0.042092778	0.041227642	0.03212565	0.00062242197
a31	0.058336936	0.11180164	0.03185356	0.033415977	0.0842047	0.27138886	0.3813532	0.027645176
a8	0.0022572533	0.0018670895	0.012137092	0.026930138	0.10341311	0.31893697	0.5183863	0.016072042
a31	1.5801044e-05	0.00054501236	0.000121855854	0.022780767	0.245315	0.6264437	0.10472439	5.3579184e-05
a17	0.0013831878	0.004351659	0.0022594894	0.034931205	0.3573495	0.4726167	0.12459757	0.0025106838
a18	0.0002463223	0.0024106286	0.0015303348	0.023440458	0.13568175	0.61467105	0.22010565	0.0019136996
a31	0.035655882	0.20009504	0.029330501	0.04274697	0.0638758	0.1736464	0.4460211	0.008628251
a17	0.011019274	0.008668252	0.0021775954	0.08429351	0.4184785	0.1925649	0.2802415	0.002556487
a30	0.022207819	0.01653752	0.0127024315	0.052951865	0.17022617	0.19677252	0.5116852	0.016916469
a17	0.039577667	0.10543492	0.018573683	0.287843	0.2505663	0.13620332	0.14998849	0.0118126385
a39	0.028206538	0.37329313	0.029513735	0.15665421	0.14770018	0.13964507	0.11655833	0.008428823
a17	0.02135885	0.61760646	0.0211893	0.07771444	0.07782841	0.10488031	0.07552612	0.0038961237
a31	0.026332937	0.72732884	0.013417885	0.04510055	0.0368193	0.058683816	0.08721485	0.00510177
a17	0.00633462	0.022156728	0.012265818	0.3820968	0.30748588	0.17563558	0.09294946	0.0010752161
a20	0.07551875	0.54363465	0.06289017	0.07886307	0.08604752	0.06381901	0.07111142	0.018115425
a27	0.05477965	0.57280964	0.03822901	0.13649778	0.12152909	0.04707292	0.022275044	0.0068069156
a20	0.023596358	0.7034283	0.032763984	0.07586615	0.085392445	0.064332195	0.012093179	0.0025274344
a31	0.047232732	0.6879014	0.02451587	0.054941807	0.06423365	0.09286452	0.025955852	0.0023541418
a18	0.021559428	0.033398885	0.011436005	0.54192287	0.26426932	0.08311037	0.041345477	0.002957657
a31	0.06053941	0.6976781	0.037951656	0.08457034	0.04960147	0.023134029	0.028302323	0.018222746
a13	0.12532349	0.30554917	0.052133106	0.10920041	0.12605731	0.12964247	0.10422222	0.04787179
a20	0.084173724	0.68230516	0.04134719	0.04716174	0.033148803	0.033727866	0.043093655	0.035041876
a31	0.07961176	0.46747547	0.06330114	0.10524258	0.074743055	0.070760176	0.07454466	0.064321175
a28	0.089763425	0.2505189	0.0545232	0.14298183	0.16815178	0.16095883	0.07911787	0.05398412
a31	0.09097485	0.69892704	0.042880014	0.03789005	0.0299781	0.029304277	0.034079604	0.035965998
a8	0.0954246	0.16085704	0.081578575	0.13455525	0.17325366	0.17418705	0.0985592	0.08158465
a17	0.11147139	0.3939789	0.07123345	0.13243617	0.084634826	0.06902715	0.06694483	0.07027329
a8	0.10067329	0.16610855	0.07759601	0.14647192	0.15561223	0.16522726	0.11100962	0.07730115
a23	0.06796611	0.1296746	0.054765854	0.18294306	0.18638413	0.19339691	0.103494115	0.081375204
a8	0.021763837	0.044533927	0.023293298	0.41286469	0.271018	0.11341356	0.087793045	0.0253196
a20	0.017799068	0.12960821	0.06316724	0.30311254	0.25254646	0.111250915	0.056163836	0.06635172
a31	0.06931938	0.16741362	0.112247825	0.15565382	0.12628037	0.18828668	0.15920825	0.021590112
a39	0.108409286	0.47919556	0.07977032	0.17015679	0.102807954	0.033627696	0.016164077	0.009868278
a18	0.0899029	0.14651017	0.110721745	0.28723118	0.15877531	0.052216873	0.048673894	0.105967924
a37	0.025885815	0.12035553	0.06027843	0.328215	0.2980617	0.14157578	0.021827633	0.0038000944
a31	0.0795161	0.44291028	0.086851075	0.096071355	0.10424211	0.1303671	0.05427571	0.005766285
a8	0.04939562	0.22278975	0.044555526	0.38111362	0.18090218	0.056319945	0.042636666	0.022286678
a23	0.16303857	0.26388395	0.069912344	0.23759897	0.119446285	0.050204687	0.041517954	0.054397237
a37	0.01914543	0.037904624	0.032622617	0.43368915	0.34121206	0.08957998	0.030602185	0.01524399
a8	0.0185573	0.07335994	0.042847723	0.44879732	0.2927817	0.08903776	0.025982361	0.008635948
</S>	0.012964945	0.05186769	0.039342884	0.48618963	0.28670228	0.09006054	0.0246199	0.008252164
