 	ora	che	loro	non	vengono	più	</S>
a39	0.95409054	0.038674556	0.0042658537	8.37347e-05	3.7524907e-05	0.0010592294	0.0017886014
a20	0.9707061	0.018089764	0.0035682092	3.2558528e-06	5.407828e-07	0.0064184964	0.001213666
a13	0.76639724	0.17723064	0.04292898	0.00016376693	2.641968e-05	0.0076399483	0.0056129107
a17	0.73907816	0.23281896	0.009965197	9.458796e-05	2.4382529e-05	0.011324498	0.006694098
a39	0.49067625	0.36611837	0.009923999	0.00035598982	0.00020746788	0.0649605	0.06775732
a8	0.29650533	0.26631576	0.006041644	0.002631879	0.001510001	0.2255966	0.20139877
a31	0.44950446	0.0745648	0.00608098	0.029452216	0.0065508126	0.17282492	0.26102182
a15	0.75750494	0.0779433	0.0023632385	0.0008635085	0.0004999704	0.052855566	0.1079696
a38	0.86785746	0.046412874	0.0033987307	0.040043496	0.009957153	0.01150231	0.020827893
a31	0.9371426	0.022065276	0.0026299548	0.004896616	0.0027316562	0.008988794	0.021545092
a13	0.9683639	0.012269129	0.012211486	0.0013590825	0.0009881362	0.0025931657	0.0022151137
a20	0.940369	0.035767663	0.005230324	0.012207928	0.0021272707	0.0019072787	0.002390692
a7	0.94502753	0.024957353	0.0053264364	0.008547278	0.0059233983	0.004923068	0.005294871
a11	0.83755857	0.062181044	0.031131718	0.026660146	0.0206083	0.0170075	0.0048528076
a24	0.95573443	0.024512943	0.007271031	0.004245946	0.0034873115	0.0027803537	0.001967929
a15	0.9159361	0.05937844	0.006141898	0.008101297	0.0024000946	0.0033790544	0.0046631037
a24	0.89625376	0.06916715	0.0091717	0.007628542	0.004694406	0.00670104	0.0063835145
a31	0.84206426	0.101441115	0.014385105	0.012001898	0.008889341	0.010537363	0.010680961
a0	0.8496823	0.07793859	0.042988837	0.0075883167	0.004125531	0.010373582	0.007302845
a18	0.8012005	0.0727642	0.050766606	0.029104445	0.0154632265	0.01455123	0.016149718
a31	0.7625396	0.07566044	0.04029019	0.032261275	0.02494958	0.032337297	0.03196156
a38	0.7510578	0.08689131	0.09555141	0.0219194	0.014945251	0.020191865	0.009443091
a31	0.743046	0.09889834	0.05490534	0.039911546	0.021627553	0.020629343	0.020981802
a20	0.4543822	0.0749255	0.1713368	0.06055997	0.094929025	0.08890939	0.054957055
a31	0.4125626	0.22597338	0.07416462	0.07408467	0.07226588	0.07036171	0.07058713
a35	0.20942834	0.123628505	0.16191782	0.11875186	0.13607101	0.13208896	0.11811348
a31	0.4042453	0.17410631	0.08430174	0.08527936	0.08421247	0.083570026	0.08428486
a18	0.1630776	0.13773851	0.14545715	0.1375319	0.14105627	0.13920327	0.13593532
a31	0.38569495	0.1614224	0.09030544	0.091420926	0.09050987	0.089971565	0.090674885
a46	0.15617007	0.13978104	0.14323784	0.14017284	0.14182988	0.14031595	0.13849235
a39	0.26304448	0.13336968	0.12011625	0.12144061	0.120856464	0.120319754	0.120852776
a31	0.2529343	0.13863042	0.12052588	0.12362953	0.12325224	0.120918594	0.120109014
</S>	0.1567921	0.13835536	0.14549327	0.1395529	0.14259171	0.14018558	0.13702896
